customerID,Churn,snapdate
9710-ZUSHQ,Yes,2024-09-01
3902-FOIGH,Yes,2024-09-01
9143-CANJF,No,2024-09-01
6137-MFAJN,No,2024-09-01
7644-OMVMY,No,2024-09-01
1120-BMWUB,Yes,2024-09-01
4946-EDSEW,Yes,2024-09-01
7234-KMNRQ,No,2024-09-01
7056-IMHCC,Yes,2024-09-01
2430-USGXP,Yes,2024-09-01
5397-TUPSH,No,2024-09-01
1293-HHSHJ,No,2024-09-01
4682-BLBUC,No,2024-09-01
3785-KTYSH,No,2024-09-01
4311-QTTAI,No,2024-09-01
7594-RQHXR,Yes,2024-09-01
8980-WQFWL,No,2024-09-01
0133-BMFZO,Yes,2024-09-01
5693-PIPCS,No,2024-09-01
2722-JMONI,Yes,2024-09-01
2900-PHPLN,No,2024-09-01
8816-VXNZD,Yes,2024-09-01
2150-WLKUW,No,2024-09-01
4877-TSOFF,No,2024-09-01
2897-DOVND,No,2024-09-01
2522-AHJXR,No,2024-09-01
5960-WPXQM,Yes,2024-09-01
3453-RTHJQ,No,2024-09-01
3620-MWJNE,No,2024-09-01
6946-LMSQS,Yes,2024-09-01
0206-OYVOC,No,2024-09-01
5299-SJCZT,Yes,2024-09-01
7995-ZHHNZ,No,2024-09-01
0991-BRRFB,Yes,2024-09-01
8851-RAGOV,No,2024-09-01
5915-ANOEI,No,2024-09-01
8515-OCTJS,Yes,2024-09-01
1731-TVIUK,Yes,2024-09-01
8143-ETQTI,No,2024-09-01
8309-PPCED,No,2024-09-01
8152-VETUR,No,2024-09-01
6537-QLGEX,No,2024-09-01
8263-OKETD,No,2024-09-01
7184-LRUUR,No,2024-09-01
2876-VBBBL,Yes,2024-09-01
7733-UDMTP,No,2024-09-01
9025-ZRPVR,Yes,2024-09-01
2027-WKXMW,No,2024-09-01
2034-CGRHZ,Yes,2024-09-01
7998-WNZEM,No,2024-09-01
6867-ACCZI,No,2024-09-01
2819-GWENI,No,2024-09-01
2789-CZANW,No,2024-09-01
2187-LZGPL,Yes,2024-09-01
5743-KHMNA,No,2024-09-01
6671-NGWON,No,2024-09-01
3372-CDXFJ,No,2024-09-01
5778-BVOFB,No,2024-09-01
3621-CHYVB,No,2024-09-01
8630-FJLIB,No,2024-09-01
1608-GMEWB,No,2024-09-01
2479-BRAMR,Yes,2024-09-01
7853-WNZSY,No,2024-09-01
3633-CDBUW,No,2024-09-01
4910-AQFFX,Yes,2024-09-01
5827-MWCZK,No,2024-09-01
0599-XNYDO,No,2024-09-01
8003-EWNDZ,No,2024-09-01
0626-QXNGV,No,2024-09-01
2462-XIIJB,Yes,2024-09-01
3540-RZJYU,Yes,2024-09-01
3393-FMZPV,Yes,2024-09-01
3791-LGQCY,Yes,2024-09-01
5871-DGTXZ,No,2024-09-01
8748-HFWBO,No,2024-09-01
8785-EPNCG,Yes,2024-09-01
1678-FYZOW,Yes,2024-09-01
7808-DVWEP,No,2024-09-01
5175-AOBHI,Yes,2024-09-01
4654-GGUII,No,2024-09-01
2055-PDADH,Yes,2024-09-01
6848-YLDFR,No,2024-09-01
8404-GFGCZ,No,2024-09-01
8565-WUXZU,No,2024-09-01
4298-OYIFC,No,2024-09-01
5117-IFGPS,No,2024-09-01
1237-WIYYZ,No,2024-09-01
1502-XFCVR,Yes,2024-09-01
9699-UBQFS,No,2024-09-01
8118-TJAFG,No,2024-09-01
0899-WZRSD,No,2024-09-01
1746-TGTWV,No,2024-09-01
2606-RMDHZ,Yes,2024-09-01
6686-YPGHK,Yes,2024-09-01
5980-NOPLP,Yes,2024-09-01
5562-YJQGT,No,2024-09-01
3566-VVORZ,No,2024-09-01
5982-PSMKW,No,2024-09-01
8382-SHQEH,Yes,2024-09-01
1075-BGWOH,Yes,2024-09-01
8485-GJCDN,Yes,2024-09-01
6507-DTJZV,No,2024-09-01
1334-PDUKM,No,2024-09-01
8053-WWDRO,Yes,2024-09-01
5583-EJXRD,No,2024-09-01
5649-VUKMC,Yes,2024-09-01
0877-SDMBN,Yes,2024-09-01
8124-NZVGJ,No,2024-09-01
7932-WPTDS,Yes,2024-09-01
5995-WWKKG,No,2024-09-01
1696-HXOWK,No,2024-09-01
3002-WQZWT,No,2024-09-01
3703-TTEPD,No,2024-09-01
6586-MYGKD,No,2024-09-01
2137-DQMEV,No,2024-09-01
8457-XIGKN,No,2024-09-01
9107-UKCKY,No,2024-09-01
7228-OMTPN,Yes,2024-09-01
6847-KJLTS,No,2024-09-01
6542-LWGXJ,No,2024-09-01
4471-KXAUH,Yes,2024-09-01
6370-ZVHDV,No,2024-09-01
5619-XZZKR,No,2024-09-01
1891-UAWWU,Yes,2024-09-01
4936-YPJNK,No,2024-09-01
0932-YIXYU,No,2024-09-01
1539-LNKHM,No,2024-09-01
7233-DRTRF,No,2024-09-01
6754-LZUKA,No,2024-09-01
9846-GKXAS,Yes,2024-09-01
4118-CEVPF,No,2024-09-01
0733-VUNUW,Yes,2024-09-01
4905-JEFDW,Yes,2024-09-01
1976-AZZPJ,No,2024-09-01
0011-IGKFF,Yes,2024-09-01
5816-QVHRX,No,2024-09-01
9800-OUIGR,No,2024-09-01
8063-RJYNF,Yes,2024-09-01
5917-HBSDW,No,2024-09-01
0282-NVSJS,No,2024-09-01
4079-ULGFR,No,2024-09-01
0401-WDBXM,No,2024-09-01
3097-NQYSN,Yes,2024-09-01
9812-GHVRI,No,2024-09-01
1095-JUDTC,Yes,2024-09-01
3627-FCRDW,Yes,2024-09-01
1658-XUHBX,No,2024-09-01
8495-PRWFH,No,2024-09-01
4439-JMPMT,Yes,2024-09-01
3296-SILRA,Yes,2024-09-01
9374-YOLBJ,No,2024-09-01
6726-WEXXK,No,2024-09-01
2890-WFBHU,No,2024-09-01
3162-KKZXO,No,2024-09-01
1929-ZCBHE,No,2024-09-01
1842-EZJMK,Yes,2024-09-01
1535-VTJOQ,No,2024-09-01
4000-VGMQP,No,2024-09-01
5119-NZPTV,No,2024-09-01
3266-FTKHB,No,2024-09-01
4868-AADLV,No,2024-09-01
0859-YGKFW,No,2024-09-01
9728-FTTVZ,Yes,2024-09-01
5135-RDDQL,No,2024-09-01
4923-ADWXJ,No,2024-09-01
6728-VOIFY,No,2024-09-01
2188-SXWVT,No,2024-09-01
5832-XKAES,Yes,2024-09-01
8690-UPCZI,No,2024-09-01
2108-GLPQB,No,2024-09-01
2038-YSEZE,No,2024-09-01
5090-EMGTC,No,2024-09-01
8292-FRFZQ,No,2024-09-01
3545-CNWRG,No,2024-09-01
0164-XAIRP,No,2024-09-01
1241-FPMOF,No,2024-09-01
1488-SYSFC,No,2024-09-01
5204-QZXPU,Yes,2024-09-01
8992-JQYUN,Yes,2024-09-01
9451-LPGOO,Yes,2024-09-01
8465-SBRXP,No,2024-09-01
4070-OKWVH,No,2024-09-01
7853-OETYL,No,2024-09-01
0508-SQWPL,No,2024-09-01
2371-KFUOG,No,2024-09-01
9588-YRFHY,No,2024-09-01
7240-FQLHE,Yes,2024-09-01
3585-ISXZP,Yes,2024-09-01
5482-NUPNA,Yes,2024-09-01
3605-JISKB,No,2024-09-01
