customerID,Churn,snapdate
7363-QTBIW,No,2023-10-01
8111-SLLHI,Yes,2023-10-01
3522-CDKHF,No,2023-10-01
6479-OAUSD,No,2023-10-01
5673-FSSMF,Yes,2023-10-01
6358-LYNGM,Yes,2023-10-01
6581-NQCBA,Yes,2023-10-01
6507-ZJSUR,No,2023-10-01
1004-NOZNR,No,2023-10-01
9134-CEQMF,Yes,2023-10-01
4945-RVMTE,No,2023-10-01
7206-GZCDC,Yes,2023-10-01
2293-IJWPS,No,2023-10-01
7721-JXEAW,Yes,2023-10-01
9432-RUVSL,No,2023-10-01
6960-HVYXR,Yes,2023-10-01
7077-XJMET,No,2023-10-01
3211-AAPKX,No,2023-10-01
1866-OBPNR,No,2023-10-01
9809-IMGCQ,Yes,2023-10-01
5240-IJOQT,Yes,2023-10-01
3012-VFFMN,No,2023-10-01
5193-QLVZB,No,2023-10-01
6968-GMKPR,No,2023-10-01
4522-XRWWI,No,2023-10-01
7941-RCJOW,No,2023-10-01
1262-OPMFY,Yes,2023-10-01
9490-DFPMD,Yes,2023-10-01
1219-NNDDO,No,2023-10-01
9365-SRSZE,No,2023-10-01
4918-FYJNT,No,2023-10-01
5935-FCCNB,No,2023-10-01
2418-TPEUN,No,2023-10-01
0409-WTMPL,No,2023-10-01
1568-LJSZU,No,2023-10-01
7860-KSUGX,No,2023-10-01
5423-BHIXO,No,2023-10-01
4115-UMJFQ,No,2023-10-01
7064-FRRSW,No,2023-10-01
7217-JYHOQ,No,2023-10-01
1022-RKXDR,No,2023-10-01
2123-VSCOT,No,2023-10-01
8229-BUJHX,No,2023-10-01
3948-XHGNA,Yes,2023-10-01
8901-HJXTF,Yes,2023-10-01
9139-WQQDY,Yes,2023-10-01
1488-PBLJN,No,2023-10-01
7519-JTWQH,No,2023-10-01
5153-RTHKF,No,2023-10-01
8290-YWKHZ,Yes,2023-10-01
0925-VYDLG,Yes,2023-10-01
8311-UEUAB,No,2023-10-01
1391-UBDAR,No,2023-10-01
5039-LZRQT,No,2023-10-01
7619-ODSGN,Yes,2023-10-01
0380-NEAVX,No,2023-10-01
1153-GNOLC,No,2023-10-01
6050-FFXES,No,2023-10-01
1583-IHQZE,Yes,2023-10-01
4307-KTUMW,Yes,2023-10-01
4947-DSMXK,No,2023-10-01
3097-PYWXL,No,2023-10-01
7874-ECPQJ,No,2023-10-01
7268-IGMFD,No,2023-10-01
5156-UMKOW,No,2023-10-01
2929-ERCFZ,Yes,2023-10-01
0142-GVYSN,No,2023-10-01
0187-WZNAB,No,2023-10-01
1740-CSDJP,Yes,2023-10-01
9921-ZVRHG,Yes,2023-10-01
1776-SPBWV,No,2023-10-01
3133-PZNSR,No,2023-10-01
0654-PQKDW,No,2023-10-01
7996-BPXHY,No,2023-10-01
9624-EGDEQ,No,2023-10-01
1790-NESIO,No,2023-10-01
0880-FVFWF,No,2023-10-01
8562-GHPPI,No,2023-10-01
8166-ORCHU,No,2023-10-01
5781-BKHOP,No,2023-10-01
4231-LZUYM,No,2023-10-01
4236-UJPWO,No,2023-10-01
4826-XTSOH,Yes,2023-10-01
9506-UXUSK,No,2023-10-01
4016-BJKTZ,No,2023-10-01
9372-TXXPS,No,2023-10-01
7610-TVOPG,No,2023-10-01
9093-FPDLG,No,2023-10-01
3617-XLSGQ,No,2023-10-01
7923-IYJWY,No,2023-10-01
4692-NNQRU,No,2023-10-01
2931-XIQBR,No,2023-10-01
3987-KQDDU,No,2023-10-01
1591-NFNLQ,Yes,2023-10-01
9786-IJYDL,No,2023-10-01
0516-QREYC,No,2023-10-01
6651-RLGGM,No,2023-10-01
9114-AAFQH,No,2023-10-01
5133-POWUA,No,2023-10-01
5052-PNLOS,Yes,2023-10-01
4429-WYGFR,No,2023-10-01
5222-JCXZT,No,2023-10-01
2919-HBCJO,Yes,2023-10-01
1834-WULEG,No,2023-10-01
9907-SWKKF,Yes,2023-10-01
3810-DVDQQ,No,2023-10-01
4931-TRZWN,No,2023-10-01
0461-CVKMU,Yes,2023-10-01
9722-UJOJR,Yes,2023-10-01
7197-VOJMM,No,2023-10-01
5144-TVGLP,No,2023-10-01
0697-ZMSWS,Yes,2023-10-01
1335-HQMKX,No,2023-10-01
3865-ZFZIB,No,2023-10-01
7526-BEZQB,Yes,2023-10-01
0744-GKNGE,No,2023-10-01
0369-ZGOVK,No,2023-10-01
7047-FWEYA,No,2023-10-01
2831-EBWRN,No,2023-10-01
6221-AVQYL,Yes,2023-10-01
1335-NTIUC,No,2023-10-01
5889-JTMUL,Yes,2023-10-01
6212-ATMLK,No,2023-10-01
4317-VTEOA,Yes,2023-10-01
5913-INRQV,No,2023-10-01
8148-BPLZQ,No,2023-10-01
1591-XWLGB,No,2023-10-01
1991-VOPLL,No,2023-10-01
1545-JFUML,No,2023-10-01
7244-QWYHG,No,2023-10-01
9220-CXRSC,No,2023-10-01
0968-GSIKN,Yes,2023-10-01
2645-QTLMB,Yes,2023-10-01
1814-DKOLC,No,2023-10-01
8337-UPOAQ,Yes,2023-10-01
8644-XLFBW,Yes,2023-10-01
3620-EHIMZ,No,2023-10-01
0004-TLHLJ,Yes,2023-10-01
5701-SVCWR,No,2023-10-01
4090-KPJIP,No,2023-10-01
5759-RCVCB,Yes,2023-10-01
9938-ZREHM,No,2023-10-01
3815-SLMEF,Yes,2023-10-01
3692-JHONH,No,2023-10-01
7130-CTCUS,No,2023-10-01
2565-JSLRY,Yes,2023-10-01
2984-MIIZL,Yes,2023-10-01
3677-TNKIO,Yes,2023-10-01
7239-HZZCX,Yes,2023-10-01
5640-CAXOA,No,2023-10-01
5055-BRMNE,No,2023-10-01
2716-GFZOR,No,2023-10-01
8474-UMLNT,No,2023-10-01
9741-YLNTD,No,2023-10-01
8620-RJPZN,No,2023-10-01
6427-FEFIG,No,2023-10-01
5345-BMKWB,No,2023-10-01
9625-RZFUK,No,2023-10-01
2632-UCGVD,Yes,2023-10-01
1506-YJTYT,No,2023-10-01
0559-CKHUS,No,2023-10-01
2700-LUEVA,No,2023-10-01
4302-ZYFEL,No,2023-10-01
4737-HOBAX,No,2023-10-01
1930-BZLHI,No,2023-10-01
8417-FMLZI,Yes,2023-10-01
3059-NGMXB,No,2023-10-01
3134-DSHVC,No,2023-10-01
3606-SBKRY,No,2023-10-01
7975-JMZNT,No,2023-10-01
6917-FIJHC,No,2023-10-01
6578-KRMAW,No,2023-10-01
6145-NNPNO,No,2023-10-01
1866-DIOQZ,No,2023-10-01
1069-XAIEM,Yes,2023-10-01
3796-ENZGF,No,2023-10-01
4480-QQRHC,No,2023-10-01
5219-YIPTK,Yes,2023-10-01
3884-UEBXB,No,2023-10-01
0345-XMMUG,No,2023-10-01
5760-FXFVO,No,2023-10-01
1541-ETJZO,Yes,2023-10-01
6116-RFVHN,No,2023-10-01
8727-XDPUD,No,2023-10-01
8854-CCVSQ,Yes,2023-10-01
2207-RYYRL,No,2023-10-01
0921-OHLVP,No,2023-10-01
0056-EPFBG,No,2023-10-01
1355-KUSBG,No,2023-10-01
5304-EFJLP,No,2023-10-01
3359-DSRKA,No,2023-10-01
5966-EMAZU,No,2023-10-01
1223-UNPKS,No,2023-10-01
9239-ZBZZV,Yes,2023-10-01
4827-DPADN,No,2023-10-01
2359-QWQUL,Yes,2023-10-01
7326-RIGQZ,No,2023-10-01
9500-LTVBP,No,2023-10-01
6551-ZCOTS,No,2023-10-01
7074-STDCN,No,2023-10-01
2995-UPRYS,Yes,2023-10-01
2982-VPSGI,Yes,2023-10-01
3727-OVPRY,No,2023-10-01
8062-YBDOE,Yes,2023-10-01
3021-VLNRJ,No,2023-10-01
0365-TRTPY,No,2023-10-01
5376-PCKNB,No,2023-10-01
5902-WBLSE,No,2023-10-01
4274-DRSQT,No,2023-10-01
9479-HYNYL,No,2023-10-01
9027-TMATR,No,2023-10-01
2690-DVRVK,No,2023-10-01
9526-JAWYF,Yes,2023-10-01
0847-HGRML,No,2023-10-01
0843-WTBXE,Yes,2023-10-01
4097-YODCF,No,2023-10-01
4998-IKFSE,No,2023-10-01
1832-PEUTS,No,2023-10-01
6933-FHBZC,No,2023-10-01
7794-JASDG,No,2023-10-01
4776-XSKYQ,No,2023-10-01
1333-PBMXB,No,2023-10-01
7658-UYUQS,No,2023-10-01
5087-SUURX,Yes,2023-10-01
4667-OHGKG,Yes,2023-10-01
8049-WJCLQ,No,2023-10-01
8963-MQVYN,No,2023-10-01
4942-VZZOM,No,2023-10-01
6345-HOVES,No,2023-10-01
4475-NVTLU,No,2023-10-01
3785-NRHYR,No,2023-10-01
9648-BCHKM,No,2023-10-01
3580-GICBM,No,2023-10-01
1265-XTECC,Yes,2023-10-01
0506-YLVKJ,No,2023-10-01
1697-NVVGY,No,2023-10-01
1363-TXLSL,Yes,2023-10-01
4581-SSPWD,Yes,2023-10-01
2621-UDNLU,No,2023-10-01
0269-XFESX,No,2023-10-01
1628-BIZYP,No,2023-10-01
1840-BIUOG,No,2023-10-01
8421-WZOOW,No,2023-10-01
5975-BAICR,No,2023-10-01
3585-YNADK,No,2023-10-01
3915-ODIYG,No,2023-10-01
2887-JPYLU,No,2023-10-01
4487-ZYJZK,No,2023-10-01
4458-KVRBJ,No,2023-10-01
8364-TRMMK,Yes,2023-10-01
9249-FXSCK,Yes,2023-10-01
0871-URUWO,Yes,2023-10-01
5010-IPEAQ,No,2023-10-01
0644-OQMDK,No,2023-10-01
8033-VCZGH,No,2023-10-01
7547-EKNFS,Yes,2023-10-01
1452-UZOSF,No,2023-10-01
4759-PXTAN,No,2023-10-01
3278-FSIXX,No,2023-10-01
2812-ENYMO,No,2023-10-01
1597-LHYNC,Yes,2023-10-01
4558-FANTW,Yes,2023-10-01
6048-QBXKL,No,2023-10-01
8884-ADFVN,Yes,2023-10-01
0702-PGIBZ,Yes,2023-10-01
5298-GSTLM,No,2023-10-01
9746-YKGXB,No,2023-10-01
5339-PXDVH,No,2023-10-01
8164-OCKUJ,No,2023-10-01
5921-NGYRH,No,2023-10-01
7018-FPXHH,No,2023-10-01
2400-FEQME,No,2023-10-01
1518-VOWAV,Yes,2023-10-01
1548-FEHVL,No,2023-10-01
4955-VCWBI,No,2023-10-01
7632-MNYOY,Yes,2023-10-01
3398-FSHON,Yes,2023-10-01
8006-PYCSW,No,2023-10-01
1395-OFUWC,No,2023-10-01
7605-SNLQG,No,2023-10-01
3733-ZEECP,No,2023-10-01
2061-VVFST,No,2023-10-01
5515-AKOAJ,Yes,2023-10-01
5115-SQAAU,No,2023-10-01
3090-HAWSU,Yes,2023-10-01
4323-OHFOW,No,2023-10-01
5022-KVDQT,No,2023-10-01
6127-IYJOZ,No,2023-10-01
8792-AOROI,No,2023-10-01
7603-USHJS,Yes,2023-10-01
4459-BBGHE,No,2023-10-01
6508-NJYRO,No,2023-10-01
6797-LNAQX,Yes,2023-10-01
7789-CRUVC,No,2023-10-01
6967-PEJLL,No,2023-10-01
9347-AERRL,No,2023-10-01
2823-LKABH,No,2023-10-01
