customerID,Churn,snapdate,Contract,PaperlessBilling,PaymentMethod,AutoRenewal,BillingCycle,DiscountApplied,LoyaltyProgramMember,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,SmartHomePackage,GamingBundle,InternationalCallingPlan,CloudStoragePlan,gender,SeniorCitizen,Partner,Dependents,EducationLevel,HouseholdSize,EmploymentStatus,AnnualIncomeBracket,MonthlyCharges,AverageDataUsage,AppLoginFrequency,CustomerSatisfactionScore
5756-OZRIO,No,2024-06-01,One year,No,Bank transfer (automatic),No,Monthly,Yes,Yes,Yes,Yes,DSL,No,Yes,No,NO INTERNET SERVICE ,No,Yes,Yes,Yes,Yes,Yes,male,1.0,Yes,No,College,2.0,Retired,60–100k,64.05,166.59,8.0,3.0
8677-HDZEE,No,2024-06-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,No,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes, Yes  ,Yes,Yes,Yes,Yes,Yes,female,0.0,No,No,Bachelor,1.0,Retired,>150k,105.45,328.17,6.0,2.0
1297-VQDRP,No,2024-06-01,One year,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,male,1.0,Yes,Yes,Bachelor,4.0,Retired,>150k,107.15,260.19,3.0,2.0
1982-FEBTD,No,2024-06-01,Two year,Yes,Credit card (automatic),No,Monthly,Yes,Yes,Yes,Yes,No,No internet service,No internet service, No internet service  ,No internet service,No internet service,No internet service,No,Yes,Yes,Yes,female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,25.6,75.56,0.0,3.0
6689-VRRTK,No,2024-06-01,One year,Yes,Credit card (automatic),No,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,female,1.0,No,No,Bachelor,1.0,Retired,>150k,109.8,324.82,3.0,3.0
7665-VIGUD,No,2024-06-01,One year,No,Mailed check,Yes,Monthly,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,male,0.0,No,No,College,3.0,Employed,60–100k,20.35,0.0,0.0,2.0
1140-UKVZG,No,2024-06-01,Month-to-month,No,Mailed check,Yes,Monthly,No,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,No,No,female,0.0,No,No,College,2.0,Employed,60–100k,24.8,18.05,2.0,2.0
2276-YDAVZ,Yes,2024-06-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,No,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,No,No,Yes,female,0.0,No,No,Bachelor,1.0,Retired,>150k,75.1,207.23,0.0,2.0
5433-KYGHE,No,2024-06-01,Month-to-month,Yes,Mailed check,Yes,Monthly,No, Yes  ,Yes,Yes,Fiber optic,Yes,No,No, Yes  ,No,No,Yes,Yes, No  ,No,female,0.0,No,Yes,Bachelor,2.0,Self-employed,>150k,86.0,245.51,5.0,3.0
5842-POCOP,Yes,2024-06-01,Month-to-month,Yes,Mailed check,Yes,Monthly,Yes,No,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,No,No,No,Yes,female,0.0,Yes,No,Bachelor,3.0,Self-employed,>150k,88.9,248.77,4.0,2.0
9871-ELEYA,No,2024-06-01,Two year,No,Credit card (automatic),No,Quarter,No,Yes,Yes,No,DSL,Yes,No,Yes, Yes  ,Yes,No,No,Yes,No,Yes,female,0.0,No,Yes,College,1.0,Self-employed,100–150k,67.65,188.02,8.0,2.0
3551-GAEGL,No,2024-06-01,One year, No  ,Bank transfer (automatic),Yes,Monthly,Yes,Yes,No,No phone service,DSL,Yes,No,No,No,No,No,No,No,No,No,male,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,30.4,71.75,1.0,3.0
2672-TGEFF,No,2024-06-01,Month-to-month, Yes  ,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,female,0.0,Yes,Yes,Bachelor,4.0,Self-employed,>150k,88.8,306.28,0.0,3.0
5073-WXOYN,Yes,2024-06-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,female,0.0,No,No,College,1.0,Self-employed,60–100k,50.8,137.29,7.0,2.0
9227-LUNBG,Yes,2024-06-01,Month-to-month,No,Electronic check,No,Monthly,Yes,No,No,No phone service,DSL,No,No,No,No,No,No,Yes,Yes,No,Yes,female,0.0,No,No,College,1.0,Employed,60–100k,24.6,180.42,2.0,2.0
0851-DFJKB,No,2024-06-01,Month-to-month,No,Electronic check,Yes,Monthly,No,Yes,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,female,0.0,No,No,College,1.0,Self-employed,100–150k,58.95,156.27,2.0,3.0
8919-FYFQZ,Yes,2024-06-01,Month-to-month,Yes,Electronic check,Yes, Monthly  ,No,Yes,No,No phone service,DSL,No,Yes,No,No,No,No,Yes,No,No,No,male,1.0,Yes,No,HighSchool,2.0,Retired,60–100k,30.35,65.43,0.0,2.0
9108-EQPNQ,No,2024-06-01,Two year,No,Credit card (automatic),No,Monthly,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,Yes,female,0.0,Yes,Yes,College,4.0,Self-employed,60–100k,26.1,26.5,0.0,3.0
2632-TACXW,No,2024-06-01,Two year,No,Bank transfer (automatic),Yes,Monthly,No,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,No,female,0.0,Yes,No,College,2.0,Self-employed,60–100k,23.65,45.02,4.0,3.0
5669-SRAIP,Yes,2024-06-01,Month-to-month,No,Electronic check,Yes,Monthly,No,Yes,No,No phone service,DSL,No,No,Yes,No,No,Yes,Yes,No,Yes,No,female,0.0,No,No,College,1.0,Employed,60–100k,39.5,136.02,2.0,2.0
0655-RBDUG,Yes,2024-06-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,male,0.0,No,No,Bachelor,1.0,Retired,>150k,98.05,335.99,5.0,2.0
8659-IOOPU,No,2024-06-01,Two year,No,Electronic check,No,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,female,0.0,Yes,Yes,Bachelor,3.0,Self-employed,>150k,100.45,311.74,7.0,3.0
7627-JKIAZ,Yes,2024-06-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Yes,Yes,No,No,female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,78.95,314.23,0.0,1.0
8777-PVYGU,No,2024-06-01,One year,Yes,Mailed check,Yes,Monthly,No,Yes,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Yes,No,No,Yes,female,0.0,Yes,No,College,2.0,Self-employed,100–150k,64.3,169.56,3.0,2.0
0107-WESLM,Yes,2024-06-01,Month-to-month,Yes,Electronic check,No,Monthly,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,Yes,male,0.0,No,No,College,2.0,Self-employed,60–100k,19.85,80.28,2.0,3.0
5232-NXPAY,No,2024-06-01,Two year,No,Mailed check,No,Monthly,Yes,Yes,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,female,0.0,No,No,College,1.0,Self-employed,100–150k,74.45,218.33,0.0,3.0
6980-IMXXE,No,2024-06-01,Two year,No,Bank transfer (automatic),No,Monthly,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,no,Yes,No,female,0.0,Yes,Yes,College,4.0,Self-employed,60–100k,20.2,55.06,4.0,3.0
2026-TGDHM,Yes,2024-06-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,Yes,No,Yes,No,No,female,0.0,No,No,Bachelor,2.0,Self-employed,>150k,79.3,283.22,3.0,1.0
3022-BEXHZ,No,2024-06-01,Two year,Yes,Bank transfer (automatic),No,Monthly,No,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,male,0.0,Yes,Yes,Bachelor,4.0,Retired,>150k,111.2,348.22,0.0,1.0
0121-SNYRK,No,2024-06-01,One year,Yes,Mailed check,No,Monthly,No,Yes,No,No phone service,DSL,Yes,No,No,Yes,No,No,Yes,No,No,Yes,male,0.0,No,No,College,1.0,Self-employed,60–100k,35.4,108.06,7.0,4.0
7073-QETQY,No,2024-06-01,One year,Yes,Electronic check,No,Monthly,No,Yes,Yes,No,No,No internet service,No internet service,No internet service, No internet service  ,No internet service,No internet service,No,No,Yes,Yes,male,0.0,Yes,Yes,College,4.0,Self-employed,60–100k,20.35,0.0,0.0,3.0
4291-HPAXL,No,2024-06-01,Month-to-month,No,Mailed check,Yes,Monthly,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,No,Yes,male,0.0,No,Yes,College,4.0,Employed,60–100k,19.85,54.38,5.0,2.0
2592-YKDIF,No,2024-06-01,Month-to-month,No,Mailed check,Yes,Monthly,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,No,female,0.0,No,No,College,1.0,Employed,60–100k,20.35,0.0,2.0,3.0
1830-GGFNM,No,2024-06-01,Two year,No,BANK TRANSFER (AUTOMATIC) ,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes, No  ,No,Yes,Yes,Yes,Yes,male,0.0,Yes,Yes,Bachelor,3.0,Self-employed,>150k,94.55,303.13,1.0,3.0
6439-LAJXL,No,2024-06-01,Month-to-month,Yes,Mailed check,No,Monthly,Yes,No,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,male,0.0,Yes,No,College,2.0,Self-employed,100–150k,68.95,124.94,7.0,2.0
5899-OUVKV,No,2024-06-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,Yes,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,male,0.0,No,No,Bachelor,2.0,Self-employed,>150k,94.5,362.71,6.0,1.0
6416-YJTTB,No,2024-06-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,Yes,No,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,male,0.0,No,No,Bachelor,1.0,Retired,>150k,79.5,281.77,3.0,2.0
0661-XEYAN,Yes,2024-06-01,Month-to-month,Yes,Mailed check,Yes,Monthly,No,No,No,No phone service,DSL,No,No,No,No,No,No,No,No,No,No,female,1.0,No,No,HighSchool,1.0,Retired,60–100k,25.8,75.66,0.0,3.0
8519-QJGJD,Yes,2024-06-01,Month-to-month,No,Electronic check,Yes,Monthly,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,No,Yes,No,Yes, Yes  ,female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,75.35,225.06,5.0,2.0
7776-QGYJC,No,2024-06-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,No,Yes,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,female,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,81.5,283.66,0.0,3.0
0620-XEFWH,No,2024-06-01,Month-to-month,No,Mailed check,Yes,Monthly,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,No,male,0.0,Yes,Yes,College,2.0,Employed,60–100k,18.85,27.02,4.0,3.0
1478-VPOAD,No,2024-06-01,Month-to-month,No,Electronic check,Yes,Monthly,No,No,Yes,No,DSL,No,No,No,No,No,No,Yes,Yes,No,No,female,0.0,No,No,College,2.0,Employed,60–100k,43.8,179.35,4.0,3.0
9158-VCTQB,Yes,2024-06-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,No,Yes,Yes,Yes,Fiber optic,Yes, Yes  ,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,113.6,354.59,0.0,2.0
1702-CCFNJ,No,2024-06-01,Month-to-month,No,Bank transfer (automatic),Yes,Monthly,No,Yes,yes,Yes,DSL,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,male,0.0,Yes,No,College,3.0,Self-employed,100–150k,61.35,105.91,6.0,3.0
2057-BOYKM,No,2024-06-01,Two year,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,female,1.0,Yes,No,College,2.0,Retired,100–150k,96.6,184.51,13.0,2.0
4193-IBKSW,No,2024-06-01,Two year,No,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,No,male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,24.75,32.59,0.0,3.0
0817-HSUSE,No,2024-06-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,No, DSL  ,NO INTERNET SERVICE ,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,male,0.0,No,No,College,1.0,Self-employed,100–150k,75.5,247.22,4.0,2.0
8286-AFUYI,No,2024-06-01,Month-to-month,No,Electronic check,Yes,Monthly,No,No,Yes,No,DSL,Yes,No,No,No,No,No,No,Yes,No,No,male,0.0,No,No,College,1.0,Employed,60–100k,47.95,140.57,4.0,2.0
0973-KYVNF,No,2024-06-01,Two year,Yes,Credit card (automatic),Yes,Semiann,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,female,0.0,Yes,Yes,College,2.0,Retired,100–150k,70.65,178.08,3.0,2.0
3466-WAESX,No,2024-06-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,No,Yes,Yes,DSL,Yes, Yes  ,No,No,No,Yes,Yes,Yes,Yes,Yes,male,0.0,No,Yes,College,1.0,Self-employed,100–150k,69.1,187.75,0.0,3.0
7188-CBBBA,No,2024-06-01,One year,Yes,Electronic check,Yes, Semiann  ,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,95.5,319.64,5.0,1.0
1964-SVLEA,No,2024-06-01,One year,Yes,Mailed check,Yes,Quarter,No,Yes,Yes, No  ,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,No,No,male,0.0,No,No,College,1.0,Self-employed,60–100k,19.7,0.0,0.0,4.0
7328-OWMOM,No,2024-06-01,One year,No,Credit card (automatic),No,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,Yes,female,0.0,No,Yes,College,2.0,Self-employed,60–100k,20.1,29.05,4.0,3.0
3061-BCKYI,No,2024-06-01,Month-to-month,No,Mailed check,Yes,Monthly,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,Yes,male,0.0,No,No,College,1.0,Employed,60–100k,19.9,17.14,2.0,3.0
5555-RNPGT,No,2024-06-01,Month-to-month,No, Credit card (automatic)  ,Yes,Monthly,No,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,male,0.0,No,Yes,College,1.0,Self-employed,60–100k,24.8,26.45,0.0,3.0
8051-HJRLT,Yes,2024-06-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,Yes,Yes,Yes,female,1.0,No,No,College,1.0,Retired,100–150k,70.55,198.91,2.0,2.0
2038-OEQZH,No,2024-06-01,Month-to-month,No,Electronic check,Yes,Monthly,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Yes,Yes,Yes,NO ,male,0.0,No,No,Bachelor,2.0,Self-employed,>150k,86.05,323.89,2.0,2.0
6922-NCEDI,No,2024-06-01,One year,Yes,Mailed check,No,Monthly,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,Yes,male,0.0,No,Yes,College,1.0,Self-employed,60–100k,21.2,6.56,4.0,3.0
5197-YPYBZ,No,2024-06-01,Two year,No,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,Yes,female,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,25.25,55.2,5.0,ORPH-16f21cb5
8097-VBQTZ,No,2024-06-01,Month-to-month,Yes,Mailed check,Yes,Monthly,Yes,Yes,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,male,0.0,No,No,College,1.0,Self-employed,100–150k,69.9,182.45,8.0,3.0
0219-QAERP,No,2024-06-01,One year,No,Credit card (automatic),Yes,Annual,NO ,Yes,Yes,No, No  ,No internet service,NO ,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,No,male,0.0,Yes,No,College,2.0,Self-employed,60–100k,19.8,23.7,3.0,2.0
9154-QDGTH,No,2024-06-01,One year,Yes,Credit card (automatic),Yes,Monthly,No,Yes,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,male,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,104.3,349.48,4.0,1.0
2789-HQBOU,No,2024-06-01,Month-to-month,Yes,Electronic check,No,Monthly,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,Yes,No,Yes,male,0.0,No,No,Bachelor,2.0,Self-employed,>150k,80.35,325.04,5.0,2.0
5498-IBWPI,No,2024-06-01,One year,Yes,Credit card (automatic),No,Monthly, Yes  , Yes  ,Yes,No,DSL,No,No,No,Yes,No,No,Yes,No,Yes,No,female,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,49.4,105.2,4.0,3.0
5136-KCKGI,Yes,2024-06-01, One year  ,Yes,Mailed check,Yes,Monthly,No,Yes,Yes,Yes,Fiber optic,Yes,No,no,No,Yes,Yes,Yes,Yes,Yes,Yes,female,0.0,Yes,No,Bachelor,3.0,Retired,>150k,103.7,380.95,7.0,2.0
7021-XSNYE,No,2024-06-01,Two year,No,Credit card (automatic),No,Monthly,No,No,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,49.65,211.72,4.0,2.0
6164-HXUGH,No,2024-06-01,Month-to-month,No,Mailed check,Yes,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,No,female,0.0,Yes,Yes,College,5.0,Employed,60–100k,19.85,15.84,2.0,3.0
9565-AXSMR,No,2024-06-01,Two year,No,Mailed check,No,Monthly,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,NX internet service,No internet service,No internet service,No,No, No  ,No,male,0.0,Yes,Yes,College,2.0,Employed,60–100k,19.2,27.9,2.0,4.0
5397-NSKQG,No,2024-06-01,Two year,No,Credit card (automatic),No,Quarter,Yes,Yes,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,No,No,Yes,No,male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,50.9,169.93,0.0,2.0
4074-SJFFA,Yes,2024-06-01,Month-to-month,Yes,Mailed check,Yes,Monthly,No, No  ,Yes,No,DSL,No,No,No,No,No,Yes,Yes,Yes,Yes,No,female,0.0,No,No,College,1.0,Self-employed,60–100k,54.75,171.32,0.0,2.0
4837-QUSFT,No,2024-06-01,One year,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,100.15,309.32,4.0,3.0
9481-WHGWY,No,2024-06-01,Two year,No,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,female,0.0,Yes,Yes,College,2.0,Self-employed,100–150k,75.35,223.21,0.0,2.0
8429-XIBUM,Yes,2024-06-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,Yes, Yes  ,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,male,0.0,No,No,Bachelor,1.0,Retired,>150k,101.35,363.4,4.0,3.0
5996-DAOQL,No,2024-06-01,Month-to-month,Yes,Mailed check,Yes,Monthly,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,male,0.0,No,No,College,1.0,Self-employed,60–100k,20.45,20.1,0.0,3.0
6857-VWJDT,Yes,2024-06-01,Month-to-month,No,Mailed check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,95.65,349.28,0.0,3.0
6484-LATFU,No,2024-06-01,Two year,No,Mailed check,No,Monthly,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,Yes,male,0.0,No,No,College,1.0,Employed,60–100k,24.55,6.05,4.0,3.0
5993-JSUWV,No,2024-06-01,Two year,Yes,Bank transfer (automatic),Yes,Quarter,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,No,No,No,No,Yes,No,No,female,0.0,No,No,College,1.0,Retired,100–150k,61.15,109.96,5.0,3.0
