customerID,Churn,snapdate,Contract,PaperlessBilling,PaymentMethod,AutoRenewal,BillingCycle,DiscountApplied,LoyaltyProgramMember,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,SmartHomePackage,GamingBundle,InternationalCallingPlan,CloudStoragePlan,gender,SeniorCitizen,Partner,Dependents,EducationLevel,HouseholdSize,EmploymentStatus,AnnualIncomeBracket,MonthlyCharges,AverageDataUsage,AppLoginFrequency,CustomerSatisfactionScore
9294-TDIPC,No,2023-03-01,Month-to-month,No,Mailed check,Yes,Monthly,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service, No internet service  ,No internet service,No,No,No,No,male,0.0,No,Yes,College,2.0,Employed,60–100k,20.2,0.0,1.0,2.0
5651-CRHKQ,No,2023-03-01,One year,Yes,Bank transfer (automatic),No,Semiann,No,Yes,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,female,0.0,Yes,No,Bachelor,3.0,Retired,>150k,86.2,254.23,3.0,2.0
2277-AXSDC,No,2023-03-01,One year,No,Bank transfer (automatic),Yes,Monthly,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,female,0.0,No,No,College,1.0,Self-employed,60–100k,19.75,32.76,0.0,3.0
2233-FAGXV,No,2023-03-01,Month-to-month,Yes,Mailed check,Yes,Monthly,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,No,female,0.0,Yes,Yes,College,5.0,Self-employed,60–100k,24.3,0.0,0.0,2.0
0486-LGCCH,No,2023-03-01,Two year,No,Mailed check,No,Monthly,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,male,0.0,Yes,Yes,College,2.0,Employed,60–100k,19.65,0.0,3.0,2.0
4374-YMUSQ,No,2023-03-01,One year,No,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,male,0.0,No,No,Bachelor,1.0,Retired,>150k,116.25,342.06,8.0,1.0
5174-ITUMV,No,2023-03-01,One year,Yes,Electronic check,No,Quarter,No,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,male,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,105.4,375.92,7.0,1.0
6859-QNXIQ,No,2023-03-01,Two year,Yes,Bank transfer (automatic),Yes,Quarter,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,YeB,Yes,yes,Yes,female,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,113.1,337.71,6.0,2.0
4881-JVQOD,No,2023-03-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,No,No phone service,DSL,No,No,No,No,No,Yes,Yes,Yes,No,No,male,1.0,Yes,Yes,HighSchool,4.0,Retired,60–100k,34.55,206.56,2.0,2.0
9574-BOSMD,No,2023-03-01,Two year,No,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,No,male,0.0,Yes,Yes,College,5.0,Self-employed,60–100k,25.4,70.16,5.0,3.0
1448-PWKYE,Yes,2023-03-01,Month-to-month,No,Electronic check,Yes,Monthly,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,Yes,No,Yes,male,0.0,Yes,Yes,Bachelor,3.0,Self-employed,>150k,80.0,323.56,4.0,3.0
1525-LNLOJ,No,2023-03-01,Two year,Yes,Bank transfer (automatic),No,Monthly,Yes,Yes,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,male,0.0,Yes,Yes,College,2.0,Retired,100–150k,63.3,173.75,4.0,2.0
4697-LUPSU,No,2023-03-01,One year,No,Mailed check,No,Monthly,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,No,male,0.0,Yes,Yes,College,2.0,Employed,60–100k,20.2,108.16,2.0,2.0
5671-RQRLP,No,2023-03-01,Two year,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,Yes,Yes,No,female,1.0,Yes,No,College,2.0,Retired,100–150k,75.65,216.67,0.0,3.0
4220-TINQT,No,2023-03-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,106.35,361.34,6.0,2.0
0727-BMPLR,Yes,2023-03-01,One year,Yes,Electronic check,No, Quarter  ,No,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,female,1.0,No,No,College,1.0,Retired,100–150k,100.0,249.17,4.0,2.0
9851-KIELU,Yes,2023-03-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,No,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,male,0.0,No,No,Bachelor,1.0,Retired,>150k,110.1,365.89,7.0,2.0
0835-DUUIQ,No,2023-03-01,One year,No,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,Yes,female,0.0,No,Yes,College,5.0,Self-employed,60–100k,21.05,84.21,2.0,2.0
1452-XRSJV,No,2023-03-01,Month-to-month,No,Credit card (automatic),No,Monthly,Yes,Yes,Yes,No,DSL,Yes,No,No,No,No,No,Yes,No,No,No,female,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,51.05,73.6,1.0,2.0
1236-WFCDV,Yes,2023-03-01,Month-to-month,No,Credit card (automatic),Yes,Monthly,Yes,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,No,No,Yes,male,1.0,No,No,College,1.0,Retired,100–150k,90.45,262.24,0.0,2.0
9553-DLCLU,No,2023-03-01,Two year,No,Credit card (automatic),No,Monthly,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes, Yes  ,female,0.0,No,Yes,College,3.0,Self-employed,100–150k,88.95,248.31,3.0,UNK-e443b472
4835-YSJMR,No,2023-03-01,Two year,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,No,DSL,No,No,No,Yes,No,No,No,Yes,Yes,No,male,0.0,No,No,College,2.0,Self-employed,60–100k,49.8,123.81,4.0,3.0
5370-IIVVL,No,2023-03-01,One year,Yes,Credit card (automatic),Yes,Annual,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,male,0.0,No,No,Bachelor,1.0,Retired,>150k,104.5,341.87,0.0,3.0
0872-JCPIB,No,2023-03-01,Month-to-month,No,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Yes,No,No,No,male,0.0,No,No,College,1.0,Self-employed,100–150k,65.75,133.07,3.0,2.0
2120-SMPEX,No,2023-03-01,Month-to-month,Yes,Mailed check,No,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,No,male,0.0,No,No,College,1.0,Self-employed,60–100k,20.15,12.37,1.0,2.0
9992-UJOEL,No,2023-03-01,Month-to-month,Yes,Mailed check,Yes,Monthly,No,Yes,Yes,No,DSL,No,Yes,No,No,No,No,Yes,No,No,Yes,male,0.0,No,No,College,1.0,Self-employed,60–100k,50.3,66.58,4.0,2.0
8947-YRTDV,No,2023-03-01,One year,No,Mailed check,No,Monthly,No,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,male,0.0,Yes,Yes,Bachelor,2.0,Self-employed,>150k,94.8,313.79,4.0,1.0
1371-DWPAZ,No,2023-03-01,Two year,No,Credit card (automatic),Yes,Quarter,No,No,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,female,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,56.05,151.55,0.0,3.0
3793-MMFUH,Yes,2023-03-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,YES ,Yes,No,female,1.0,No,No,College,1.0,Retired,100–150k,95.05,299.63,0.0,2.0
1131-SUEKT,No,2023-03-01,One year,Yes,Bank transfer (automatic),No,Monthly,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,male,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,98.45,326.64,6.0,3.0
7521-YXVZY,No,2023-03-01,Month-to-month,No,Mailed check,Yes,Monthly,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,male,0.0,No,Yes,College,1.0,Employed,60–100k,19.95,0.0,1.0,3.0
8785-CJSHH,No,2023-03-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,female,0.0,Yes,No,College,2.0,Self-employed,>150k,99.8,341.0,0.0,2.0
2952-QAYZF,Yes,2023-03-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,85.3,282.31,0.0,1.0
8898-KASCD,No,2023-03-01,One year,No,Mailed check,Yes,Monthly,Yes,Yes,No,No phone service,DSL,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,male,0.0,No,No,College,1.0,Employed,60–100k,35.55,152.1,0.0,4.0
7108-DGVUU,No,2023-03-01,One year,No,Bank transfer (automatic),Yes,Semiann,Yes,Yes,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,female,1.0,Yes,No,College,2.0,Retired,100–150k,71.7,163.67,0.0,2.0
3068-OMWZA,Yes,2023-03-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,male,1.0,No,No,College,1.0,Retired,100–150k,88.8,256.81,3.0,2.0
6022-KOUQO,No,2023-03-01,Month-to-month,No,Bank transfer (automatic),No,Monthly,Yes,No,No,No phone service,DSL,No,No,No,Yes,No,No,Yes,Yes,No,No,female,0.0,Yes,Yes,College,5.0,Self-employed,60–100k,29.05,130.66,3.0,2.0
5451-MHQOF,No,2023-03-01,One year,Yes,Mailed check,No,Monthly,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,No,male,0.0,Yes,Yes,College,4.0,Self-employed,60–100k,24.45,22.83,2.0,3.0
6407-UTSLV,No,2023-03-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,Yes,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,female,1.0,No,No,College,1.0,Retired,100–150k,83.8,243.37,0.0,2.0
1222-KJNZD,No,2023-03-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,No,male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,20.4,12.32,0.0,3.0
2511-MORQY,No,2023-03-01,One year,No,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,DSL,No,No,Yes,No,No,No,No,Yes,NO ,Yes,male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,54.9,141.79,2.0,1.0
0516-VRYBW,Yes,2023-03-01,One year,No,Bank transfer (automatic),Yes,Monthly,No,Yes,Yes,Ao phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,No,female,0.0,No,Yes,College,3.0,Self-employed,60–100k,20.15,0.0,1.0,3.0
6650-VJONK,No,2023-03-01,Month-to-month,Yes,Bank transfer (automatic),No,Monthly,No,Yes,Yes,No,DSL,No,No,No,No,No,No,No,YES ,No,Yes,male,0.0,No,No,College,2.0,Self-employed,60–100k,43.85,125.28,0.0,2.0
7554-AKDQF,No,2023-03-01,Month-to-month,No,Mailed check,Yes,Monthly,No,Yes,Yes,No,DSL,No,No,No,No,No,No,Yes,No,Yes,Yes,female,0.0,Yes,No,College,2.0,Employed,60–100k,45.65,112.3,3.0,3.0
6990-YNRIO,Yes,2023-03-01,Two year,No,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,male,0.0,Yes,Yes,Bachelor,5.0,Self-employed,>150k,108.65,381.83,6.0,1.0
3279-DYZQM,No,2023-03-01,Two year,No,Mailed check,No,Annual,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,No,male,0.0,Yes,Yes,College,2.0,Employed,60–100k,19.45,11.53,0.0,3.0
0754-EEBDC,No,2023-03-01,Two year,No,Mailed check,No,Monthly,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,Yes,male,0.0,Yes,Yes,College,3.0,Employed,60–100k,19.9,3.59,5.0,3.0
4623-ZKHLY,No,2023-03-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,No,male,0.0,Yes,No,College,2.0,Self-employed,60–100k,20.45,19.57,3.0,3.0
4890-VMUAV,No,2023-03-01,One year,No,Electronic check,No,Monthly,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,male,0.0,No,No,College,1.0,Self-employed,100–150k,71.5,160.6,2.0,3.0
1960-UYCNN,No,2023-03-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,95.25,327.51,3.0,2.0
7020-OZKXZ,No,2023-03-01,Month-to-month,No,Credit card (automatic),Yes,Monthly,Yes,No,Yes,No,Fiber optic,No,No,Yes,No,No,No,Yes,No,Yes,No,female,1.0,No,No,College,1.0,Retired,100–150k,75.5,160.14,0.0,2.0
2546-KZAAT,No,2023-03-01,One year,Yes,Mailed check,No,Quarter,Yes,Yes,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes, Yes  ,male,0.0,Yes,No,College,2.0,Self-employed,100–150k,75.4,266.8,1.0,2.0
5248-KWLAR,No,2023-03-01,Two year,No,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes, No  ,Yes,male,0.0,Yes,Yes,College,4.0,Self-employed,100–150k,90.35,229.61,0.0,2.0
9919-FZDED,No,2023-03-01,Two year,Yes,Credit card (automatic),No,Monthly,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,male,1.0,Yes,No,College,2.0,Retired,100–150k,84.1,186.32,0.0,2.0
7375-WMVMT,No,2023-03-01,Two year,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,male,1.0,Yes,No,College,2.0,Retired,100–150k,95.5,260.8,8.0,2.0
3398-GCPMU,No,2023-03-01,Two year,Yes,Credit card (automatic),No,Monthly,No,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,female,1.0,Yes,Yes,Bachelor,3.0,Retired,100–150k,89.55,168.65,0.0,3.0
6204-IEUXJ,Yes,2023-03-01,Month-to-month,No,Credit card (automatic),Yes,Monthly,Yes,No,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,No,Yes,Yes,No,female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,80.1,270.89,4.0,ORPH-a53a5b75
2754-SDJRD,No,2023-03-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,Yes,No,Yes,Yes,Fiber optic,No,No,Yeo,Yes,Yes,Yes,No,Yes,Yes,No,female,1.0,No,No,College,1.0,Retired,100–150k,100.15,248.87,0.0,1.0
3413-DHLPB,No,2023-03-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,male,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,103.75,352.77,6.0,2.0
5141-ZUVBH,No,2023-03-01,Month-to-month,No,Bank transfer (automatic),Yes,Monthly,No,Yes,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,female,0.0,No,Yes,Bachelor,4.0,Self-employed,>150k,93.0,310.25,6.0,3.0
3694-DELSO,No,2023-03-01,Month-to-month,No,Credit card (automatic),Yes,Monthly,No,Yes,No,No phone service,DSL,Yes,No,No,No,Yes,No,Yes,No,No,No,male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,38.55,119.2,2.0,2.0
0397-GZBBC,Yes,2023-03-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,No,Yes,No,Yes,male,1.0,Yes,No,College,2.0,Retired,100–150k,93.85,254.27,0.0,2.0
7055-JCGNI,No,2023-03-01,Two year,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,no internet service,Yes,Yes,Yes,Yes,Yes,No,Yes,female,0.0,No,No,Bachelor,1.0,Retired,>150k,111.95,351.58,4.0,3.0
8178-EYZUO,Yes,2023-03-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,93.7,220.98,7.0,3.0
7748-UMTRK,No,2023-03-01,Month-to-month,Yes,Electronic check,Yes,semiann,No,Yes,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,female,1.0,No,Yes,Bachelor,4.0,Retired,>150k,101.3,200.28,0.0,3.0
2262-SLNVK,No,2023-03-01,Month-to-month,No,Electronic check,Yes,Monthly,No,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Yes, No  ,No,No,female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,70.1,200.87,4.0,2.0
7799-DSEWS,No,2023-03-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,male,0.0,No,No,College,1.0,Self-employed,100–150k,68.35,141.33,5.0,3.0
6997-UVGOX,No,2023-03-01,Two year,No,Bank transfer (automatic),No,Monthly,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,YES ,Yes,Yes,Yes,No,No, No  ,male,0.0,Yes,Yes,College,4.0,Self-employed,100–150k,85.45,197.91,3.0,3.0
2346-DJQTB,No,2023-03-01,Month-to-month,No,Electronic check,No,Monthly,Yes,Yes,No,No phone service,DSL,No,no internet service,No,No,No,No,Yes,Yes,No,No,female,0.0,No,No,College,1.0,Employed,60–100k,24.15,176.22,0.0,3.0
3426-NIYYL,Yes,2023-03-01,Month-to-month,No,Electronic check,Yes,Monthly,No,No,Yes,Yes,DSL,No,No,No,No,No,No,Yes,Yes,No,No,male,0.0,No,No,College,1.0,Self-employed,60–100k,51.55,132.12,0.0,2.0
9534-NSXEM,No,2023-03-01,One year,Yes,Credit card (automatic),Yes,Semiann,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,No,No,male,0.0,No,No,College,1.0,Self-employed,60–100k,20.65,0.0,0.0,3.0
4404-HIBDJ,Yes,2023-03-01,One year,No,Mailed check,No,Monthly,No,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,female,0.0,No,No,College,1.0,Self-employed,100–150k,74.3,249.57,6.0,2.0
0519-DRGTI,No,2023-03-01,Month-to-month,No,Mailed check,No,Monthly,No,No, Yes  ,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,Yes,female,0.0,Yes,Yes,College,3.0,Employed,60–100k,20.35,7.36,0.0,3.0
7299-GNVPL,No,2023-03-01,Month-to-month,No,Mailed check,Yes,Monthly,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,female,0.0,Yes,Yes,Bachelor,4.0,Self-employed,>150k,84.4,269.88,6.0,3.0
2452-KDRRH,No,2023-03-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,No,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,male,1.0,No,No,Bachelor,1.0,Retired,>150k,101.4,236.53,8.0,2.0
2187-PKZAY,No,2023-03-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,No,Yes,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,Yes,Yes,No,male,0.0,No,No,Bachelor,2.0,Retired,>150k,79.95,325.68,7.0,2.0
6313-GIDIT,Yes,2023-03-01,Month-to-month,Yes,Electronic check,No,Monthly,Yes,Yes,No,No phone service,DSL,No,Yes,Yes,No, Yes  ,Yes,Yes,Yes,No,Yes,male,1.0,No,No,College,1.0,Retired,60–100k,54.45,202.03,4.0,2.0
5590-BYNII,Yes,2023-03-01,Month-to-month,Yes,electronic check,Yes,Monthly,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,male,0.0,No,No,Bachelor,1.0,Retired,>150k,100.75,366.79,6.0,1.0
5598-IKHQQ,No,2023-03-01,Two year,No,Credit card (automatic),Yes,Monthly,No,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,female,0.0,No,No,College,1.0,Self-employed,60–100k,25.45,26.22,2.0,3.0
1777-JYQPJ,No,2023-03-01,Month-to-month,No,Mailed check,Yes,Monthly,Yes,No,No,No phone service,DSL,No,No,No,No,No,No,Yes,Yes,Yes,No,male,0.0,No,No,College,1.0,Employed,60–100k,24.3,168.58,0.0,3.0
7271-AJDTL,No,2023-03-01,Month-to-month, Yes  ,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,female,0.0,Yes,No,Bachelor,4.0,Retired,>150k,94.45,324.91,3.0,2.0
3148-AOIQT,No,2023-03-01,Two year,Yes,Credit card (automatic),Yes, Monthly  ,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,No,No,female,0.0,Yes,No,College,3.0,Self-employed,60–100k,24.95,44.81,0.0,3.0
7901-HXJVA,No,2023-03-01,Month-to-month,No,Electronic check,Yes,Monthly,No,Yes,No,No,Fiber optic,No,No,Yes,No,No,No,Yes,Yes,Yes,No,male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,76.45,304.21,3.0,3.0
2253-KPMNB,No,2023-03-01,Two year,No,Bank transfer (automatic),Yes,Monthly,No,Yes,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,female,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,46.25,132.28,7.0,3.0
