customerID,Churn,snapdate,Contract,PaperlessBilling,PaymentMethod,AutoRenewal,BillingCycle,DiscountApplied,LoyaltyProgramMember,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,SmartHomePackage,GamingBundle,InternationalCallingPlan,CloudStoragePlan,gender,SeniorCitizen,Partner,Dependents,EducationLevel,HouseholdSize,EmploymentStatus,AnnualIncomeBracket,MonthlyCharges,AverageDataUsage,AppLoginFrequency,CustomerSatisfactionScore
1403-GYAFU,No,2024-09-01,Two year,No,Credit card (automatic),No,Quarter,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,male,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,20.05,0.0,1.0,4.0
1352-HNSAW,No,2024-09-01,Two year,Yes,Bank transfer (automatic),No,Quarter,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,female,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,115.6,364.13,4.0,UNK-7065297a
5512-IDZEI,No,2024-09-01,One year,No,Electronic check,no,Quarter,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,No,male,0.0,Yes,Yes,College,2.0,Employed,60–100k,24.9,28.13,0.0,3.0
4765-OXPPD,Yes,2024-09-01,Month-to-month,No,Mailed check,No,Monthly,No,No,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,female,0.0,Yes,Yes,College,4.0,Self-employed,100–150k,65.0,145.55,0.0,3.0
9931-KGHOA,No,2024-09-01,Month-to-month,No,Bank transfer (automatic),No,Monthly,Yes,Yes,Yes,Yes,DSL,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,female,0.0,Yes,No,College,2.0,Self-employed,60–100k,55.0,139.69,3.0,2.0
6663-JOCQO,No,2024-09-01,One year,Yes,Bank transfer (automatic),No,Monthly,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,male,0.0,Yes,Yes,College,2.0,Retired,100–150k,75.25,164.43,3.0,3.0
7929-DMBCV,No,2024-09-01,Month-to-month,Yes,Mailed check,Yes,Monthly,No,No,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,81.0,254.68,6.0,3.0
6621-YOBKI,No,2024-09-01,Month-to-month,No,Mailed check,Yes,Monthly,No,No,Yes,No,No,No internet service,No internet service, No internet service  ,No internet service,No internet service,No internet service,No,Yes,Yes,Yes,male,0.0,No,No,College,1.0,Employed,60–100k,20.35,75.34,0.0,3.0
9477-LGWQI,No,2024-09-01,Two year,Yes,Credit card (automatic),Yes,Monthly,No,Yes,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,male,0.0,Yes,Yes,College,6.0,Retired,100–150k,80.15,193.32,4.0,3.0
0236-HFWSV,Yes,2024-09-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes, Yes  ,Yes,No,Yes,female,0.0,No,No,Bachelor,2.0,Self-employed,>150k,93.35,356.05,0.0,2.0
3442-ZHHCC,No,2024-09-01,One year,Yes,Credit card (automatic),No,Annual,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,male,0.0,No,No,College,1.0,Retired,100–150k,76.9,196.86,2.0,1.0
4853-RULSV,Yes,2024-09-01,Two year,Yes,Credit card (automatic),No,Semiann,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,male,0.0,No,No,Bachelor,1.0,Retired,>150k,104.0,339.72,3.0,2.0
1573-LGXBA,No,2024-09-01,One year,Yes,Credit card (automatic),Yes,Quarter,No,Yes,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,male,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,97.55,351.09,6.0,1.0
0454-OKRCT,No,2024-09-01,Two year,No,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,No,No,No,Yes,male,0.0,No,No,Bachelor,2.0,Self-employed,>150k,0.0,231.66,7.0,2.0
8584-KMVXD,No,2024-09-01,Month-to-month,No,Electronic check,No,Monthly,Yes,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Yes,No,No,No,female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,75.6,162.9,2.0,2.0
8361-LBRDI,No,2024-09-01,Two year,No,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,female,0.0,No,No,College,2.0,Self-employed,60–100k,24.35,0.0,2.0,4.0
6614-YOLAC,No,2024-09-01,Two year,No,Mailed check,No,Monthly,Yes,Yes,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,female,0.0,Yes,Yes,College,2.0,Self-employed,100–150k,58.65,228.67,9.0,3.0
3097-NNSPB,Yes,2024-09-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,No,DSL,No,Yes,No,No,No,No,No,no,No,Yes,female,0.0,No,No,College,1.0,Employed,60–100k,49.05,65.47,4.0,2.0
5832-TRLPB,No,2024-09-01,One year,Yes,Bank transfer (automatic),No,Annual,Yes,Yes,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,male,0.0,No,No,College,2.0,Retired,100–150k,75.35,266.02,0.0,2.0
9763-PDTKK,Yes,2024-09-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,female,0.0,No,No,Bachelor,1.0,Retired,>150k,94.4,313.42,0.0,2.0
8257-RZAHR,Yes,2024-09-01,Month-to-month,Yes,Bank transfer (automatic),No,Monthly,Yes,Yes,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Yes,No, Yes  ,Yes,female,0.0,Yes,No,College,2.0,Retired,100–150k,0.0,164.06,0.0,3.0
6270-OMFIW,Yes,2024-09-01,One year,Yes,Electronic check,No,Monthly,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,male,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,94.4,367.83,2.0,2.0
8221-HVAYI,No,2024-09-01,Two year,Yes,Credit card (automatic),Yes,Monthly,YES ,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,male,0.0,Yes,Yes,College,3.0,Retired,100–150k,69.15,190.72,7.0,3.0
1373-ORVIZ,Yes,2024-09-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,No,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Yes,No,No,Yes,female,0.0,Yes,Yes,College,3.0,Self-employed,100–150k,66.35,138.83,6.0,3.0
0384-RVBPI,No,2024-09-01,Month-to-month,No,Credit card (automatic),Yes,Monthly,Yes,No,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Yes,No,No,No,male,0.0,No,No,College,1.0,Self-employed,100–150k,64.4,129.84,3.0,2.0
4598-ZADCK,No,2024-09-01,One year,Yes,Electronic check,No,Monthly,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,female,0.0,No,No,College,1.0,Self-employed,60–100k,53.6,198.68,5.0,4.0
7537-RBWEA,No,2024-09-01,Month-to-month,Yes,Mailed check,Yes,Monthly,Yes,Yes,No,No phone service,DSL,No,No,No,No,No,No,Yes,No,No,No,female,0.0,No,No,College,1.0,Self-employed,60–100k,25.15,87.89,1.0,UNK-231aed05
7266-GSSJX,No,2024-09-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,20.45,0.0,0.0,3.0
6567-HOOPW,Yes,2024-09-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,Yes,No,No,female,1.0,No,No,College,1.0,Retired,100–150k,79.2,250.62,0.0,2.0
2692-BUCFV,No,2024-09-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,male,1.0,No,No,Bachelor,1.0,Retired,>150k,101.45,309.2,0.0,1.0
6718-BDGHG,No,2024-09-01,One year,Yes,Bank transfer (automatic),No,Monthly,Yes,Yes,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,female,0.0,Yes,No,College,2.0,Retired,100–150k,64.85,123.18,2.0,4.0
9972-EWRJS,No,2024-09-01,Two year,Yes,Bank transfer (automatic),Yes,Annual,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,No,No,female,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,19.25,31.59,0.0,ORPH-11a76ba5
7107-UBYKY,No,2024-09-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,No,No internet service, No internet service  ,No internet service,No internet service,No internet service,No internet service,Yes,No,No,Yes,female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,25.75,11.01,4.0,2.0
1971-DTCZB,No,2024-09-01,Two year,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,90.95,192.84,3.0,2.0
8580-AECUZ,Yes,2024-09-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,Yes,Yes,No,male,1.0,No,No,College,2.0,Retired,100–150k,79.1,245.36,5.0,2.0
1442-OKRJE,No,2024-09-01,One year,Yes,Bank transfer (automatic),No,Monthly,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,male,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,103.15,342.8,3.0,1.0
8917-SZTTJ,No,2024-09-01,Two year,No,Credit card (automatic),Yes,Monthly,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,No,No,male,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,19.65,17.86,0.0,4.0
9964-WBQDJ,No,2024-09-01,Two year,Yes,Credit card (automatic),Yes,Quarter,No,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,No,female,0.0,Yes,No,College,3.0,Self-employed,60–100k,24.4,93.45,0.0,3.0
8375-DKEBR,Yes,2024-09-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,No,No,No,female,1.0,No,No,College,1.0,Retired,100–150k,69.6,181.59,0.0,1.0
7156-MHUGY,Yes,2024-09-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,male,1.0,No,No,College,1.0,Retired,100–150k,90.5,281.15,0.0,1.0
2348-KCJLT,No,2024-09-01,One year,Yes,Mailed check,Yes,Monthly,Yes,Yes,Yes,No,DSL,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,female,0.0,Yes,No,College,3.0,Self-employed,100–150k,61.5,176.19,6.0,2.0
2485-ITVKB,Yes,2024-09-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,No,No phone service,DSL,No,No,No,No,No,Yes,Yes,No,No,No,female,0.0,Yes,No,College,2.0,Self-employed,60–100k,35.1,137.77,1.0,2.0
3062-ICYZQ,No,2024-09-01,Month-to-month,Yes,Electronic check,No,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,female,0.0,Yes,Yes,Bachelor,2.0,Self-employed,>150k,93.8,319.85,4.0,2.0
4193-ORFCL,Yes,2024-09-01,Month-to-month,No,Mailed check,Yes,Monthly,Yes,No,Yes,No,DSL,No,No,No,No,No,No,Yes,No,Yes,Yes,female,1.0,No,No,HighSchool,2.0,Retired,60–100k,45.1,59.01,0.0,1.0
5668-MEISB,No,2024-09-01,Two year,No,Credit card (automatic),No,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,female,0.0,Yes,Yes,Bachelor,3.0,Self-employed,>150k,106.1,300.12,4.0,2.0
4425-OWHWB,No,2024-09-01,One year,Yes,Credit card (automatic),No,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,Yes,female,0.0,No,No,College,1.0,Self-employed,60–100k,19.35,11.96,2.0,3.0
0607-MVMGC,No,2024-09-01,One year,No,Credit card (automatic),No,Annual,Yes,No,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,male,0.0,Yes,Yes,College,2.0,Self-employed,100–150k,78.75,247.82,0.0,1.0
5349-AZPEW,No,2024-09-01,Month-to-month,No,Mailed check,Yes,Monthly,Yes,No,No,No phone service,DSL,No,No,No,No,No,No,Yes,No,No,No,female,0.0,Yes,Yes,College,4.0,Employed,60–100k,25.05,105.22,0.0,2.0
5346-BZCHP,No,2024-09-01,Two year,No,Mailed check,No,Monthly,Yes,Yes,yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,Yes,female,0.0,Yes,Yes,College,2.0,Employed,60–100k,19.4,11.88,0.0,2.0
8957-THMOA,No,2024-09-01,Two year,No,ELECTRONIC CHECK ,Yes,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service, Yes  ,No,No,Yes,female,0.0,No,Yes,College,2.0,Self-employed,60–100k,20.15,27.01,0.0,3.0
3373-DIUUN,No,2024-09-01,Two year,No,Mailed check,No,Monthly,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,No,male,0.0,Yes,Yes,College,3.0,Employed,60–100k,21.25,30.38,0.0,3.0
5656-MJEFC,No,2024-09-01,Two year,No,Credit card (automatic),Yes,Semiann,Yes,Yes,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,48.15,166.66,0.0,3.0
2560-WBWXF,No,2024-09-01,Two year,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,Yes,male,0.0,No,No,College,1.0,Self-employed,>150k,24.15,93.02,0.0,3.0
3995-WFCSM,No,2024-09-01,Month-to-month,No,Electronic check,Yes,Monthly,Yes,Yes,Yes,No,DSL,No,No,Yes,No,No,Yes,Yes,Yes, Yes  ,Yes,female,0.0,No,No,College,1.0,Self-employed,100–150k,60.85,184.41,2.0,2.0
3988-RQIXO,Yes,2024-09-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,female,1.0,No,No,College,1.0,Retired,100–150k,91.3,305.4,0.0,2.0
5802-ADBRC,No,2024-09-01,One year,Yes,Mailed check,No,Quarter, Yes  ,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,104.4,359.16,5.0,2.0
2482-CZGBB,Yes,2024-09-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,Yes,No,No,Fiber optic,No,No,No,No,No,No,No,Yes,No,Yes,male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,70.0,269.92,7.0,2.0
0093-EXYQL,No,2024-09-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,female,1.0,No,No,College,2.0,Retired,100–150k,91.55,272.5,4.0,2.0
7488-MXJIV,Yes,2024-09-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,Yes,Yes,No,female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,85.65,326.09,1.0,3.0
8552-OBVRU,No,2024-09-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,female,1.0,Yes,Yes,Bachelor,6.0,Retired,>150k,104.5,281.77,5.0,2.0
2809-ILCYT,No,2024-09-01,One year,Yes,Mailed check,No,annual,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service, Yes  ,YES ,No,No,female,0.0,Yes,No,College,3.0,Self-employed,60–100k,26.8,38.01,0.0,3.0
2712-SYWAY,No,2024-09-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,No,No,female,0.0,No,No,College,2.0,Self-employed,60–100k,25.7,0.0,1.0,3.0
3325-FUYCG,Yes,2024-09-01,One year,No,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,male,0.0,Yes,Yes,Bachelor,4.0,Self-employed,>150k,106.1,372.23,4.0,2.0
1323-OOEPC,Yes,2024-09-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly, No  ,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,98.4,358.79,0.0,3.0
2882-DDZPG,No,2024-09-01,Month-to-month,No,Bank transfer (automatic),Yes,Monthly,No,No,Yes,No,No,No internet service,No internet service,No internet service,YES ,No internet service,No internet service,No,No,Yes,No,female,0.0,No,No,College,1.0,Self-employed,60–100k,19.45,22.33,0.0,3.0
8216-AZUUZ,No,2024-09-01,Two year,Yes,Electronic check,No,Monthly,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,female,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,100.4,334.09,8.0,2.0
8384-FZBJK,No,2024-09-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,female,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,100.6,386.32,5.0,2.0
5976-JCJRH,Yes,2024-09-01,Month-to-month,Yes,Electronic check,No,Monthly,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,No,No,Yes,male,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,70.3,246.35,4.0,1.0
4191-XOVOM,No,2024-09-01,Month-to-month,No,Electronic check,No,Monthly,No,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes, Yes  ,Yes,Yes,No,Yes,male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,105.4,356.07,0.0,2.0
7629-WIXZF,No,2024-09-01,One year,Yes,Electronic check,Yes,Semiann,Yes,No,Yes,No,FIBER OPTIC ,Yes,No,No,No,No,Yes,Yes, No  ,No,No,female,0.0,No,No,College,1.0,Self-employed,100–150k,59.1,150.93,2.0,2.0
0431-APWVY,Yes,2024-09-01,One year,Yes,Bank transfer (automatic),No,Monthly,Yes,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,Yes,no,No,female,0.0,Yes,Yes,Bachelor,4.0,Retired,>150k,90.1,374.37,0.0,2.0
7909-FIOIY,No,2024-09-01,Month-to-month,Yes,Mailed check,Yes,Monthly,Yes,No,No,No phone service,DSL,No,No,No,No,No,No,Yes,No,No,Yes,female,0.0,Yes,Yes,College,5.0,Self-employed,60–100k,24.85,47.02,9.0,2.0
6366-XIVKZ,No,2024-09-01,Month-to-month,Yes,Mailed check,Yes,Monthly,No,Yes,Yes,No,DSL,Yes, No  ,Yes,No,No,Yes,Yes,Yes,Yes,Yes,female,0.0,Yes,No,College,2.0,Self-employed,100–150k,63.15,201.86,4.0,2.0
1023-BQXZE,No,2024-09-01,Two year,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,male,0.0,No,No,College,2.0,Retired,100–150k,74.35,234.05,0.0,2.0
1897-OKVMW,No,2024-09-01,Two year,Yes,Mailed check,Yes,Semiann,Yes,Yes,Yes,Yes, DSL  ,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,female,0.0,Yes,Yes,Bachelor,4.0,Self-employed,>150k,90.6,179.17,10.0,2.0
7508-MYBOG,Yes,2024-09-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,No,No,No,male,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,86.1,253.52,0.0,2.0
0495-RVCBF,Yes,2024-09-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,Yes,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,79.7,320.53,5.0,2.0
2207-QPJED,No,2024-09-01,Month-to-month,No,Electronic check,Yes,Monthly,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,female,1.0,Yes,No,College,2.0,Retired,100–150k,90.0,284.48,0.0,2.0
3352-RICWQ,No,2024-09-01,Two year,No,Mailed check,No,Semiann,No,No,Yes,No,No,No internet service, No internet service  ,No internet service,No internet service,No internet service,No internet service,Yes,No,No,No,female,0.0,Yes,Yes,College,4.0,Employed,60–100k,19.75,37.74,1.0,3.0
