customerID,Churn,snapdate,Contract,PaperlessBilling,PaymentMethod,AutoRenewal,BillingCycle,DiscountApplied,LoyaltyProgramMember,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,SmartHomePackage,GamingBundle,InternationalCallingPlan,CloudStoragePlan,gender,SeniorCitizen,Partner,Dependents,EducationLevel,HouseholdSize,EmploymentStatus,AnnualIncomeBracket,MonthlyCharges,AverageDataUsage,AppLoginFrequency,CustomerSatisfactionScore
4785-NKHCX,No,2023-09-01,Month-to-month,No,Bank transfer (automatic),No,Monthly,Yes,No,Yes,No,No,No internet service,No internet service,No internet service, No internet service  ,No internet service,No internet service,Yes,Yes,No, No  ,male,1.0,No,No,HighSchool,2.0,Retired,60–100k,20.05,84.38,1.0,2.0
9231-ZJYAM,Yes,2023-09-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,No,Yes,No,female,1.0,No,No,College,1.0,Retired,100–150k,78.85,213.83,0.0,3.0
7695-PKLCZ,No,2023-09-01,Two year,No,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,No,female,0.0,No,No,College,1.0,Self-employed,60–100k,20.5,40.92,5.0,3.0
4713-ZBURT,No,2023-09-01,Two year,No,Bank transfer (automatic),No,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No, Yes  ,No,Yes,Yes,Yes,Yes,No,Yes,male,0.0,No,Yes,Bachelor,1.0,Self-employed,>150k,99.7,362.81,4.0,1.0
7997-EASSD,No,2023-09-01,One year,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,No,No,Yes,Yes,female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,81.2,201.62,5.0,3.0
6024-RUGGH,No,2023-09-01,UNK-6c833e8d,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,No,No,male,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,25.2,67.04,0.0,ORPH-09b0791a
4198-VFOEA,No,2023-09-01,One year,Yes,Mailed check,Yes,Quarter,No,Yes,No,No phone service,DSL,Yes,No,No,Yes,No,No,Yes,No,No,No,female,0.0,No,No,College,1.0,Self-employed,60–100k,33.6,103.36,0.0,4.0
7277-KAMWT,No,2023-09-01,Two year,No,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,Yes,male,0.0,No,No,College,1.0,Self-employed,60–100k,20.0,105.72,0.0,3.0
8146-QQKZH,No,2023-09-01,Two year,No,Bank transfer (automatic),Yes,Semiann,No,Yes,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,female,0.0,Yes,No,College,2.0,Self-employed,100–150k,81.85,242.39,3.0,2.0
5981-ITEMU,Yes,2023-09-01,Month-to-month,NO ,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,Yes,No,No,male,0.0,Yes,No,Bachelor,2.0,Retired,>150k,97.1,383.36,0.0,2.0
2111-DWYHN,No,2023-09-01,Month-to-month,No,Mailed check,Yes,Monthly,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,No,male,0.0,No,No,College,2.0,Employed,60–100k,21.1,46.19,0.0,3.0
3312-UUMZW,No,2023-09-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,male,0.0,Yes,No,Bachelor,3.0,Retired,>150k,98.85,353.35,6.0,2.0
6994-ORCWG,No,2023-09-01,One year,Yes,Mailed check,No,Quarter,No,No,Yes,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Yes,No,female,0.0,No,No,College,1.0,Self-employed,60–100k,54.25,143.85,4.0,ORPH-0edb7ee7
8967-SZQAS,No,2023-09-01,Month-to-month,No,Electronic check,No,Monthly,No,No,Yes,No,DSL,No,Yes,No,No,No,No,No,No,No,No,female,0.0,No,No,College,1.0,Self-employed,60–100k,50.45,62.99,0.0,3.0
9866-QEVEE,Yes,2023-09-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,Yes,No,Yes,male,0.0,No,No,Bachelor,1.0,Retired,>150k,86.0,294.64,8.0,3.0
9220-ZNKJI,No,2023-09-01,Two year,No,Credit card (automatic),No,Monthly,No,Yes,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,female,1.0,Yes,No,College,2.0,Retired,100–150k,88.8,234.11,0.0,2.0
1768-ZAIFU,Yes,2023-09-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,Yes,No,No phone service,DSL,No,No,No,No,No,No,Yes,No,No,NO ,female,1.0,No,No,HighSchool,1.0,Retired,60–100k,25.2,80.77,0.0,2.0
9415-DPEWS,Yes,2023-09-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,No,Yes,No,Yes,female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,88.35,323.23,4.0,2.0
8999-YPYBV,No,2023-09-01,Two year,Yes,Mailed check,Yes,Annual,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,male,0.0,Yes,Yes,College,4.0,Self-employed,100–150k,84.35,224.49,7.0,3.0
5302-BDJNT,No,2023-09-01,Month-to-month,No,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,95.5,312.95,3.0,3.0
1571-SAVHK,Yes,2023-09-01,Month-to-month,Yes,Mailed check,Yes,Monthly,No,Yes,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,99.95,268.27,7.0,2.0
8681-ICONS,No,2023-09-01,Month-to-month,Yes,Mailed check,No,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,male,0.0,Yes,Yes,College,4.0,Self-employed,60–100k,20.65,0.0,4.0,2.0
9495-SKLKD,No,2023-09-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,male,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,95.95,243.11,4.0,3.0
5799-JRCZO,No,2023-09-01,Two year,No,Credit card (automatic),Yes,Semiann,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,Yes,female,0.0,No,Yes,College,1.0,Self-employed,60–100k,19.5,0.0,0.0,2.0
7876-DNYAP,No,2023-09-01,Two year,No,Credit card (automatic),No,Quarter, No  ,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,19.8,12.13,0.0,3.0
9313-QOLTZ,No,2023-09-01,Month-to-month,No,Mailed check,YES ,Monthly,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,Yes,male,0.0,No,No,College,1.0,Employed,60–100k,20.9,0.0,0.0,2.0
6485-QXWWE,No,2023-09-01,Two year,No,Bank transfer (automatic),No,Monthly,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,No,female,0.0,No,Yes,College,1.0,Self-employed,60–100k,26.0,37.7,0.0,2.0
9995-HOTOH,No,2023-09-01,Two year,No,Electronic check,No,Monthly,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,male,0.0,Yes,Yes,College,3.0,Self-employed,100–150k,59.0,165.84,2.0,3.0
2967-MXRAV,No,2023-09-01,One year,No,Mailed check,Yes,Quarter,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,male,0.0,Yes,Yes,College,2.0,Employed,60–100k,18.8,0.0,3.0,2.0
0375-HVGXO,Yes,2023-09-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,Yes,No,No phone service,DSL,No,No,No,No,Yes,No,Yes,Yes,No,Yes,female,0.0,No,No,College,1.0,Self-employed,60–100k,34.7,211.05,0.0,2.0
8932-CZHRQ,No,2023-09-01,One year,No,Credit card (automatic),No,Monthly,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,No,Yes,No,no,male,0.0,No,No,College,1.0,Self-employed,100–150k,76.75,192.12,2.0,2.0
5207-PLSTK,No,2023-09-01,Month-to-month,Yes,Mailed check,ues,Monthly,Yes,No,Yes,No,DSL,Yes,No,No,No,No, No  ,Yes,No,No,No,male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,48.75,82.31,4.0,2.0
5377-NDTOU,No,2023-09-01,Two year,No,Mailed check,No,Quarter,No,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,female,0.0,Yes,Yes,Bachelor,3.0,Self-employed,>150k,91.05,210.23,5.0,ORPH-c5c82052
5442-PPTJY,No,2023-09-01,Two year,No,Mailed check,No,Monthly,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,male,0.0,Yes,Yes,College,3.0,Employed,60–100k,19.7,0.0,3.0,3.0
8080-DDEMJ,Yes,2023-09-01,Month-to-month,No,Electronic check,Yes,Monthly,Yes,No,Yes,No,DSL,No,No,No,No,No,No,Yes,no,No,No,male,1.0,No,No,HighSchool,1.0,Retired,60–100k,45.1,140.32,0.0,2.0
6702-OHFWR,Yes,2023-09-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,No,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,male,1.0,No,No,HighSchool,1.0,Retired,60–100k,43.3,139.74,0.0,3.0
9281-PKKZE,No,2023-09-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,No,No phone service,DSL,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,female,0.0,Yes,No,College,2.0,Self-employed,60–100k,43.95,209.76,2.0,3.0
4587-NUKOX,Yes,2023-09-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,Yes,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,79.1,239.99,2.0,3.0
5834-ASPWA,Yes,2023-09-01,Month-to-month,Yes,Electronic check,No,Monthly,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,Yes,No,Yes,male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,75.45,298.79,4.0,1.0
1024-VRZHF,Yes,2023-09-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,Yes,No,Yes,male,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,74.95,309.79,1.0,2.0
8022-BECSI,No,2023-09-01,One year,No,Mailed check,No,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,male,0.0,No,No,College,1.0,Employed,60–100k,19.6,4.91,0.0,2.0
4418-LZMSV,No,2023-09-01,Month-to-month,No,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,male,0.0,Yes,Yes,College,3.0,Self-employed,100–150k,61.8,156.01,0.0,2.0
9720-JJJOR,No,2023-09-01,One year,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,male,0.0,Yes,Yes,College,4.0,Retired,100–150k,60.3,141.91,5.0,2.0
9734-UYXQI,Yes,2023-09-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,No,Yes,Yes,DSL,No,No,No,No,No,No,Yes,No,Yes,Yes,female,0.0,No,No,College,1.0,Self-employed,60–100k,49.4,96.75,3.0,2.0
6179-GJPSO,Yes,2023-09-01,Month-to-month,Yes,Credit card (automatic),No,Monthly,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,female,1.0,No,No,Bachelor,1.0,Retired,>150k,108.15,273.53,1.0,2.0
1057-FOGLZ,No,2023-09-01,Month-to-month,No,Mailed check,Yes,Monthly,No,Yes,Yes,NO ,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,No,No,female,0.0,No,No,College,2.0,Employed,60–100k,19.65,44.21,0.0,4.0
7707-PYBBH,No,2023-09-01,Month-to-month,Yes,Mailed check,Yes,Monthly,Yes,Yes,Yes,No,DSL,Yes,Yes,No,Yes,No,no,Yes,Yes,Yes,No,male,0.0,No,No,College,1.0,Self-employed,100–150k,61.9,187.82,0.0,3.0
4335-UPJSI,No,2023-09-01,Two year,No,Mailed check,Yes,Monthly,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,Yes,female,0.0,No,Yes,College,1.0,Employed,60–100k,19.75,12.56,2.0,2.0
8337-MSSXB,Yes,2023-09-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,No,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,86.3,338.89,1.0,1.0
7322-OCWHC,No,2023-09-01,Two year,Yes,Bank transfer (automatic),No,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,male,1.0,Yes,No,College,2.0,Retired,100–150k,93.05,178.12,7.0,3.0
0320-JDNQG,Yes,2023-09-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,Yes,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,male,0.0,Yes,Yes,Bachelor,4.0,Self-employed,>150k,99.85,355.01,7.0,2.0
8197-BFWVU,No,2023-09-01,Two year,Yes,Bank transfer (automatic),No,Monthly,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,female,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,93.25,159.08,7.0,2.0
9424-CMPOG,No,2023-09-01,Two year,No,Mailed check,Yes,Semiann,Yes,Yes,Yes,No,No,No internet service, No internet service  ,No internet service,No internet service,No internet service,No internet service,No,No,No,No,male,0.0,Yes,Yes,College,3.0,Employed,60–100k,19.6,0.0,0.0,3.0
9101-NTIXF,No,2023-09-01,Month-to-month,No,Mailed check,Yes,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,Yes,male,0.0,No,No,College,1.0,Employed,60–100k,19.4,0.0,0.0,2.0
8231-BSWXX,No,2023-09-01,One year,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Yes,Yes,No,Yes,male,0.0,No,No,Bachelor,1.0,Retired,>150k,79.05,289.84,0.0,3.0
9621-OUPYD,No,2023-09-01,One year,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,Yes,female,0.0,Yes,No,College,3.0,Self-employed,60–100k,20.2,4.26,3.0,3.0
1465-WCZVT,No,2023-09-01,Month-to-month,No,Mailed check,Yes,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,No,No,female,0.0,Yes,Yes,College,2.0,Employed,60–100k,19.65,54.11,0.0,3.0
8922-LIEGH,Yes,2023-09-01,Month-to-month,Yes,Electronic check,Yes,Mojthly,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,female,1.0,No,No,College,1.0,Retired,100–150k,89.7,260.46,6.0,2.0
8565-HBFNN,No,2023-09-01,One year,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,male,0.0,Yes,No,Bachelor,2.0,Retired,>150k,107.2,308.84,1.0,2.0
5843-TTHGI,No,2023-09-01,Month-to-month,Yes,Mailed check,Yes,Monthly,Yes,Yes,Yes,No,DSL,No,No,Yes,No,No,No,Yes,No,Yes,Yes,female,0.0,No,No,College,1.0,Self-employed,60–100k,50.0,128.99,7.0,2.0
3269-ATYWD,Yes,2023-09-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,No,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,male,1.0,No,No,College,2.0,Retired,100–150k,95.65,302.13,0.0,1.0
3096-YXENJ,No,2023-09-01,Two year,Yes,Bank transfer (automatic),Yes,Quarter,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,107.65,387.63,9.0,3.0
3351-NQLDI,Yes,2023-09-01,One year,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,female,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,94.35,211.31,7.0,2.0
1855-CFULU,No,2023-09-01,Month-to-month,No,Mailed check,No,Monthly,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,Yes,female,1.0,No,No,HighSchool,1.0,Retired,60–100k,20.05,24.29,4.0,2.0
2466-NEJOJ,No,2023-09-01,Month-to-month,No,Credit card (automatic),Yes,Monthly,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,No,Yes,male,0.0,Yes,Yes,College,5.0,Self-employed,60–100k,19.65,59.67,3.0,2.0
6838-YAUVY,No,2023-09-01,Two year,Yes,Bank transfer (automatic),No,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,female,0.0,No,No,Bachelor,1.0,Retired,>150k,95.1,320.97,5.0,3.0
6351-SCJKT,No,2023-09-01,Month-to-month,No,Mailed check,Yes,Monthly,Yes,No,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,male,0.0,No,No,College,1.0,Employed,60–100k,41.35,170.41,8.0,3.0
5353-WILCI,No,2023-09-01,Month-to-month,No,Electronic check,Yes,Monthly,No,Yes,Yes,No,DSL,Yes,Yes,No,No,yes,No,Yes,No,Yes,Yes,female,0.0,No,No,College,2.0,Self-employed,60–100k,56.05,96.22,5.0,-1.814185671889828
7599-NTMDP,No,2023-09-01,Two year,No,Bank transfer (automatic),No,Monthly,No,Yes,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,48.7,156.61,2.0,3.0
4518-FZBSX,No,2023-09-01,One year,No,Mailed check,No,Monthly,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,No,male,0.0,Yes,Yes,College,4.0,Employed,60–100k,20.25,0.0,0.0,3.0
4644-PIZRT,No,2023-09-01,One year,Yes,Bank transfer (automatic),Yes,Monthly,Yes,No,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,male,0.0,Yes,Yes,College,4.0,Retired,100–150k,70.35,247.26,3.0,2.0
8347-GDTMP,No,2023-09-01,Two year,No,Credit card (automatic),No,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,No,female,0.0,Yes,No,College,2.0,Self-employed,60–100k,19.45,21.39,1.0,ORPH-d4cfff64
8869-TORSS,Yes,2023-09-01,One year,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,female,0.0,No,No,College,2.0,Retired,100–150k,60.35,112.76,11.0,2.0
