customerID,Churn,snapdate,Contract,PaperlessBilling,PaymentMethod,AutoRenewal,BillingCycle,DiscountApplied,LoyaltyProgramMember,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,SmartHomePackage,GamingBundle,InternationalCallingPlan,CloudStoragePlan,gender,SeniorCitizen,Partner,Dependents,EducationLevel,HouseholdSize,EmploymentStatus,AnnualIncomeBracket,MonthlyCharges,AverageDataUsage,AppLoginFrequency,CustomerSatisfactionScore
8752-GHJFU,No,2023-11-01,One year,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,male,1.0,Yes,No,College,4.0,Retired,100–150k,92.0,208.12,13.0,2.0
8445-DNBAE,No,2023-11-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,No,Yes,Yes,DSL,No,yes,No,No,No,No,Yes,No,Yes,No,male,0.0,No,Yes,College,2.0,Self-employed,60–100k,50.05,122.41,0.0,1.0
8205-MQUGY,No,2023-11-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,No,DSL,Yes,No,No,No,No,No,Yes,No,No,No,male,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,49.2,112.64,2.0,2.0
8819-WFGGJ,No,2023-11-01,Two year,Yes,Bank transfer (automatic),No,Monthly,Yes,No,No, No phone service  ,DSL,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,male,0.0,Yes,No,College,2.0,Self-employed,60–100k,54.1,229.68,2.0,2.0
4751-ERMAN,No,2023-11-01,Two year,Yes,Bank transfer (automatic),Yes,Semiann,Yes,Yes,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,male,0.0,Yes,Yes,College,3.0,Retired,100–150k,75.4,221.53,0.0,2.0
6374-NTQLP,No,2023-11-01,Two year,Yes,Credit card (automatic),No,Monthly,Yes,Yes,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,male,1.0,Yes,Yes,Bachelor,2.0,Retired,>150k,104.1,269.75,3.0,2.0
9504-DSHWM,No,2023-11-01,Month-to-month,No,Bank transfer (automatic),Yes,Monthly,No,Yes,Yes,Yes,DSL,Yes,No,No,Yes,No,No,No,Yes,No,No,male,0.0,No,No,College,1.0,Self-employed,100–150k,59.2,162.91,4.0,3.0
0727-BNRLG,No,2023-11-01,Two year,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,male,0.0,No,No,Bachelor,1.0,Retired,>150k,97.65,321.88,9.0,3.0
1958-RNRKS,No,2023-11-01,Month-to-month,No,Electronic check,Yes,Monthly,No,No,Yes,Yes,DSL,No,No,No,No,No,No,No,Yes,Yes,Yes,male,0.0,Yes,No,College,2.0,Employed,60–100k,49.9,117.48,1.0,2.0
3963-RYFNS,No,2023-11-01,Two year,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,female,0.0,No,No,Bachelor,1.0,Retired,>150k,116.45,369.82,2.0,2.0
7530-HDYDS,Yes,2023-11-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes, No  ,Fiber optic,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,female,0.0,No,No,Bachelor,1.0,Retired,>150k,84.25,248.5,0.0,3.0
7940-UQQUG,No,2023-11-01,One year,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,NO INTERNET SERVICE ,No,Yes,Yes,Yes,Yes,No,Yes,Yes,female,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,104.4,311.64,4.0,3.0
7449-HVPIV,No,2023-11-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,No,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Yes,No,ses,Yes,male,0.0,Yes,Yes,Bachelor,4.0,Retired,>150k,90.4,243.47,3.0,2.0
3723-BFBGR,No,2023-11-01,Month-to-month,No,Credit card (automatic),Yes,Monthly,No,Yes,Yes,Yes,DSL,No,Yes,No,No,No,No,No,No,Yes,No,male,1.0,No,No,College,1.0,Retired,60–100k,54.8,51.6,2.0,2.0
0224-HJAPT,Yes,2023-11-01,Month-to-month,No,Electronic check,Yes,Monthly,No,Yes,Yes,Yes,DSL,No,No,No,No,No,No,No,Yes,No,Yes,male,0.0,No,No,College,2.0,Employed,60–100k,47.15,91.93,7.0,2.0
0308-GIQJT,No,2023-11-01,One year,No,Bank transfer (automatic),Yes,Quarter,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,male,1.0,No,No,Bachelor,1.0,Retired,>150k,105.75,273.5,0.0,4.0
2955-BJZHG,Yes,2023-11-01,Month-to-month,No,Electronic check,Yes,Monthly,Yes,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,Yes,No,No,male,0.0,Yes,Yes,Bachelor,4.0,Self-employed,>150k,80.85,337.07,3.0,1.0
8894-JVDCV,No,2023-11-01,One year,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,female,0.0,No,No,Bachelor,1.0,Retired,>150k,115.05,344.41,8.0,2.0
2931-VUVJN,No,2023-11-01,One year,Yes,Electronic check,Yes,Semiann,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,female,1.0,Yes,No,College,2.0,Retired,100–150k,94.05,194.84,9.0,4.0
3207-OYBWH,Yes,2023-11-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,male,1.0,Yes,No,College,2.0,Retired,100–150k,95.25,212.62,0.0,2.0
3298-QEICA,No,2023-11-01,Two year,No,Mailed check,No,Monthly,No,Yes,No,No phone service,DSL,Yes,No,No,Yes,No,No,Yes,No,No,Yes,female,0.0,Yes,Yes,College,5.0,Employed,60–100k,34.6,95.62,1.0,2.0
7181-BQYBV,Yes,2023-11-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,female,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,102.45,363.67,5.0,1.0
5732-IKGQH,No,2023-11-01,One year,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,male,1.0,Yes,No,Bachelor,2.0,Retired,>150k,104.45,297.38,0.0,2.0
1465-LNTLJ,No,2023-11-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,No,DSL,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,male,1.0,Yes,No,College,3.0,Retired,60–100k,64.4,133.32,0.0,3.0
7245-NIIWQ,No,2023-11-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,No,Yes,Yes,female,0.0,No,No,Bachelor,2.0,Self-employed,>150k,69.85,189.72,3.0,2.0
1846-XWOQN,Yes,2023-11-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,no,Yes, No  ,Fiber optic,No,No,No,No,No,No,Yes,No,No,No,female,1.0,No,No,College,1.0,Retired,100–150k,70.15,199.08,0.0,3.0
1247-QBVSH,No,2023-11-01,Month-to-month,No,Mailed check,Yes,Monthly,No,Yes,Yes,No,DSL,No,Yes,No,No,No,No,Yes,Yes, yes  ,Yes,female,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,50.2,160.05,0.0,2.0
7548-SEPYI,Yes,2023-11-01,Month-to-month,Yes,Electronic check,No,Monthly,Yes,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,96.25,384.46,3.0,2.0
1049-FYSYG,No,2023-11-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,No,No phone service,DSL,No,Yes,Yes,No,No,No,No,Yes,No,Yes,female,0.0,Yes,No,College,2.0,Self-employed,60–100k,35.65,132.57,9.0,3.0
9492-TOKRI,Yes,2023-11-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,female,0.0,No,No,Bachelor,1.0,Retired,>150k,90.0,366.15,2.0,3.0
1174-FGIFN,No,2023-11-01,One year,Yes,Electronic check,No,Monthly,Yes,No,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Yes,Yes,No,No,female,0.0,Yes,Yes,Bachelor,2.0,Self-employed,>150k,90.45,283.41,3.0,3.0
5766-ZJYBB,Yes,2023-11-01,Month-to-month,No,Mailed check,No,Monthly,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,No,Yes,male,0.0,No,No,College,1.0,Employed,60–100k,19.4,0.0,3.0,3.0
1051-EQPZR,No,2023-11-01,Month-to-month,No,Mailed check,Yes,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,No,female,0.0,Yes,Yes,College,3.0,Employed,60–100k,19.6,32.14,0.0,3.0
1550-EENBN,No,2023-11-01,Month-to-month,No,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,female,0.0,No,No,Bachelor,2.0,Self-employed,>150k,104.35,334.92,4.0,2.0
5893-PYOLZ,No,2023-11-01,UNK-7633c5b7,Yes,Credit card (automatic),Yes,Annual,Yes,Yes,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,male,0.0,No,No,College,1.0,Retired,100–150k,81.8,295.4,3.0,3.0
8414-OOEEL,No,2023-11-01,Two year,Yes,Credit card (automatic),Yes,Monthly,No,Yes,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,male,0.0,No,Yes,College,2.0,Retired,100–150k,79.5,197.59,4.0,3.0
9392-XBGTD,No,2023-11-01,Two year,No,Mailed check,No,Quarter,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,No,male,0.0,No,Yes,College,4.0,Employed,60–100k,20.6,3.4,4.0,2.0
1229-RCALF,No,2023-11-01,One year, Yes  ,Electronic check,Yes,Quarter,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,115.0,343.47,13.0,3.0
3638-DIMPH,No,2023-11-01,One year,No,Electronic check,No,Monthly,Yes,Yes,Yes,No,DSL,No,No,No,No,No,No,Yes,No,Yes,No,female,0.0,Yes,No,College,3.0,Employed,60–100k,43.8,108.59,3.0,2.0
0541-FITGH,No,2023-11-01,Month-to-month,Yes,Mailed check,Yes,Monthly,Yes,No,Yes,No,DSL,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,female,0.0,Yes,No,College,2.0,Self-employed,100–150k,62.15,193.44,7.0,ORPH-8ced57e3
7517-LDMPS,No,2023-11-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,female,0.0,No,No,Bachelor,2.0,Self-employed,>150k,84.6,281.26,5.0,2.0
3170-GWYKC,No,2023-11-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,female,0.0,No,No,Bachelor,1.0,Retired,>150k,104.95,292.75,1.0,1.0
7742-MYPGI,No,2023-11-01,Month-to-month,Yes,Mailed check,Yes,Monthly,No,No,Yes,No,DSL,No,No,No,Yes,No,No,Yes,No,Yes,No,female,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,48.8,118.41,0.0,2.0
0106-UGRDO,No,2023-11-01,Two year,Yes,Electronic check,No,Monthly,No,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,female,0.0,Yes,No,Bachelor,3.0,Retired,>150k,116.0,371.4,4.0,1.0
8648-PFRMP,No,2023-11-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,No,No phone service,DSL,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,female,1.0,No,No,HighSchool,1.0,Retired,60–100k,46.35,200.89,0.0,2.0
5652-MSDEY,No,2023-11-01,Month-to-month,Yes,Mailed check,Yes,Monthly,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,No,Yes,No,female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,75.75,186.28,2.0,3.0
3853-LYGAM,No,2023-11-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,No,Yes,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,male,0.0,No,No,Bachelor,1.0,Retired,>150k,95.65,340.25,6.0,2.0
9754-CLVZW,No,2023-11-01,Month-to-month,No,Credit card (automatic),Yes,Monthly,Yes,Yes,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,female,0.0,Yes,Yes,College,4.0,Self-employed,60–100k,38.85,115.29,7.0,2.0
9097-ZUBYC,No,2023-11-01,Month-to-month,No,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,No,DSL,No,No,No,Yes,No,No,Yes,No,No,Yes,male,0.0,Yes,No,College,2.0,Self-employed,60–100k,48.8,123.12,10.0,3.0
3457-PQBYH,No,2023-11-01,Two year,No,Credit card (automatic),No,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,No,female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,20.3,0.0,0.0,3.0
6972-SNKKW,No,2023-11-01,Month-to-month,No,Mailed check,Yes,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,No,No,female,0.0,No,No,College,1.0,Employed,60–100k,20.0,14.07,0.0,2.0
0750-EKNGL,No,2023-11-01,Month-to-month,No,Mailed check,No,Monthly,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,No,Yes,male,0.0,No,No,College,2.0,Employed,60–100k,20.75,60.72,5.0,2.0
8806-EAGWC,Yes,2023-11-01,Month-to-month,No,Mailed check,Yes,Monthly,No,No,Yes,No,DSL,No,No,No,No,Yes,No,Yes,No,Yes,No,male,0.0,No,No,College,1.0,Self-employed,60–100k,55.15,122.07,0.0,3.0
