customerID,Churn,snapdate,Contract,PaperlessBilling,PaymentMethod,AutoRenewal,BillingCycle,DiscountApplied,LoyaltyProgramMember,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,SmartHomePackage,GamingBundle,InternationalCallingPlan,CloudStoragePlan,gender,SeniorCitizen,Partner,Dependents,EducationLevel,HouseholdSize,EmploymentStatus,AnnualIncomeBracket,MonthlyCharges,AverageDataUsage,AppLoginFrequency,CustomerSatisfactionScore
1775-KWJKQ,No,2024-07-01,Two year,No,Credit card (automatic),Yes,Monthly,No, Yes  ,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,male,0.0,Yes,Yes,College,2.0,Self-employed,100–150k,89.85,255.7,4.0,2.0
5845-BZZIB,No,2024-07-01,Two year,No,Mailed check,No,Quarter,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,No,No,male,0.0,Yes,Yes,College,2.0,Employed,60–100k,20.1,59.07,1.0,2.0
3276-HDUEG,Yes,2024-07-01,Month-to-month,Yes,Mailed check,No,Monthly,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,No,No,Yes,female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,75.05,227.39,4.0,3.0
9620-QJREV,No,2024-07-01,One year,No,Credit card (automatic),Yes, Monthly  ,Yes,Yes,Yes,No,No,No internet service,No internet service,Yvs,No internet service,No internet service,No internet service,Yes,No,No,No,male,0.0,No,Yes,College,3.0,Self-employed,60–100k,20.55,22.88,3.0,3.0
9661-JALZV,No,2024-07-01,Two year,Yes,Credit card (automatic),No,Quarter,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,Yes,female,0.0,No,No,College,1.0,Self-employed,60–100k,24.7,22.58,2.0,3.0
1410-RSCMR,No,2024-07-01,Month-to-month,Yes,Credit card (automatic),No,Monthly,Yes,No,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,male,0.0,Yes,Yes,College,2.0,Retired,100–150k,71.35,157.76,0.0,2.0
8098-TDCBU,No,2024-07-01,Two year,No,Electronic check,No,Monthly,No,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,Yes,female,0.0,Yes,No,College,2.0,Employed,60–100k,25.25,32.45,0.0,3.0
3487-EARAT,No,2024-07-01,One year,No,Credit card (automatic),Yes,Annual,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,female,0.0,Yes,Yes,College,3.0,Self-employed,100–150k,74.1,231.35,7.0,3.0
8713-IGZSO,No,2024-07-01,Month-to-month,No,Mailed check,Yes,Monthly,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,No,male,0.0,No,No,College,1.0,Employed,60–100k,24.85,0.0,3.0,1.0
1764-VUUMT,No,2024-07-01,Two year,No,Credit card (automatic),Yes,Quarter,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,Yes,male,0.0,No,Yes,College,3.0,Self-employed,60–100k,19.95,0.0,0.0,ORPH-3de038ea
6259-WJQLC,No,2024-07-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Yes,No,Yes,Yes,male,1.0,No,No,College,2.0,Retired,100–150k,81.1,179.16,0.0,2.0
5787-KXGIY,No,2024-07-01,Two year,No,Credit card (automatic),No,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,Yes,male,0.0,Yes,No,College,2.0,Self-employed,60–100k,19.3,0.0,5.0,3.0
8467-WYNSR,No,2024-07-01,Month-to-month,No,Mailed check,No,Monthly,Yes,No,Yes,No,DSL,Yes,No inteBnet service,No,Yes,No,No,No,Yes,Yes,No,male,0.0,No,No,College,2.0,Self-employed,60–100k,55.1,171.57,4.0,3.0
4145-UQXUQ,Yes,2024-07-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,female,1.0,No,No,College,2.0,Retired,100–150k,92.1,222.46,0.0,2.0
7013-PSXHK,No,2024-07-01,One year,Yes,Mailed check,No,Monthly,Yes,Yes,Yes,Yes,DSL,No,No,Yes,Yes,Yes, Yes  ,Yes,No,Yes,Yes,female,0.0,No,No,College,1.0,Self-employed,100–150k,80.75,155.61,0.0,3.0
8590-YFFQO,No,2024-07-01,Two year,No,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,male,0.0,Yes,No,College,2.0,Self-employed,100–150k,64.95,176.28,3.0,2.0
2176-LVPNX,No,2024-07-01,Two year,No,Mailed check,No,Monthly,Yes, Yes  ,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,female,1.0,No,No,College,2.0,Retired,100–150k,89.85,193.4,6.0,2.0
5293-WXJAK,Yes,2024-07-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,female,1.0,Yes,No,Bachelor,2.0,Retired,>150k,104.05,328.78,0.0,1.0
4320-QMLLA,No,2024-07-01,Month-to-month,No,Mailed check,Yes,Monthly,Yes,Yes,Yes,No,DSL,No,No,No,No,Yes,No,Yes,No,No,No,male,0.0,No,No,College,1.0,Self-employed,60–100k,54.85,150.27,2.0,2.0
1641-RQDAY,No,2024-07-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,female,1.0,Yes,Yes,College,5.0,Retired,100–150k,100.4,281.13,0.0,3.0
1579-KLYDT,Yes,2024-07-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Yes,No,No,No,male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,90.45,275.15,3.0,2.0
1257-SXUXQ,No,2024-07-01,Month-to-month,No,Mailed check,Yes,Monthly,No,No,Yes,No,No,No internet service, No internet service  ,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,Yes,male,0.0,Yes,Yes,College,5.0,Self-employed,60–100k,19.45,52.64,0.0,2.0
1661-CZBAU,No,2024-07-01,One year,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,Yes, DSL  ,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,male,0.0,No,No,College,1.0,Retired,100–150k,70.95,210.79,0.0,3.0
7722-VJRQD,No,2024-07-01,Two year,No,Bank transfer (automatic),No,Monthly,Yes,Yes,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,male,0.0,Yes,Yes,College,3.0,Self-employed,100–150k,60.95,250.97,3.0,4.0
9793-WECQC,No,2024-07-01,Month-to-month,No,Mailed check,No,Monthly,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,95.3,336.78,3.0,2.0
1934-MKPXS,No,2024-07-01,One year,No,Credit card (automatic),Yes,Monthly,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,No,male,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,20.1,0.0,0.0,2.0
9046-DQMTP,No,2024-07-01,Month-to-month,No,Bank transfer (automatic),No,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,male,0.0,No,No,College,1.0,Self-employed,60–100k,20.75,0.0,3.0,3.0
0222-CNVPT,No,2024-07-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Yes,Yes,No, No  ,male,1.0,No,No,HighSchool,1.0,Retired,60–100k,48.8,156.17,5.0,2.0
9283-LZQOH,Yes,2024-07-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,No,Yes,Yes,male,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,74.4,271.99,3.0,2.0
3254-YRILK,Yes,2024-07-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,male,1.0,No,No,College,1.0,Retired,100–150k,88.2,178.28,5.0,2.0
9314-IJWSQ,No,2024-07-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,Yes,No,No,female,0.0,Yes,Yes,Bachelor,4.0,Self-employed,>150k,84.8,295.07,5.0,2.0
4881-GQJTW,No,2024-07-01,Month-to-month,No,Credit card (automatic),Yes,Monthly,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,No,No,male,0.0,No,No,College,1.0,Self-employed,60–100k,19.6,22.01,0.0,3.0
2245-ADZFJ,No,2024-07-01,Two year,No,Bank transfer (automatic),Yes,Quarter,No,Yes,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,female,0.0,Yes,Yes,College,3.0,Self-employed,100–150k,80.55,179.29,0.0,2.0
8387-MOJJT,Yes,2024-07-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,No,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,Yes,Yes,No,female,0.0,Yes,Yes,Bachelor,4.0,Retired,>150k,77.95,285.14,1.0,2.0
1899-VXWXM,Yes,2024-07-01,One year,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,male,0.0,No,No,Bachelor,1.0,Retired,>150k,106.1,375.04,7.0,1.0
3307-TLCUD,No,2024-07-01, Month-to-month  ,No,Mailed check,Yes,Monthly,Yes,Yes,No,No phone service,DSL,Yes,No,Yes,No,No,No,Yes,Yes,No,No,male,0.0,Yes,No,College,2.0,Employed,60–100k,34.4,161.0,4.0,2.0
4737-AQCPU,No,2024-07-01,Two year,No,Credit card (automatic), Yes  ,Monthly,Yes,Yes,Yes,Yes,DSL,Yes,Yes,no,Yes,No,No,No,Yes,Yes, No  ,male,0.0,Yes,Yes,College,2.0,Self-employed,100–150k,72.1,104.34,10.0,2.0
9705-IOVQQ,No,2024-07-01,One year,yes,Electronic check,Yes,Semiann,Yes,Yes,Yes,Yes,Fiber optic,yes,Yes,No,No,Yes,Yes,No,No,No,Yes,male,1.0,Yes,Yes,College,3.0,Retired,100–150k,99.0,267.43,0.0,ORPH-ce82ee9e
7801-CEDNV,No,2024-07-01,One year,No,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,No,DSL,Yes,No,No,No,No,No,Yes,Yes,No,Yes,male,0.0,Yes,No,College,3.0,Self-employed,60–100k,48.7,211.04,2.0,2.0
7198-GLXTC,Yes,2024-07-01,Month-to-month,No,Electronic check,Yes,Monthly,No,Yes,Yes,No,Fiber optic,No, No  ,No,No,Yes,No,Yes,No,Yes,Yes,male,0.0,No,No,Bachelor,2.0,Self-employed,>150k,79.0,254.76,2.0,3.0
8401-EMUWF,No,2024-07-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,male,0.0,Yes,Yes,College,5.0,Retired,100–150k,69.4,188.65,2.0,2.0
2085-BOJKI,No,2024-07-01,One year,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,male,0.0,Yes,No,Bachelor,3.0,Retired,>150k,96.65,386.03,5.0,ORPH-220ecffb
3132-TVFDZ,Yes,2024-07-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,Yes,No,No phone service,DSL,No,No,No,No,Yes,Yes,Yes,No,No,No,male,1.0,Yes,No,HighSchool,3.0,Retired,60–100k,44.85,103.91,0.0,2.0
3669-OYSJI,Yes,2024-07-01,Month-to-month,No,Credit card (automatic),Yes,Monthly,Yes,No,Yes,No,DSL,No,No,No,No, No  ,No,Yes,Yes,No,No,male,0.0,No,No,College,1.0,Self-employed,60–100k,46.2,159.17,0.0,1.0
9938-PRCVK,No,2024-07-01,Two year,No,Bank transfer (automatic),No,Quarter,Yes,Yes,Yes,No, No  ,No internet service,No internet service,No internet service,No internet service,No internet service,no,No,No,No,No,female,0.0,Yes,Yes,College,4.0,Self-employed,60–100k,19.7,24.28,0.0,3.0
1636-NTNCO,No,2024-07-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,male,1.0,No,No,College,1.0,Retired,60–100k,50.95,137.19,4.0,3.0
0129-QMPDR,No,2024-07-01,One year,Yes,Bank transfer (automatic),No,Quarter,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,Yes,male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,20.5,22.49,0.0,2.0
0564-MUUQK,No,2024-07-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,No,YFs,Yes,Yes,female,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,95.5,336.5,0.0,2.0
3365-SAIGS,No,2024-07-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,No,Fiber optic,No,Yes,Ybs,Yks,Yes,No,Yes,No,Yes,Yes,female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,83.55,269.68,7.0,1.0
6845-RGTYS,Yes,2024-07-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,98.75,199.9,3.0,2.0
2038-LLMLM,No,2024-07-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,female,0.0,No,No,Bachelor,1.0,Retired,>150k,103.85,349.23,10.0,2.0
5986-WWXDV,No,2024-07-01,One year,No,Bank transfer (automatic),No,Monthly,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,No,male,0.0,No,Yes,College,3.0,Self-employed,60–100k,19.35,13.07,0.0,4.0
2251-PYLPB,No,2024-07-01,Two year,YES ,Credit card (automatic),No,Semiann,No,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,male,0.0,Yes,No,College,2.0,Self-employed,100–150k,79.55,163.76,8.0,4.0
8383-SGHJU,No,2024-07-01,One year,No,Electronic check,No,Monthly,No,Yes,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Yes,Yes,Yes,No,female,0.0,No,No,College,1.0,Self-employed,100–150k,59.4,223.85,8.0,2.0
6082-OQFBA,No,2024-07-01,One year,No,Mailed check,No,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,No,male,0.0,Yes,Yes,College,3.0,Employed,60–100k,19.65,92.48,0.0,3.0
0248-IPDFW,No,2024-07-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,Yes,Yes,Yes,DSL,No,No,No,No,No,No,Yes,No,Yes,Yes,female,0.0,No,No,College,1.0,Self-employed,60–100k,50.1,128.43,0.0,3.0
7622-FWGEW,No,2024-07-01,Two year,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes, Yes  ,male,1.0,Yes,No,College,2.0,Retired,100–150k,85.65,150.91,5.0,2.0
6479-SZPLM,No,2024-07-01,Two year,No,Credit card (automatic),Yes,Quarter,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,No,male,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,19.45,3.73,0.0,3.0
1813-JLKWR,No,2024-07-01,One year,No,Bank transfer (automatic),Yes,Monthly,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,19.8,0.0,0.0,3.0
8064-RAVOH,No,2024-07-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,No,DSL,No,No,Yes,No,No,No,No,Yes,No,No,male,0.0,No,Yes,College,3.0,Self-employed,60–100k,49.85,156.96,0.0,2.0
7401-JIXNM,No,2024-07-01,Two year,No,Credit card (automatic),Yes,Semiann,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,female,0.0,Yes,Yes,Bachelor,2.0,Self-employed,>150k,91.3,267.45,5.0,3.0
8499-BRXTD,No,2024-07-01,One year,No,Mailed check,Yes,Monthly,No,Yes,Yks,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,No,male,0.0,No,No,College,2.0,Employed,60–100k,20.1,58.65,3.0,2.0
5499-ECUTN,No,2024-07-01,One year,Yes,Credit card (automatic),Yes,Quarter,Yes,Yes,Yes,No,DSL,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,female,0.0,Yes,No,College,2.0,Retired,100–150k,66.05,204.64,6.0,1.0
0730-BGQGF,No,2024-07-01,Two year,No,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No, Yes  ,male,0.0,Yes,Yes,College,3.0,Self-employed,100–150k,90.3,118.96,8.0,2.0
3771-PZOBW,No,2024-07-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,90.7,347.12,2.0,2.0
0023-UYUPN,No,2024-07-01,One year,No,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,Yes,female,1.0,Yes,No,HighSchool,2.0,Retired,60–100k,25.2,8.33,0.0,3.0
3200-MNQTF,No,2024-07-01,Two year,No,Credit card (automatic),No,Monthly,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,male,0.0,Yes,No,College,3.0,Self-employed,100–150k,70.9,79.59,5.0,2.0
5829-NVSQN,No,2024-07-01,One year,Yes,Bank transfer (automatic),Yes,Monthly,No,Yes,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,female,0.0,Yes,No,College,2.0,Retired,100–150k,68.75,199.96,0.0,2.0
3547-LQRIK,No,2024-07-01,One year,No,Electronic check,No,Monthly,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,Yes,female,0.0,Yes,No,College,2.0,Employed,60–100k,26.9,31.17,2.0,2.0
9153-BTBVV,No,2024-07-01,Two year,No,Bank transfer (automatic),Yes,Semiann,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,Yes,female,0.0,Yes,No,College,2.0,Self-employed,60–100k,25.0,0.0,3.0,4.0
3750-RNQKR,No,2024-07-01,Month-to-month,No,Mailed check,Yes,Monthly,Yes,No,Yes, No  ,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,No,female,0.0,No,No,College,2.0,Employed,60–100k,19.45,0.0,3.0,2.0
4727-MCYZG,No,2024-07-01,Month-to-month,No,Mailed check,No,Monthly,No,No,Yes,No,DSL,No,No,No,No,No,Yes,Yes,No,No,Yes,male,0.0,No,No,College,4.0,Self-employed,60–100k,55.55,162.47,5.0,1.0
5445-GLVOT,No,2024-07-01,Month-to-month,Yes,Electronic check,No,Monthly,No,No,Yes,No,DSL,Yes,No,No,No,No,No,No,No,No,Yes,female,0.0,No,No,College,1.0,Self-employed,60–100k,49.8,49.51,1.0,2.0
5133-VRSAB,No,2024-07-01,Month-to-month,No,Mailed check,Yes,Monthly,Yes,Yes,No,No phone service,DSL,Yes,No,No,No,No,No,Yes,Yes,No,Yes,male,0.0,No,No,College,1.0,Employed,60–100k,29.35,159.19,6.0,3.0
9929-PLVPA,No,2024-07-01,Month-to-month,No,Credit card (automatic),No,Monthly,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,No,Yes,female,0.0,No,Yes,College,3.0,Self-employed,60–100k,20.4,63.48,0.0,2.0
4139-SUGLD,Yes,2024-07-01,Month-to-month,No,Bank transfer (automatic),Yes,Monthly,No,Yes,No,No phone service,DSL,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,male,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,35.4,151.91,9.0,3.0
9163-GHAYE,No,2024-07-01,Month-to-month,No,Electronic check,No,Monthly,Yes,No,Yes,No,DSL,No,Yes,No,No,No,No,Yes,No,Yes,No,female,0.0,No,No,College,1.0,Employed,60–100k,48.85,107.36,4.0,ORPH-969410c6
3763-GCZHZ,Yes,2024-07-01,One year,Yes,Electronic check,Yes,Quarter,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,male,0.0,Yes,No,Bachelor,3.0,Retired,>150k,104.05,377.86,4.0,2.0
0635-WKOLD,No,2024-07-01,One year,No,Credit card (automatic),No,Quarter,Yes,Yes,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,male,0.0,Yes,No,College,3.0,Self-employed,100–150k,70.75,158.56,8.0,3.0
