customerID,Churn,snapdate,Contract,PaperlessBilling,PaymentMethod,AutoRenewal,BillingCycle,DiscountApplied,LoyaltyProgramMember,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,SmartHomePackage,GamingBundle,InternationalCallingPlan,CloudStoragePlan,gender,SeniorCitizen,Partner,Dependents,EducationLevel,HouseholdSize,EmploymentStatus,AnnualIncomeBracket,MonthlyCharges,AverageDataUsage,AppLoginFrequency,CustomerSatisfactionScore
6683-VLCTZ,Yes,2023-06-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,male,1.0,No,No,College,1.0,Retired,100–150k,98.55,275.45,3.0,1.0
5173-WXOQV,No,2023-06-01,Month-to-month,Yes,Mailed check,Yes,Monthly,Yes,Yes,Yes,No,DSL,No, Yes  ,No,Yes,No,Yes,Yes,Yes,Yes,Yes,male,0.0,Yes,No,College,2.0,Self-employed,100–150k,64.2,190.16,5.0,2.0
4250-WAROZ,No,2023-06-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,male,1.0,Yes,Yes,College,2.0,Retired,100–150k,93.25,215.75,0.0,1.0
2382-BCKQJ,Yes,2023-06-01,One year,Yes,Electronic check,No,Semiann,No,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,No,No,No,female,0.0,No,Yes,Bachelor,3.0,Retired,>150k,100.15,304.77,0.0,1.0
3050-GBUSH,No,2023-06-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,No,Yes,No,No phone service,DSL,No,No,No,No,Yes,No,Yes,No,No,Yes,female,0.0,No,No,College,1.0,Self-employed,60–100k,34.8,120.8,5.0,2.0
3486-NPGST,No,2023-06-01,One year,No,Mailed check,Yes,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,Yes,female,0.0,No,No,College,2.0,Employed,60–100k,19.55,0.0,0.0,3.0
4194-WHFCB,No,2023-06-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,female,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,96.65,273.18,7.0,2.0
1271-UODNO,No,2023-06-01,Two year,Yes,Credit card (automatic),No,Monthly,Yes,Yes,Yes,Yes,DSL,No,No,No,Yes,No,No,Yes,Yes,No,No,male,0.0,No,No,College,2.0,Self-employed,60–100k,53.85,161.46,0.0,3.0
6870-ZWMNX,No,2023-06-01,Two year,No,Credit card (automatic),No,Monthly,Yes,Yes,NO ,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,male,0.0,Yes,No,College,2.0,Self-employed,100–150k,76.1,239.78,5.0,2.0
1346-UFHAX,No,2023-06-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Yes,Yes,No,No,female,0.0,No,No,Bachelor,1.0,Retired,>150k,80.0,275.56,1.0,3.0
4468-KAZHE,No,2023-06-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,No,Yes,No,DSL,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,female,1.0,Yes,No,College,2.0,Retired,60–100k,60.0,135.08,2.0,1.0
9897-KXHCM,Yes,2023-06-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,Yes,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,female,0.0,Yes,Yes,Bachelor,2.0,Self-employed,>150k,80.3,297.1,0.0,2.0
1543-LLLFT,No,2023-06-01,One year,Yes,Mailed check,No,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Yes, Yes  ,Yes,Yes,male,1.0,Yes,No,College,2.0,Retired,100–150k,98.3,280.6,0.0,2.0
4030-VPZBD,Yes,2023-06-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,No,No phone service,DSL,No,No,No,Yes,No,No,Yes,No,No,No,female,0.0,No,No,College,1.0,Self-employed,60–100k,30.9,113.27,5.0,4.0
6248-TKCQV,No,2023-06-01,Two year,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,female,0.0,Yes,Yes,College,4.0,Retired,100–150k,80.6,229.66,5.0,2.0
5624-RYAMH,No,2023-06-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,No,female,0.0,No,No,College,2.0,Self-employed,60–100k,19.5,9.82,0.0,3.0
1839-FBNFR,No,2023-06-01,Two year,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,Yes,female,0.0,Yes,Yes,College,2.0,Self-employed,>150k,19.85,0.0,0.0,3.0
0471-LVHGK,Yes,2023-06-01,One year,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,male,0.0,Yes,No,College,2.0,Self-employed,100–150k,73.0,214.37,4.0,2.0
5223-UZAVK,No,2023-06-01,One year,Yes,Credit card (automatic),Yes,Monthly,No,Yes,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,male,0.0,No,No,Bachelor,1.0,Retired,>150k,100.3,357.82,7.0,2.0
9052-VKDUW,No,2023-06-01,UNK-2781fb2a,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,female,1.0,Yes,No,Bachelor,2.0,Retired,>150k,109.4,237.56,0.0,2.0
1621-YNCJH,No,2023-06-01,Two year,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,106.05,304.34,6.0,2.0
7905-NJMXS,No,2023-06-01,Month-to-month,No,Electronic check,Yes, Monthly  ,Yes,No,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,male,1.0,Yes,No,College,4.0,Retired,60–100k,64.2,125.43,0.0,3.0
9651-GTSAQ,Yes,2023-06-01,One year,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,106.1,297.45,0.0,2.0
2003-CKLOR,Yes,2023-06-01,Month-to-month,No,Electronic check,Yes,Monthly, No  ,Yes,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,99.5,304.04,2.0,1.0
2812-REYAT,No,2023-06-01,One year,Yes,Bank transfer (automatic),Yes,Quarter,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,No,female,0.0,Yes,No,College,2.0,Self-employed,60–100k,20.05,0.0,2.0,ORPH-aac7affe
6311-UEUME,Yes,2023-06-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,No,No,Yes,Yes,Yes,female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,78.9,293.62,6.0,2.0
2307-FYNNL,No,2023-06-01,Two year,Yes,Electronic check,No,Semiann,No,Yes,Yes,Yes,Fiber optic,Yes,No, Yes  ,Yes, Yes  ,Yes,Yes,Yes,Yes,No,male,1.0,No,No,Bachelor,1.0,Retired,>150k,109.05,257.64,0.0,3.0
5922-ABDVO,Yes,2023-06-01,Month-to-month,No,Mailed check,Yes,Monthly,No,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,89.65,340.58,3.0,2.0
1927-QEWMY,No,2023-06-01,Two year,No,Credit card (automatic), Yes  ,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,No,female,0.0,Yes,No,College,2.0,Self-employed,60–100k,20.5,95.68,5.0,2.0
8356-WUAOJ,No,2023-06-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,No,DSL,No,No,No,No,No,No,Yes,No,No,Yes,female,0.0,Yes,No,College,2.0,Self-employed,60–100k,45.0,98.66,0.0,3.0
3221-CJMSG,No,2023-06-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,No,DSL,No,No,No,Yes,No,No,Yes,Yes,No,No,male,0.0,No,No,College,1.0,Self-employed,60–100k,51.1,172.33,6.0,3.0
7297-DVYGA,No,2023-06-01,One year,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,No,No, No internet service  ,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,No,Yes,female,0.0,No,No,College,2.0,Self-employed,60–100k,19.85,26.48,0.0,3.0
4703-MQYKT,No,2023-06-01,Two year,No,Mailed check,Yes,Semiann,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,male,0.0,No,No,College,1.0,Employed,60–100k,19.6,0.0,0.0,4.0
8000-REIQB,Yes,2023-06-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,No,Yes,No,Fiber optic,No,No,No,No,No,No, Yes  ,No,No,No,female,1.0,No,No,College,1.0,Retired,100–150k,69.95,194.35,2.0,3.0
8100-HZZLJ,No,2023-06-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes, No  ,DSL,Yes,Yes,No,No,No,Yes,No,No,No,Yes,female,0.0,No,Yes,College,2.0,Self-employed,100–150k,63.95,113.26,6.0,3.0
1216-BGTSP,No,2023-06-01,Month-to-month,Yes,Credit card (automatic),No,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,male,0.0,No,No,Bachelor,2.0,Retired,>150k,108.45,345.3,5.0,UNK-b4717321
7901-TBKJX,No,2023-06-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,male,1.0,No,No,Bachelor,1.0,Retired,>150k,101.05,220.28,0.0,1.0
9300-RENDD,Yes,2023-06-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,No,No,Yes,male,0.0,No,No,Bachelor,2.0,Self-employed,>150k,79.95,250.68,3.0,1.0
8984-HPEMB,No,2023-06-01,Two year,Yes,Electronic check,No,Semiann,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes, Yes  ,No,Yes,No,Yes,female,0.0,No,No,Bachelor,2.0,Retired,>150k,118.65,371.06,5.0,3.0
4010-YLMVT,No,2023-06-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly, Yes  ,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,female,0.0,No,No,Bachelor,3.0,Retired,>150k,106.6,340.78,4.0,UNK-0abb158a
7927-AUXBZ,Yes,2023-06-01,Month-to-month,No,Electronic check,Yes,Monthly,No,Yes,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,85.15,323.27,5.0,2.0
9891-NQDBD,No,2023-06-01,One year,No,Mailed check, No  ,Monthly,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service, No internet service  ,No internet service,Yes,No,No,No,female,0.0,Yes,No,College,2.0,Employed,60–100k,25.55,21.31,3.0,3.0
4312-GVYNH,No,2023-06-01,Two year,Yes,Bank transfer (automatic),No,Quarter,Yes,Yes,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,female,0.0,Yes,No,College,2.0,Self-employed,60–100k,49.85,179.42,8.0,4.0
9917-KWRBE,No,2023-06-01,One year,Yes,Credit card (automatic),No,Monthly,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,yes,No,Yes,No,Yes,Yes,female,0.0,Yes,Yes,College,3.0,Retired,100–150k,78.35,78.03,4.0,3.0
7180-PISOG,Yes,2023-06-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,No,Yes,Yes,Fiber optic,No,No,No, No  ,No,No,Yes,Yes,Yes,Yes,male,0.0,Yes,Yes,Bachelor,5.0,Self-employed,>150k,74.5,297.86,4.0,2.0
2672-DZUOY,Yes,2023-06-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,No,No,No phone service,DSL,No,No,No,No,No,No,No,No,No,Yes,male,0.0,No,No,College,1.0,Self-employed,60–100k,25.15,92.92,3.0,2.0
2577-GVSIL,No,2023-06-01,One year,Yes,Bank transfer (automatic),No,Monthly,Yes,Yes,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,male,0.0,Yes,Yes,College,5.0,Retired,100–150k,73.45,199.56,4.0,2.0
0013-SMEOE,No,2023-06-01,Two year,Yes,Bank transfer (automatic),Yes,Monthly,No,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,NO INTERNET SERVICE ,Yes,Yes,Yes,Yes,No,Yes,female,1.0,Yes,No,Bachelor,2.0,Retired,>150k,109.7,292.09,8.0,3.0
6188-UXBBR,No,2023-06-01,One year,Yes,Credit card (automatic),Yes,Monthly,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes, Yes  ,No,female,0.0,Yes,No,College,3.0,Self-employed,60–100k,20.25,76.53,1.0,3.0
8869-LIHMK,No,2023-06-01,Two year,Yes,Bank transfer (automatic),No,Quarter,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,female,0.0,No,No,Bachelor,1.0,Retired,>150k,115.1,336.83,5.0,2.0
1849-RJYIG,No,2023-06-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,No,DSL,Yes,No,No,No,Yes,No,Yes,No,No,No,female,0.0,No,No,College,1.0,Self-employed,100–150k,60.0,105.97,3.0,3.0
5186-PEIZU,No,2023-06-01,Month-to-month,No,Bank transfer (automatic),No,Monthly,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,female,0.0,No,No,College,1.0,Self-employed,60–100k,19.25,24.01,0.0,3.0
1265-BCFEO,No,2023-06-01,Two year,Yes,Bank transfer (automatic),No,Monthly,Yes,Yes,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,female,0.0,Yes,No,College,3.0,Retired,100–150k,80.45,232.88,0.0,3.0
9297-EONCV,No,2023-06-01,Two year,Yes,Bank transfer (automatic),No,Monthly,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,female,0.0,No,No,Bachelor,1.0,Retired,>150k,91.35,267.37,10.0,2.0
9953-ZMKSM,No,2023-06-01,Two year,No,Mailed check,Yes,Semiann,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,Yes,Yes,male,0.0,No,No,College,1.0,Employed,60–100k,25.25,62.31,0.0,3.0
9565-DJPIB,Yes,2023-06-01,Month-to-month,No,Mailed check,No,Monthly,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,female,0.0,No,Yes,Bachelor,1.0,Self-employed,>150k,89.6,306.53,5.0,3.0
0484-JPBRU,No,2023-06-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,Yes,male,0.0,No,No,College,1.0,Self-employed,60–100k,25.25,28.27,4.0,3.0
5468-BPMMO,No,2023-06-01,Month-to-month,No,Electronic check,Yes,Monthly,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,Yes,No,male,0.0,Yes,No,College,2.0,Employed,60–100k,19.6,64.99,8.0,2.0
0709-TVGUR,Yes,2023-06-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,No,Yes,Yes,female,1.0,No,No,College,1.0,Retired,100–150k,74.55,132.59,0.0,2.0
0772-GYEQQ,Yes,2023-06-01,Month-to-month,Yes,Mailed check,No,Monthly,Yes,No,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,male,0.0,No,No,Bachelor,2.0,Self-employed,>150k,88.35,299.99,0.0,2.0
5387-ASZNZ,No,2023-06-01,One year,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,Yes, DSL  ,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,female,1.0,No,No,College,3.0,Retired,60–100k,63.85,104.93,0.0,2.0
8922-NPKBJ,No,2023-06-01,Two year,No,Mailed check,No,Monthly,No, Yes  ,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,Yes,male,0.0,Yes,Yes,College,3.0,Employed,60–100k,19.35,69.22,4.0,3.0
7446-SFAOA,No,2023-06-01,One year,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,No,Yes,female,0.0,Yes,No,College,2.0,Self-employed,60–100k,19.85,40.24,0.0,3.0
0301-FIDRB,No,2023-06-01,Two year,Yes,Bank transfer (automatic),Yes,Quarter,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,female,0.0,Yes,Yes,College,4.0,Retired,100–150k,63.8,182.27,5.0,3.0
9435-JMLSX,No,2023-06-01,Two year,Yes,Bank transfer (automatic),Yes,Quarter,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,yes,male,0.0,Yes,No,College,2.0,Retired,100–150k,86.1,250.2,6.0,3.0
4626-GYCZP,Yes,2023-06-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,93.85,332.51,0.0,2.0
2209-XADXF,No,2023-06-01,Month-to-month,No,Bank transfer (automatic),No,Monthly,Yes,No,No,No phone service,DSL,No,No,No,No,No,No,No,Yes,Yes,Yes,female,0.0,No,No,College,1.0,Self-employed,60–100k,25.25,157.12,0.0,3.0
0617-FHSGK,Yes,2023-06-01,Month-to-month,No,Credit card (automatic),No,quarter,No,Yes,Yes,Yes,Fiber optic,No,No,NO ,No,No,No,Yes,Yes,Yes,No,male,0.0,No,Yes,Bachelor,1.0,Self-employed,>150k,75.2,267.68,6.0,2.0
5569-IDSEY,No,2023-06-01,One year,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,male,0.0,Yes,No,Bachelor,2.0,Retired,>150k,105.7,354.44,8.0,2.0
0315-LVCRK,No,2023-06-01,Month-to-month,No,Electronic check,No,Monthly,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,84.8,333.68,4.0,2.0
4822-NGOCH,Yes,2023-06-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,No,No,No,No,female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,84.45,164.54,1.0,2.0
0570-BFQHT,No,2023-06-01,Month-to-month,No,Electronic check,Yes,Monthly,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,80.55,229.96,6.0,2.0
3481-JHUZH,No,2023-06-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,Yes,Yes,Yes,Fiber optic,No,Yes,YES ,No,No,No,Yes,Yes,Yes,Yes,male,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,80.25,282.54,2.0,3.0
