customerID,Churn,snapdate,Contract,PaperlessBilling,PaymentMethod,AutoRenewal,BillingCycle,DiscountApplied,LoyaltyProgramMember,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,SmartHomePackage,GamingBundle,InternationalCallingPlan,CloudStoragePlan,gender,SeniorCitizen,Partner,Dependents,EducationLevel,HouseholdSize,EmploymentStatus,AnnualIncomeBracket,MonthlyCharges,AverageDataUsage,AppLoginFrequency,CustomerSatisfactionScore
9880-TDQAC,No,2024-01-01,Two year,Yes,Electronic check,No,Annual,Yes,Yes,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,female,0.0,Yes,Yes,College,2.0,Self-employed,100–150k,60.0,233.78,0.0,ORPH-b1e79138
5229-DTFYB,No,2024-01-01,Two year,Yes,Bank transfer (automatic),No,Quarter,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,female,0.0,No,No,Bachelor,1.0,Retired,>150k,98.8,334.02,3.0,3.0
6905-NIQIN,Yes,2024-01-01,Month-to-month,No,Mailed check,Yes,Monthly,Yes,Yes,Yes,No,DSL,No,Yes,No,No,No,No,Yes,No,Yes,No,male,0.0,No,No,College,2.0,Self-employed,60–100k,50.65,90.11,3.0,1.0
9442-JTWDL,No,2024-01-01,One year,No,Credit card (automatic),Yes,Monthly,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,Yes,Yes,female,0.0,No,No,College,1.0,Self-employed,60–100k,20.05,82.88,0.0,2.0
5605-IYGFG,No,2024-01-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,No,Yes,Yes,female,0.0,No,No,Bachelor,2.0,Retired,>150k,69.85,227.25,6.0,3.0
6614-VBEGU,No,2024-01-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,female,0.0,Yes,No,College,2.0,Retired,100–150k,69.45,172.09,0.0,2.0
0447-BEMNG,Yes,2024-01-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,Yes,Yes,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes,female,0.0,Yes,No,College,2.0,Self-employed,60–100k,45.3,158.57,6.0,3.0
4513-CXYIX,No,2024-01-01,Two year, Yes  ,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,No,No,No, No  ,Yes,Yes,Yes,Yes,female,1.0,Yes,No,College,2.0,Retired,100–150k,80.7,216.3,3.0,1.0
2782-LFZVW,No,2024-01-01,Month-to-month,Yes,Mailed check,Yes,Monthly,Yes,Yes,Yes,Yes,DSL,No,No,No,No,No,Yes,Yes,Yes,Yes,No,female,0.0,No,No,College,2.0,Self-employed,100–150k,58.95,211.02,2.0,1.0
7343-EOBEU,No,2024-01-01,Month-to-month,Yes,Mailed check,Yes,Monthly,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,Yes,male,0.0,Yes,No,College,2.0,Self-employed,60–100k,23.6,0.0,0.0,3.0
3627-FHKBK,Yes,2024-01-01,Month-to-month,No,Mailed check,Yes,Monthly,Yes,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,No,Yes,Yes,Yes,female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,75.3,241.95,4.0,3.0
5173-ZXXXL,No,2024-01-01,One year,No,Mailed check,No,Quarter,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,Yes,male,0.0,No,No,College,1.0,Employed,60–100k,19.95,30.36,3.0,2.0
0516-UXRMT,No,2024-01-01,One year,Yes,Electronic check,No,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,female,0.0,No,No,Bachelor,2.0,Self-employed,>150k,92.05,262.72,1.0,3.0
4580-TMHJU,Yes,2024-01-01,Month-to-month,No,Electronic check,Yes,Monthly,Yes,Yes,Yes,No,DSL,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,female,0.0,Yes,Yes,College,3.0,Self-employed,60–100k,56.15,171.15,4.0,3.0
7501-IWUNG,No,2024-01-01,Two year,Yes,Bank transfer (automatic),No,Monthly,Yes,Yes,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,female,0.0,Yes,Yes,College,3.0,Retired,100–150k,73.8,236.42,5.0,3.0
9450-TRJUU,No,2024-01-01,Month-to-month,No,Electronic check,Yes,Monthly,No,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,Yus,Yes,YES ,male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,83.15,240.26,0.0,2.0
6923-JHPMP,No,2024-01-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,80.45,281.64,1.0,2.0
1894-IGFSG,Yes,2024-01-01,Month-to-month,No,Electronic check,Yes,Monthly,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,female,0.0,No,No,Bachelor,2.0,Self-employed,>150k,89.25,380.04,2.0,ORPH-2cd40cb4
7521-AFHAB,No,2024-01-01,Month-to-month,No,Mailed check,Yes,Monthly,Yes,No,Yes,No,DSL,YES ,No,No,No,No,No,Yes,Yes,Yes,No,female,0.0,Yes,Yes,College,3.0,Employed,60–100k,44.8,148.75,0.0,2.0
1450-GALXR,Yes,2024-01-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,No,Yes,Yes,Fiber optic, No  ,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,98.5,331.35,4.0,3.0
0392-BZIUW,No,2024-01-01,Two year,Yes,Credit card (automatic),Yes,Semiann,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,105.0,317.28,3.0,1.0
3523-BRGUW,No,2024-01-01,One year,No,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,No,male,1.0,No,No,HighSchool,1.0,Retired,60–100k,19.3,0.0,0.0,4.0
9734-YWGEX,Yes,2024-01-01,Month-to-month,No,Credit card (automatic),Yes,Monthly,YES ,Yes,Yes,Yes,DSL ,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,98.3,357.67,0.0,2.0
8942-DBMHZ,No,2024-01-01,Month-to-month,No,Mailed check,No,Monthly,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,Yes,male,0.0,No,No,College,1.0,Employed,60–100k,20.45,0.0,5.0,3.0
1106-HRLKZ,No,2024-01-01,Two year,No,Mailed check,No,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Yes,No,male,0.0,Yes,Yes,College,4.0,Employed,60–100k,19.6,80.06,1.0,3.0
1989-PRJHP,Yes,2024-01-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,No,No,Yes,male,1.0,Yes,No,College,2.0,Retired,100–150k,75.5,188.82,0.0,3.0
3422-WJOYD,No,2024-01-01,One year,No,Mailed check,No,Semiann,Yes,Yes,Yes,No,DSL,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,male,0.0,Yes,No,College,2.0,Self-employed,60–100k,54.35,158.36,8.0,2.0
1915-OAKWD,No,2024-01-01,One year,Yes,Bank transfer (automatic),Yes,Monthly,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,Yes,Yes,female,0.0,No,Yes,College,4.0,Self-employed,60–100k,19.3,19.05,4.0,2.0
4829-ZLJTK,No,2024-01-01,Two year,Yes,Electronic check,Yes,Quarter,No,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,female,1.0,Yes,No,Bachelor,3.0,Retired,>150k,112.4,282.24,3.0,1.0
3696-XRIEN,No,2024-01-01,One year,Yes,Credit card (automatic),Yes,Quarter,Yes,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,female,0.0,No,No,College,1.0,Retired,100–150k,82.5,171.7,0.0,2.0
5868-CZJDR,Yes,2024-01-01,Month-to-month,Yes,Mailed check,Yes,Monthly,Yes,Yes,No,No phone service,DSL,No,Yes,No,No,No,No,No,Yes,No,Yes,male,0.0,No,Yes,College,1.0,Self-employed,60–100k,31.35,149.86,0.0,4.0
8399-YNDCH,Yes,2024-01-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,No,Yes,Yes,No,DSL,No,No,Yes,No,Yes,No,Yes,No,No,Yes,male,1.0,No,No,College,1.0,Retired,60–100k,60.05,120.19,0.0,3.0
3055-MJDSB,No,2024-01-01,Month-to-month,Yes,Mailed check,Yes,Monthly,Yes,Yes,No,No phone service,DSL,No,No,No,No,No,No,Yes,Yes,No,Yes,male,0.0,No,No,College,1.0,Self-employed,60–100k,24.6,183.24,0.0,3.0
4741-WWJQZ,No,2024-01-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,No,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Yes,No,No,No,female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,80.15,273.67,5.0,2.0
9531-NSBMR,No,2024-01-01,UNK-83ee7f88,Yes,Bank transfer (automatic),Yes,Semiann,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,No,No,female,0.0,No,No,College,1.0,Self-employed,60–100k,19.25,7.98,3.0,3.0
3161-ONRWK,No,2024-01-01,One year,Yes,Bank transfer (automatic),No,Annual,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,male,0.0,Yes,Yes,College,3.0,Retired,100–150k,65.85,103.96,3.0,3.0
9269-CQOOL,Yes,2024-01-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,No,DSL,No,No,No,No,Yes,No,Yes,Yes,No, Fes  ,male,0.0,No,Yes,College,2.0,Self-employed,60–100k,54.7,168.43,2.0,2.0
3249-ZPQRG,Yes,2024-01-01,Month-to-month,No,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Yes,Yes,No,Yes,male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,78.45,267.81,3.0,1.0
3717-OEAUQ,No,2024-01-01,Month-to-month,No,Mailed check,Yes,Monthly,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,No,Yes,Yes,No,male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,70.7,256.45,0.0,2.0
5419-CONWX,Yes,2024-01-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,female,1.0,No,No,College,1.0,Retired,100–150k,99.8,305.81,6.0,2.0
5357-TZHPP,Yes,2024-01-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,no,No,Yes,Yes,male,1.0,No,No,College,1.0,Retired,100–150k,84.4,207.33,0.0,2.0
6234-PFPXL,No,2024-01-01,Month-to-month,No,Credit card (automatic),Yes,Monthly,No,No,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,male,0.0,Yes,No,Bachelor,4.0,Self-employed,>150k,95.9,285.15,2.0,2.0
9242-TKFSV,No,2024-01-01,Two year,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,No, No phone service  ,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,male,0.0,Yes,Yes,College,3.0,Retired,100–150k,65.1,253.09,10.0,3.0
5014-GSOUQ,No,2024-01-01,Two year,No,Mailed check,No,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes,Yes,Yes,male,0.0,No,No,College,2.0,Employed,60–100k,19.95,62.46,0.0,3.0
9207-ZPANB,No,2024-01-01,One year,No,Electronic check,Yes,Annual,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,male,0.0,No,No,College,2.0,Self-employed,100–150k,67.45,144.01,9.0,3.0
2429-AYKKO,No,2024-01-01,Two year,No,Bank transfer (automatic),No,Monthly,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,No,male,0.0,No,No,College,1.0,Self-employed,60–100k,19.85,73.24,0.0,3.0
1157-BQCUW,Yes,2024-01-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,Yes,Yes,Yes,male,0.0,No,No,Bachelor,2.0,Self-employed,>150k,74.95,295.02,0.0,1.0
2782-JEEBU,No,2024-01-01,Month-to-month,Yes,Mailed check,Yes,Monthly,No,No,No,No phone service,DSL,No,Yes,No,Yes,No,No,No,No,Yes,Yes,male,0.0,No,No,College,1.0,Self-employed,60–100k,36.0,51.31,3.0,4.0
6352-TWCAU,Yes,2024-01-01,Month-to-month,Yes,Electronic check,No,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,yes,No,No,Yes,Yes,Yes,female,0.0,No,No,Bachelor,3.0,Self-employed,>150k,86.45,329.78,0.0,2.0
5980-BDHPY,No,2024-01-01,Two year,Yes,Bank transfer (automatic),No,Monthly,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,male,0.0,Yes,No,College,2.0,Retired,100–150k,87.1,247.92,9.0,2.0
3761-FLYZI,No,2024-01-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,No,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No, Yes  ,Yes,Yes,Yes,Yes,Yes,female,1.0,Yes,No,Bachelor,2.0,Retired,>150k,108.8,270.5,5.0,ORPH-0614c7e6
6097-EQISJ,Yes,2024-01-01,One year,Yes,Credit card (automatic),No,Quarter,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,female,0.0,Yes,Yes,Bachelor,2.0,Retired,>150k,102.45,357.95,0.0,2.0
4116-TZAQJ,Yes,2024-01-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,Yes,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,Yes,Yes,Yes,No,female,0.0,No,No,Bachelor,1.0,Retired,>150k,74.25,257.52,3.0,2.0
2519-LBNQL,No,2024-01-01,One year,Yes,Electronic check,No,Quarter,No,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,male,1.0,Yes,No,Bachelor,2.0,Retired,>150k,104.35,255.17,3.0,3.0
2178-PMGCJ,No,2024-01-01,Month-to-month,Yes,Mailed check,Yes,Monthly,No,Yes,Yes,No,Fiber optic,No,No,No,No,No,No, Yes  ,No,Yes,Yes,male,0.0,No,No,Bachelor,1.0,Self-employed,>150k,69.7,205.41,1.0,2.0
3536-IQCTX,Yes,2024-01-01,Month-to-month,No,Electronic check,Yes,Monthly,No,Yes,Yes,Yes,Fiber optic,No,no,No,No,No,Yes,No,No,No,No,male,1.0,Yes,No,College,2.0,Retired,100–150k,85.3,174.0,0.0,2.0
4524-QCSSM,No,2024-01-01,Month-to-month,Yes,Bank transfer (automatic),Yes,Monthly,No,No,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,male,0.0,No,No,College,3.0,Self-employed,60–100k,44.65,121.84,3.0,2.0
5777-ZPQNC,No,2024-01-01,One year,No,Electronic check,No,Monthly,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,No,female,0.0,No,No,College,2.0,Employed,60–100k,20.15,15.46,0.0,2.0
6732-VAILE,No,2024-01-01,Two year,Yes,Credit card (automatic),Yes,Quarter,Yes,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,male,0.0,Yes,Yes,College,2.0,Retired,100–150k,85.95,262.79,3.0,2.0
9261-WDCAF,No,2024-01-01,Month-to-month,No,Mailed check,No,Monthly,No,Yes,Yes,No,DSL,No,No,No,No,No,Yes,Yes,Yes,Yes,No,male,0.0,No,No,College,1.0,Self-employed,60–100k,54.65,207.87,4.0,2.0
3977-QCRSL,No,2024-01-01,Month-to-month,No,Mailed check,Yes,Monthly,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,Yes,No,female,0.0,No,No,College,2.0,Employed,60–100k,20.15,15.03,0.0,3.0
0181-RITDD,No,2024-01-01,Two year,No,Mailed check,No,Semiann,No,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,male,0.0,Yes,Yes,Bachelor,2.0,Self-employed,>150k,108.15,343.75,5.0,2.0
5934-TSSAU,No,2024-01-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,female,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,75.3,288.41,0.0,2.0
2153-MREFK,Yes,2024-01-01,One year,Yes,Electronic check,No,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,99.2,316.34,7.0,2.0
5159-YFPKQ,Yes,2024-01-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,No,Yes,No,Fiber optic,No,No,Yes,No,No,No,Yes,No,No,Yes,female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,75.8,216.99,4.0,2.0
7951-VRDVK,No,2024-01-01,One year,No,Bank transfer (automatic),No,Quarter,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,female,0.0,No,No,College,1.0,Self-employed,100–150k,85.85,208.08,0.0,2.0
8619-IJNDK,No,2024-01-01,Two year,No,Credit card (automatic),No,Monthly,No,Yes,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,female,0.0,Yes,Yes,College,2.0,Self-employed,100–150k,64.05,100.04,3.0,ORPH-3b625ebb
2908-WGAXL,No,2024-01-01,Two year,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,No,No,female,0.0,Yes,Yes,College,2.0,Self-employed,60–100k,24.95,106.64,0.0,2.0
3126-WQMGH,No,2024-01-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,DSL,No,No,No,No,No,No,No,Yes,Yes,No,female,0.0,Yes,No,College,3.0,Self-employed,60–100k,52.15,156.77,0.0,2.0
4813-HQMGZ,No,2024-01-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,No,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,female,0.0,Yes,No,Bachelor,2.0,Self-employed,>150k,90.25,299.07,6.0,3.0
4304-TSPVK,No,2024-01-01,Two year,No,Bank transfer (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,female,0.0,Yes,No,Bachelor,2.0,Retired,>150k,114.9,313.24,3.0,2.0
5103-MHMHY,Yes,2024-01-01,Month-to-month,No,Mailed check,Yes,Monthly,Yes,Yes,Yes,No,DSL,No,No,No,No,No,No,No,No,Yes,Yes,female,0.0,No,Yes,College,4.0,Employed,60–100k,45.95,39.73,8.0,3.0
9050-IKDZA,No,2024-01-01,Month-to-month,No,Mailed check,Yes,Monthly,Yes,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,No,Yes,No,female,1.0,No,No,College,2.0,Retired,100–150k,81.5,219.36,0.0,3.0
5373-SFODM,Yes,2024-01-01,Month-to-month,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,No,No,Yes,male,1.0,Yes,No,College,2.0,Retired,100–150k,85.25,172.96,5.0,2.0
3230-JCNZS,No,2024-01-01,Two year,Yes,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,female,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,99.0,305.25,4.0,2.0
8766-PAFNE,No,2024-01-01,Two year,Yes,Credit card (automatic),No,Monthly,Yes,Yes,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,male,0.0,Yes,No,College,3.0,Retired,100–150k,79.1,243.72,0.0,2.0
8250-ZNGGW,No,2024-01-01,Month-to-month,No,Credit card (automatic),Yes,Monthly,Yes,Yes,Yes,No,DSL,Yes,Yes,No,Yes,No,No,No,No,Yes,No,female,1.0,No,No,College,1.0,Retired,60–100k,59.9,46.57,9.0,2.0
5533-NHFRF,No,2024-01-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,Yes,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,No,No,No,Yes,male,1.0,No,No,HighSchool,1.0,Retired,60–100k,44.4,111.32,2.0,2.0
1017-FBQMM,No,2024-01-01,One year,Yes,Credit card (automatic),Yes,Semiann,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,Oes,Yes,Yes,Yes,Yes,No,Yes,female,0.0,Yes,Yes,Bachelor,3.0,Retired,>150k,106.05,383.53,0.0,2.0
4102-OQUPX,Yes,2024-01-01,Month-to-month,Yes,Electronic check,Yes,Monthly,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,No,No,Yes,male,1.0,Yes,No,College,2.0,Retired,100–150k,74.4,177.72,4.0,2.0
9743-DQKQW,No,2024-01-01,Month-to-month,No,Electronic check,Yes,Monthly,No,No,No,No phone service,DSL,No,No,No,No,No,No,Yes,No,Yes,No,male,0.0,No,No,College,1.0,Employed,60–100k,25.1,102.01,0.0,2.0
2004-OCQXK,Yes,2024-01-01,Month-to-month,Yes,Electronic check,Yes,Monthly,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,No,No,No,female,0.0,No,No,Bachelor,1.0,Self-employed,>150k,81.95,237.24,1.0,2.0
4003-OCTMP,No,2024-01-01,One year,Yes,Electronic check,No,Monthly,Yes,No,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,female,0.0,Yes,No,College,2.0,Self-employed,100–150k,64.0,194.42,6.0,3.0
0397-ZXWQF,No,2024-01-01,Two year,No,Bank transfer (automatic),Yes,Monthly,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service, No  ,Yes,Yes,Yes,male,0.0,No,No,College,1.0,Self-employed,60–100k,20.5,35.52,2.0,3.0
6377-KSLXC,No,2024-01-01,Month-to-month,No,Mailed check,No,Monthly,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,No,Yes,Yes,male,0.0,No,No,College,1.0,Employed,60–100k,19.95,0.0,0.0,3.0
1867-TJHTS,No,2024-01-01,Month-to-month,Yes,Bank transfer (automatic),No,Monthly,No,Yes,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Yes,No,No,No,female,0.0,No,No,Bachelor,1.0,Retired,>150k,79.8,229.36,2.0,3.0
