customerID,Churn,snapdate
2307-FYNNL,No,2023-06-01
5922-ABDVO,Yes,2023-06-01
1927-QEWMY,No,2023-06-01
8356-WUAOJ,No,2023-06-01
5296-BFCYD,No,2023-06-01
9637-CDTKZ,No,2023-06-01
3638-VBZTA,No,2023-06-01
3221-CJMSG,No,2023-06-01
7297-DVYGA,No,2023-06-01
0701-RFGFI,No,2023-06-01
4703-MQYKT,No,2023-06-01
8000-REIQB,Yes,2023-06-01
5155-AZQPB,No,2023-06-01
8100-HZZLJ,No,2023-06-01
1216-BGTSP,No,2023-06-01
7901-TBKJX,No,2023-06-01
9300-RENDD,Yes,2023-06-01
8984-HPEMB,No,2023-06-01
4010-YLMVT,No,2023-06-01
0524-IAVZO,Yes,2023-06-01
7927-AUXBZ,Yes,2023-06-01
9891-NQDBD,No,2023-06-01
4312-GVYNH,No,2023-06-01
9917-KWRBE,No,2023-06-01
9537-VHDTA,No,2023-06-01
7180-PISOG,Yes,2023-06-01
2672-DZUOY,Yes,2023-06-01
2577-GVSIL,No,2023-06-01
3113-IWHLC,No,2023-06-01
5067-WJEUN,No,2023-06-01
0013-SMEOE,No,2023-06-01
6486-LHTMA,No,2023-06-01
9898-KZQDZ,Yes,2023-06-01
9481-SFCQY,No,2023-06-01
8481-YYXWG,Yes,2023-06-01
0320-DWVTU,No,2023-06-01
6188-UXBBR,No,2023-06-01
8869-LIHMK,No,2023-06-01
2000-DHJUY,No,2023-06-01
1849-RJYIG,No,2023-06-01
5186-PEIZU,No,2023-06-01
1265-BCFEO,No,2023-06-01
9297-EONCV,No,2023-06-01
9953-ZMKSM,No,2023-06-01
9565-DJPIB,Yes,2023-06-01
4878-BUNFV,No,2023-06-01
0254-KCJGT,No,2023-06-01
0484-JPBRU,No,2023-06-01
7693-QPEFS,No,2023-06-01
5468-BPMMO,No,2023-06-01
2634-HCZGT,Yes,2023-06-01
0709-TVGUR,Yes,2023-06-01
0772-GYEQQ,Yes,2023-06-01
5387-ASZNZ,No,2023-06-01
8922-NPKBJ,No,2023-06-01
9992-RRAMN,Yes,2023-06-01
7446-SFAOA,No,2023-06-01
0301-FIDRB,No,2023-06-01
9435-JMLSX,No,2023-06-01
4626-GYCZP,Yes,2023-06-01
3043-TYBNO,No,2023-06-01
2209-XADXF,No,2023-06-01
1498-NHTLT,No,2023-06-01
7924-GJZFI,No,2023-06-01
0617-FHSGK,Yes,2023-06-01
5569-IDSEY,No,2023-06-01
0315-LVCRK,No,2023-06-01
4822-NGOCH,Yes,2023-06-01
4803-AXVYP,Yes,2023-06-01
4962-CHQPW,No,2023-06-01
7395-IGJOS,Yes,2023-06-01
0570-BFQHT,No,2023-06-01
3481-JHUZH,No,2023-06-01
4825-XJGDM,No,2023-06-01
4827-LTQRJ,No,2023-06-01
1245-HARPS,No,2023-06-01
4900-MSOMT,No,2023-06-01
9659-ZTWSM,No,2023-06-01
9817-APLHW,No,2023-06-01
8871-JLMHM,No,2023-06-01
3642-BYHDO,No,2023-06-01
6794-HKIAJ,No,2023-06-01
1625-JAIIY,Yes,2023-06-01
4450-DLLMH,No,2023-06-01
7274-RTAPZ,Yes,2023-06-01
8610-ZIKJJ,No,2023-06-01
4988-IQIGL,Yes,2023-06-01
5206-HPJKM,No,2023-06-01
3612-YUNGG,No,2023-06-01
6331-EWIEB,Yes,2023-06-01
9501-UKKNL,No,2023-06-01
2260-USTRB,Yes,2023-06-01
6900-PXRMS,Yes,2023-06-01
5296-PSYVW,No,2023-06-01
6878-GGDWG,No,2023-06-01
9753-OYLBX,No,2023-06-01
6088-BXMRG,No,2023-06-01
5288-AHOUP,No,2023-06-01
3489-HHPFY,No,2023-06-01
8443-ZRDBZ,Yes,2023-06-01
1866-RZZQS,Yes,2023-06-01
1508-DFXCU,No,2023-06-01
9306-CPCBC,Yes,2023-06-01
8194-PEEBY,No,2023-06-01
7691-KGKGP,No,2023-06-01
2403-BCASL,Yes,2023-06-01
4979-HPRFL,No,2023-06-01
3115-JPJDD,No,2023-06-01
8285-ABVLB,No,2023-06-01
6704-UTUKK,No,2023-06-01
2860-RANUS,Yes,2023-06-01
0618-XWMSS,Yes,2023-06-01
8570-KLJYJ,No,2023-06-01
1485-YDHMM,No,2023-06-01
4676-WLUHT,No,2023-06-01
3160-TYXLT,No,2023-06-01
0641-EVBOJ,No,2023-06-01
7247-XOZPB,No,2023-06-01
8670-MEFCP,No,2023-06-01
6904-JLBGY,No,2023-06-01
6248-BSHKG,No,2023-06-01
1768-HNVGJ,No,2023-06-01
9031-ZVQPT,No,2023-06-01
7629-WFGLW,No,2023-06-01
2157-MXBJS,Yes,2023-06-01
2692-PFYTJ,No,2023-06-01
3740-RLMVT,No,2023-06-01
9019-QVLZD,Yes,2023-06-01
9208-OLGAQ,No,2023-06-01
0096-BXERS,No,2023-06-01
9896-UYMIE,No,2023-06-01
5502-RLUYV,Yes,2023-06-01
0420-TXVSG,No,2023-06-01
5453-AXEPF,No,2023-06-01
8280-MQRQN,Yes,2023-06-01
4693-VWVBO,No,2023-06-01
4702-IOQDC,Yes,2023-06-01
9274-UARKJ,No,2023-06-01
9647-ERGBE,Yes,2023-06-01
4804-NCPET,No,2023-06-01
8746-OQQRW,No,2023-06-01
2211-RMNHO,No,2023-06-01
9499-XPZXM,No,2023-06-01
9068-FHQHD,No,2023-06-01
5985-TBABQ,No,2023-06-01
7486-KSRVI,Yes,2023-06-01
9509-MPYOD,No,2023-06-01
7508-DQAKK,No,2023-06-01
0723-FDLAY,No,2023-06-01
8849-AYPTR,No,2023-06-01
5480-TBGPH,Yes,2023-06-01
6532-YLWSI,Yes,2023-06-01
9565-JSNFM,Yes,2023-06-01
2360-RDGRO,No,2023-06-01
0868-VJRDR,No,2023-06-01
2302-ANTDP,Yes,2023-06-01
1394-SUIUH,No,2023-06-01
2436-QBZFP,No,2023-06-01
4584-LBNMK,No,2023-06-01
5884-GCYMI,Yes,2023-06-01
4822-LPTYJ,No,2023-06-01
7912-SYRQT,Yes,2023-06-01
0708-SJDIS,No,2023-06-01
3955-JBZZM,No,2023-06-01
6925-BAYGL,No,2023-06-01
4879-GZLFH,No,2023-06-01
7269-JISCY,No,2023-06-01
6374-AFWOX,No,2023-06-01
1156-ZFYDO,No,2023-06-01
8294-UIMBA,No,2023-06-01
7813-TKCVO,No,2023-06-01
1676-MQAOA,No,2023-06-01
7845-URHJN,Yes,2023-06-01
4299-SIMNS,No,2023-06-01
8486-AYEQH,No,2023-06-01
9530-EHPOH,Yes,2023-06-01
2144-BFDSO,No,2023-06-01
2082-CEFLT,Yes,2023-06-01
3327-YBAKM,No,2023-06-01
4724-WXVWF,No,2023-06-01
9637-EIHEQ,Yes,2023-06-01
9095-HFAFX,Yes,2023-06-01
1310-QRITU,No,2023-06-01
7432-FFVAR,No,2023-06-01
9970-QBCDA,No,2023-06-01
1114-CENIM,Yes,2023-06-01
2696-NARTR,Yes,2023-06-01
2892-GESUL,No,2023-06-01
2404-JIBFC,No,2023-06-01
8750-QWZAJ,No,2023-06-01
1492-KGETH,No,2023-06-01
2308-STERM,No,2023-06-01
1493-AMTIE,Yes,2023-06-01
2087-QAREY,No,2023-06-01
5666-MBJPT,No,2023-06-01
4983-CCWMC,No,2023-06-01
1813-JYWTO,No,2023-06-01
0363-QJVFX,Yes,2023-06-01
9251-AWQGT,No,2023-06-01
5937-EORGB,No,2023-06-01
4057-FKCZK,No,2023-06-01
7048-GXDAY,No,2023-06-01
2642-DTVCO,Yes,2023-06-01
4641-FROLU,No,2023-06-01
2338-BQEZT,No,2023-06-01
2296-DKZFP,No,2023-06-01
8033-ATFAS,No,2023-06-01
9500-WBGRP,No,2023-06-01
2931-FSOHN,No,2023-06-01
7169-YWAMK,No,2023-06-01
1522-VVDMG,Yes,2023-06-01
2193-SFWQW,No,2023-06-01
2325-NBPZG,No,2023-06-01
9835-ZIITK,Yes,2023-06-01
6599-SFQVE,No,2023-06-01
5081-NWSUP,No,2023-06-01
0690-SRQID,No,2023-06-01
3831-YCPUO,No,2023-06-01
3726-TBHQT,No,2023-06-01
4903-UYAVB,Yes,2023-06-01
4377-VDHYI,No,2023-06-01
8111-RKSPX,Yes,2023-06-01
2446-BEGGB,Yes,2023-06-01
5180-UCIIQ,Yes,2023-06-01
4476-OSWTN,No,2023-06-01
0885-HMGPY,No,2023-06-01
7033-CLAMM,No,2023-06-01
5696-JVVQY,No,2023-06-01
7798-JVXYM,No,2023-06-01
1936-UAFEH,No,2023-06-01
9894-EZEWG,Yes,2023-06-01
3058-HJCUY,Yes,2023-06-01
8224-UAXBZ,No,2023-06-01
0298-XACET,No,2023-06-01
2478-EEWWM,No,2023-06-01
5448-VWNAM,No,2023-06-01
7254-IQWOZ,Yes,2023-06-01
7016-BPGEU,Yes,2023-06-01
0520-FDVVT,Yes,2023-06-01
8969-PRHFK,No,2023-06-01
2978-XXSOG,No,2023-06-01
5702-KVQRD,No,2023-06-01
8344-WFMFH,No,2023-06-01
5474-LAMUQ,No,2023-06-01
1705-GUHPV,No,2023-06-01
4186-ZBUEW,No,2023-06-01
6253-GNHWH,No,2023-06-01
1173-XZPYF,No,2023-06-01
6365-HITVU,No,2023-06-01
9003-CPATH,No,2023-06-01
3259-KNMRR,No,2023-06-01
3541-ZNUHK,No,2023-06-01
0270-THENM,No,2023-06-01
7964-ZRKKG,No,2023-06-01
8738-JOKAR,No,2023-06-01
6848-HJTXY,No,2023-06-01
5126-RCXYW,No,2023-06-01
1304-SEGFY,No,2023-06-01
4616-ULAOA,No,2023-06-01
5392-AKEMH,No,2023-06-01
1904-WAJAA,No,2023-06-01
7164-BPTUT,No,2023-06-01
0666-UXTJO,No,2023-06-01
8456-QDAVC,No,2023-06-01
