customerID,Churn,snapdate
0375-HVGXO,Yes,2023-09-01
8932-CZHRQ,No,2023-09-01
7511-YMXVQ,Yes,2023-09-01
3658-QQJYD,No,2023-09-01
5207-PLSTK,No,2023-09-01
5377-NDTOU,No,2023-09-01
5442-PPTJY,No,2023-09-01
8080-DDEMJ,Yes,2023-09-01
6702-OHFWR,Yes,2023-09-01
5129-HHMZC,No,2023-09-01
9281-PKKZE,No,2023-09-01
5356-CSVSQ,No,2023-09-01
4587-NUKOX,Yes,2023-09-01
5834-ASPWA,Yes,2023-09-01
1024-VRZHF,Yes,2023-09-01
8022-BECSI,No,2023-09-01
4418-LZMSV,No,2023-09-01
9720-JJJOR,No,2023-09-01
9734-UYXQI,Yes,2023-09-01
6179-GJPSO,Yes,2023-09-01
1057-FOGLZ,No,2023-09-01
7707-PYBBH,No,2023-09-01
8974-OVACP,No,2023-09-01
4335-UPJSI,No,2023-09-01
1178-PZGAB,No,2023-09-01
2514-GINMM,Yes,2023-09-01
8337-MSSXB,Yes,2023-09-01
4500-HKANN,No,2023-09-01
7322-OCWHC,No,2023-09-01
0320-JDNQG,Yes,2023-09-01
2027-FECZV,Yes,2023-09-01
8197-BFWVU,No,2023-09-01
9121-PHQSR,No,2023-09-01
9424-CMPOG,No,2023-09-01
9101-NTIXF,No,2023-09-01
8231-BSWXX,No,2023-09-01
9621-OUPYD,No,2023-09-01
1465-WCZVT,No,2023-09-01
5406-KGRMX,No,2023-09-01
5630-IXDXV,No,2023-09-01
1596-BBVTG,Yes,2023-09-01
8922-LIEGH,Yes,2023-09-01
8565-HBFNN,No,2023-09-01
5843-TTHGI,No,2023-09-01
3269-ATYWD,Yes,2023-09-01
3096-YXENJ,No,2023-09-01
3351-NQLDI,Yes,2023-09-01
6877-TJMBR,Yes,2023-09-01
2725-KXXWT,Yes,2023-09-01
1855-CFULU,No,2023-09-01
2466-NEJOJ,No,2023-09-01
6838-YAUVY,No,2023-09-01
2371-JUNGC,No,2023-09-01
6351-SCJKT,No,2023-09-01
9375-MHRRS,No,2023-09-01
5353-WILCI,No,2023-09-01
7599-NTMDP,No,2023-09-01
4518-FZBSX,No,2023-09-01
4644-PIZRT,No,2023-09-01
8347-GDTMP,No,2023-09-01
8869-TORSS,Yes,2023-09-01
0484-FFVBJ,No,2023-09-01
0208-BPQEJ,No,2023-09-01
7410-YTJIK,Yes,2023-09-01
1481-ZUWZA,Yes,2023-09-01
8046-DNVTL,No,2023-09-01
5857-TYBCJ,No,2023-09-01
7120-RFMVS,Yes,2023-09-01
6465-GSRCL,No,2023-09-01
4504-YOULA,No,2023-09-01
1898-JSNDC,No,2023-09-01
0867-LDTTC,No,2023-09-01
7168-HDQHG,No,2023-09-01
0581-BXBUB,No,2023-09-01
6968-MHOMU,No,2023-09-01
6397-JNZZG,Yes,2023-09-01
0549-CYCQN,No,2023-09-01
8173-RXAYP,No,2023-09-01
3629-ZNKXA,No,2023-09-01
2874-YXVVA,No,2023-09-01
1086-LXKFY,Yes,2023-09-01
2402-TAIRZ,No,2023-09-01
0337-CNPZE,Yes,2023-09-01
7029-IJEJK,No,2023-09-01
7580-UGXNC,Yes,2023-09-01
9052-DHNKM,No,2023-09-01
4837-PZTIC,No,2023-09-01
1877-HKBQX,No,2023-09-01
6773-LQTVT,No,2023-09-01
3982-DQLUS,No,2023-09-01
5569-KGJHX,Yes,2023-09-01
6993-YCOBK,No,2023-09-01
2165-VOEGB,Yes,2023-09-01
1077-HUUJM,No,2023-09-01
4634-JLRJT,No,2023-09-01
9026-LHEVG,No,2023-09-01
8039-EQPIM,No,2023-09-01
3258-SYSWS,No,2023-09-01
8751-EDEKA,No,2023-09-01
7825-GKXMW,Yes,2023-09-01
1150-WFARN,Yes,2023-09-01
7306-YDSOI,No,2023-09-01
7134-HBPBS,No,2023-09-01
7096-UCLNH,No,2023-09-01
1309-XGFSN,No,2023-09-01
4280-DLSHD,No,2023-09-01
6701-YVNQG,No,2023-09-01
2325-ZUSFD,Yes,2023-09-01
0237-YFUTL,No,2023-09-01
4570-QHXHL,No,2023-09-01
5989-AXPUC,No,2023-09-01
1755-FZQEC,No,2023-09-01
1729-VLAZJ,No,2023-09-01
7225-CBZPL,No,2023-09-01
9592-ERDKV,No,2023-09-01
0406-BPDVR,Yes,2023-09-01
3657-COGMW,No,2023-09-01
4608-LCIMN,No,2023-09-01
9522-BNTHX,No,2023-09-01
0946-CLJTI,Yes,2023-09-01
8687-BAFGU,No,2023-09-01
1574-DYCWE,No,2023-09-01
3005-TYFRD,No,2023-09-01
4229-CZMLL,Yes,2023-09-01
3285-UCQVC,Yes,2023-09-01
2961-VNFKL,No,2023-09-01
4228-ZGYUW,Yes,2023-09-01
0307-BCOPK,No,2023-09-01
2683-BPJSO,Yes,2023-09-01
3572-UUHRS,No,2023-09-01
7596-LDUXP,No,2023-09-01
4597-NUCQV,Yes,2023-09-01
3969-GYXEL,No,2023-09-01
1955-IBMMB,No,2023-09-01
2718-YSKCS,No,2023-09-01
0228-MAUWC,No,2023-09-01
5372-FBKBN,No,2023-09-01
0577-WHMEV,No,2023-09-01
8410-BGQXN,No,2023-09-01
1139-WUOAH,No,2023-09-01
0225-ZORZP,No,2023-09-01
3956-MGXOG,No,2023-09-01
2607-FBDFF,No,2023-09-01
4329-YPDDQ,No,2023-09-01
8999-XXGNS,No,2023-09-01
4658-HCOHW,Yes,2023-09-01
4732-RRJZC,No,2023-09-01
9426-SXNHE,No,2023-09-01
4530-NDRKU,No,2023-09-01
0980-FEXWF,No,2023-09-01
0594-UFTUL,No,2023-09-01
0016-QLJIS,No,2023-09-01
4106-HADHQ,Yes,2023-09-01
2072-ZVJJX,No,2023-09-01
7402-PWYJJ,No,2023-09-01
0366-NQSHS,No,2023-09-01
7270-BDIOA,Yes,2023-09-01
6857-TKDJV,No,2023-09-01
1337-BOZWO,No,2023-09-01
1193-RTSLK,Yes,2023-09-01
0533-UCAAU,No,2023-09-01
0562-FGDCR,No,2023-09-01
2272-WUSPA,No,2023-09-01
9725-SCPZG,Yes,2023-09-01
4430-UZIPO,Yes,2023-09-01
9692-TUSXH,Yes,2023-09-01
3528-HFRIQ,No,2023-09-01
9758-MFWGD,No,2023-09-01
6094-ZIVKX,No,2023-09-01
2821-WARNZ,No,2023-09-01
6266-QHOJZ,No,2023-09-01
5371-VYLSX,No,2023-09-01
8010-EZLOU,Yes,2023-09-01
9874-QLCLH,Yes,2023-09-01
0947-IDHRQ,Yes,2023-09-01
1902-XBTFB,Yes,2023-09-01
2983-ZANRP,Yes,2023-09-01
3858-XHYJO,No,2023-09-01
4393-GEADV,No,2023-09-01
6723-WSNTY,No,2023-09-01
2927-CVULT,No,2023-09-01
2535-PBCGC,No,2023-09-01
6386-SZZKH,Yes,2023-09-01
4273-MBHYA,No,2023-09-01
8065-YKXKD,Yes,2023-09-01
5118-MUEYH,No,2023-09-01
2722-VOJQL,Yes,2023-09-01
9921-EZKBY,No,2023-09-01
2506-TNFCO,Yes,2023-09-01
4912-PIGUY,No,2023-09-01
8837-VVWLQ,Yes,2023-09-01
0623-GDISB,No,2023-09-01
7964-VEXDG,No,2023-09-01
8838-GPHZP,No,2023-09-01
5546-BYZSM,No,2023-09-01
0027-KWYKW,No,2023-09-01
3301-VKTGC,No,2023-09-01
2320-JRSDE,Yes,2023-09-01
1576-PFZIW,No,2023-09-01
3566-CAAYU,No,2023-09-01
0983-TATYJ,No,2023-09-01
6108-OQZDQ,Yes,2023-09-01
6408-WHTEF,No,2023-09-01
1431-CYWMH,No,2023-09-01
9761-XUJWD,No,2023-09-01
1162-ECVII,No,2023-09-01
0787-LHDYT,No,2023-09-01
5055-MGMGF,No,2023-09-01
7876-BEUTG,No,2023-09-01
2968-SSGAA,Yes,2023-09-01
7881-INRLC,Yes,2023-09-01
3099-OONVS,No,2023-09-01
9912-GVSEQ,Yes,2023-09-01
7395-XWZOY,No,2023-09-01
7094-MSZAO,No,2023-09-01
9661-ACXBS,Yes,2023-09-01
0956-ACVZC,No,2023-09-01
7353-YOWFP,No,2023-09-01
9445-SZLCH,Yes,2023-09-01
3797-VTIDR,Yes,2023-09-01
7493-GVFIO,No,2023-09-01
4226-KKDON,No,2023-09-01
3258-SANFR,No,2023-09-01
8901-UPRHR,No,2023-09-01
8650-RHRKE,Yes,2023-09-01
2868-LLSKM,No,2023-09-01
6725-TPKJO,No,2023-09-01
5995-LFTLE,No,2023-09-01
9933-QRGTX,No,2023-09-01
4685-ERGHK,No,2023-09-01
6615-ZGEDR,Yes,2023-09-01
8873-GLDMH,No,2023-09-01
4129-LYCOI,No,2023-09-01
3214-IYUUQ,No,2023-09-01
1293-BSEUN,No,2023-09-01
2680-XKKNJ,No,2023-09-01
3472-QPRCH,No,2023-09-01
6608-QQLVK,Yes,2023-09-01
2669-QVCRG,No,2023-09-01
7196-LIWRH,No,2023-09-01
4310-KEDTB,No,2023-09-01
6166-YIPFO,No,2023-09-01
5195-KPUNQ,No,2023-09-01
2856-HYAPG,Yes,2023-09-01
6969-MVBAI,No,2023-09-01
8317-BVKSO,No,2023-09-01
4086-WITJG,No,2023-09-01
1465-VINDH,Yes,2023-09-01
1925-TIBLE,Yes,2023-09-01
6258-NGCNG,No,2023-09-01
4526-RMTLL,No,2023-09-01
7315-WYOAW,No,2023-09-01
8182-PNAGI,Yes,2023-09-01
2775-SEFEE,No,2023-09-01
0970-QXPXW,No,2023-09-01
1047-RNXZV,No,2023-09-01
2267-WTPYD,No,2023-09-01
3635-JBPSG,No,2023-09-01
9700-ZCLOT,No,2023-09-01
4926-UMJZD,No,2023-09-01
1400-MMYXY,Yes,2023-09-01
7142-HVGBG,Yes,2023-09-01
6257-DTAYD,No,2023-09-01
9364-YKUVW,No,2023-09-01
0422-UXFAP,No,2023-09-01
0804-YGEQV,No,2023-09-01
9053-EJUNL,No,2023-09-01
0639-TSIQW,Yes,2023-09-01
