customerID,Churn,snapdate
5923-GXUOC,Yes,2023-07-01
3521-MNKLV,No,2023-07-01
3420-YJLQT,No,2023-07-01
3898-GUYTS,No,2023-07-01
3217-FZDMN,Yes,2023-07-01
8165-CBKXO,No,2023-07-01
3557-HTYWR,No,2023-07-01
4140-WJAWW,Yes,2023-07-01
1268-ASBGA,Yes,2023-07-01
3262-EIDHV,No,2023-07-01
1644-IRKSF,Yes,2023-07-01
0363-SVHYR,No,2023-07-01
4759-TRPLW,Yes,2023-07-01
3295-YVUSR,No,2023-07-01
8109-YUOHE,No,2023-07-01
0128-MKWSG,No,2023-07-01
0786-IVLAW,No,2023-07-01
3034-ZBEQN,Yes,2023-07-01
7025-IWFHT,No,2023-07-01
1527-SXDPN,Yes,2023-07-01
2725-IWWBA,No,2023-07-01
8745-PVESG,No,2023-07-01
1470-PSXNM,No,2023-07-01
9441-QHEVC,No,2023-07-01
5701-GUXDC,No,2023-07-01
9229-RQABD,No,2023-07-01
5627-TVBPP,No,2023-07-01
8961-QDZZJ,No,2023-07-01
7246-ZGQDF,No,2023-07-01
8718-PTMEZ,Yes,2023-07-01
6060-DRTNL,Yes,2023-07-01
2208-NKVVH,No,2023-07-01
6923-EFPNL,Yes,2023-07-01
0778-NELLA,Yes,2023-07-01
5364-EVNIB,Yes,2023-07-01
4929-BSTRX,Yes,2023-07-01
5982-XMDEX,No,2023-07-01
9555-SAHUZ,No,2023-07-01
0601-WZHJF,Yes,2023-07-01
7312-XSBAT,No,2023-07-01
9103-CXVOK,No,2023-07-01
0156-FVPTA,Yes,2023-07-01
8903-XEBGX,No,2023-07-01
8749-CLJXC,No,2023-07-01
6349-JDHQP,No,2023-07-01
4291-TPNFG,No,2023-07-01
8571-ZCMCX,No,2023-07-01
0374-IOEGQ,No,2023-07-01
2862-JVEOY,No,2023-07-01
9873-MNDKV,No,2023-07-01
4844-JJWUY,Yes,2023-07-01
1635-NZATJ,No,2023-07-01
5183-KLYEM,No,2023-07-01
9418-RUKPH,No,2023-07-01
3640-PHQXK,Yes,2023-07-01
6907-CQGPN,No,2023-07-01
5656-JAMLX,No,2023-07-01
4250-ZBWLV,Yes,2023-07-01
8008-ESFLK,No,2023-07-01
8331-ZXFOE,No,2023-07-01
2580-ATZSQ,No,2023-07-01
9605-WGJVW,No,2023-07-01
7445-WMRBW,No,2023-07-01
3190-ITQXP,No,2023-07-01
0118-JPNOY,No,2023-07-01
0475-RIJEP,Yes,2023-07-01
2988-QRAJY,No,2023-07-01
7162-WPHPM,No,2023-07-01
1932-UEDCX,No,2023-07-01
3751-KTZEL,Yes,2023-07-01
5003-OKNNK,No,2023-07-01
4023-RTIQM,No,2023-07-01
8946-BFWSG,No,2023-07-01
8647-SDTWQ,No,2023-07-01
3587-PMCOY,No,2023-07-01
1302-TPUBN,No,2023-07-01
2974-GGUXS,No,2023-07-01
9610-WCESF,No,2023-07-01
7560-QJAVJ,No,2023-07-01
9174-IHETN,No,2023-07-01
1177-XZBJL,No,2023-07-01
2474-BRUCM,Yes,2023-07-01
6876-ADESB,Yes,2023-07-01
3439-GVUSX,No,2023-07-01
0661-KQHNK,No,2023-07-01
2342-CKIAO,No,2023-07-01
0083-PIVIK,No,2023-07-01
9600-NAXZN,Yes,2023-07-01
3468-DRVQJ,No,2023-07-01
4779-ZGICK,No,2023-07-01
5274-XHAKY,No,2023-07-01
4566-NECEV,No,2023-07-01
9850-OWRHQ,Yes,2023-07-01
7558-IMLMT,No,2023-07-01
1754-GKYPY,No,2023-07-01
6120-RJKLU,No,2023-07-01
8450-JOVAH,Yes,2023-07-01
2446-PLQVO,Yes,2023-07-01
5868-YWPDW,Yes,2023-07-01
4534-WGCIR,No,2023-07-01
6341-AEVKX,No,2023-07-01
3085-QUOZK,Yes,2023-07-01
7242-EDTYC,No,2023-07-01
7693-LCKZL,Yes,2023-07-01
2451-YMUXS,No,2023-07-01
5130-YPIRV,No,2023-07-01
4174-LPGTI,Yes,2023-07-01
1471-GIQKQ,No,2023-07-01
7750-EYXWZ,No,2023-07-01
