customerID,Churn,snapdate
7159-NOKYQ,No,2023-03-01
9940-RHLFB,Yes,2023-03-01
8563-IIOXK,Yes,2023-03-01
7577-SWIFR,No,2023-03-01
9840-EFJQB,No,2023-03-01
0361-HJRDX,No,2023-03-01
6050-IJRHS,No,2023-03-01
2282-YGNOR,No,2023-03-01
8777-MBMTS,No,2023-03-01
2495-KZNFB,No,2023-03-01
6574-MCOEH,No,2023-03-01
8821-XNHVZ,Yes,2023-03-01
5338-YHWYT,No,2023-03-01
5032-USPKF,No,2023-03-01
4919-IKATY,Yes,2023-03-01
9689-PTNPG,Yes,2023-03-01
4067-HLYQI,No,2023-03-01
7929-SKFGK,No,2023-03-01
4456-RHSNB,No,2023-03-01
6551-VLJMV,No,2023-03-01
2275-RBYQS,No,2023-03-01
7139-JZFVG,No,2023-03-01
8034-RYTVV,No,2023-03-01
3803-KMQFW,Yes,2023-03-01
1346-PJWTK,No,2023-03-01
8859-YSTWS,No,2023-03-01
3799-ISUZQ,Yes,2023-03-01
5286-YHCVC,No,2023-03-01
5393-RXQSZ,Yes,2023-03-01
1121-QSIVB,No,2023-03-01
6982-UQZLY,Yes,2023-03-01
3312-ZWLGF,No,2023-03-01
2325-WINES,No,2023-03-01
8882-TLVRW,No,2023-03-01
4583-PARNH,No,2023-03-01
1722-LDZJS,No,2023-03-01
7129-CAKJW,No,2023-03-01
1752-OZXFY,No,2023-03-01
1534-OULXE,No,2023-03-01
4512-ZUIYL,Yes,2023-03-01
3538-WZPHD,Yes,2023-03-01
0117-LFRMW,Yes,2023-03-01
9355-NPPFS,No,2023-03-01
9711-FJTBX,No,2023-03-01
2957-JIRMN,No,2023-03-01
7049-GKVZY,No,2023-03-01
9503-XJUME,No,2023-03-01
0020-JDNXP,No,2023-03-01
0519-XUZJU,Yes,2023-03-01
4884-ZTHVF,No,2023-03-01
9526-BIHHD,Yes,2023-03-01
3565-UNOCC,Yes,2023-03-01
6218-KNUBD,No,2023-03-01
0178-CIIKR,No,2023-03-01
0725-CXOTM,No,2023-03-01
0201-MIBOL,No,2023-03-01
7328-ZJAJO,No,2023-03-01
6434-TTGJP,No,2023-03-01
6521-YYTYI,Yes,2023-03-01
0458-HEUZG,No,2023-03-01
0489-WMEMG,No,2023-03-01
3967-VQOGC,No,2023-03-01
8845-LWKGE,No,2023-03-01
3323-CPBWR,No,2023-03-01
8073-IJDCM,Yes,2023-03-01
2378-VTKDH,No,2023-03-01
7921-BEPCI,No,2023-03-01
1422-DGUBX,No,2023-03-01
2809-ZMYOQ,No,2023-03-01
8761-NSOBC,Yes,2023-03-01
0939-EREMR,No,2023-03-01
9236-NDUCW,No,2023-03-01
0220-EBGCE,Yes,2023-03-01
5203-XEHAX,No,2023-03-01
9801-NOSHQ,No,2023-03-01
7696-AMHOD,No,2023-03-01
4592-IWTJI,Yes,2023-03-01
6457-USBER,Yes,2023-03-01
3315-IKYZQ,No,2023-03-01
1447-GIQMR,Yes,2023-03-01
9412-ARGBX,Yes,2023-03-01
8107-RZLNV,No,2023-03-01
9530-GRMJG,No,2023-03-01
7957-RYHQD,Yes,2023-03-01
5295-PCJOO,Yes,2023-03-01
3640-JQGJG,No,2023-03-01
1113-IUJYX,Yes,2023-03-01
6300-BWMJX,No,2023-03-01
1724-IQWNM,No,2023-03-01
0402-CQAJN,Yes,2023-03-01
6976-BWGLQ,No,2023-03-01
7921-LMDFQ,No,2023-03-01
2595-KIWPV,No,2023-03-01
2314-TNDJQ,No,2023-03-01
4690-PKDQG,No,2023-03-01
0786-VSSUD,Yes,2023-03-01
0052-YNYOT,No,2023-03-01
9837-FWLCH,No,2023-03-01
4801-JZAZL,No,2023-03-01
