customerID,Churn,snapdate
6326-MTTXK,Yes,2024-03-01
0637-YLETY,Yes,2024-03-01
1205-WNWPJ,Yes,2024-03-01
7552-KEYGT,No,2024-03-01
8017-LXHFA,Yes,2024-03-01
8883-ANODQ,No,2024-03-01
1228-FZFRV,Yes,2024-03-01
1060-ENTOF,No,2024-03-01
1298-PHBTI,No,2024-03-01
7279-NMVJC,No,2024-03-01
8646-JCOMS,No,2024-03-01
5848-FHRFC,No,2024-03-01
6181-AXXYF,No,2024-03-01
3506-OVLKD,No,2024-03-01
4450-MDZFX,No,2024-03-01
8058-DMYRU,No,2024-03-01
7517-SAWMO,Yes,2024-03-01
0463-WZZKO,No,2024-03-01
6689-TCZHQ,Yes,2024-03-01
2801-NISEI,No,2024-03-01
7243-LCGGZ,No,2024-03-01
3737-XBQDD,No,2024-03-01
0602-DDUML,No,2024-03-01
7615-ESMYF,Yes,2024-03-01
7065-YUNRY,Yes,2024-03-01
9172-JITSM,Yes,2024-03-01
0744-BIKKF,No,2024-03-01
7746-QYVCO,No,2024-03-01
4137-BTIKL,No,2024-03-01
9779-DPNEJ,No,2024-03-01
6288-CHQJB,No,2024-03-01
9297-FVVDH,No,2024-03-01
1657-DYMBM,No,2024-03-01
9798-DRYDS,No,2024-03-01
5494-WOZRZ,No,2024-03-01
1393-IMKZG,No,2024-03-01
9150-HEPMB,No,2024-03-01
0015-UOCOJ,No,2024-03-01
6670-MFRPK,No,2024-03-01
6463-HHXJR,No,2024-03-01
4277-BWBML,No,2024-03-01
6974-DAFLI,No,2024-03-01
2884-GBPFB,Yes,2024-03-01
7389-KBFIT,No,2024-03-01
0141-YEAYS,No,2024-03-01
7089-IVVAZ,Yes,2024-03-01
7516-GMHUV,No,2024-03-01
7878-JGDKK,No,2024-03-01
1134-YWTYF,No,2024-03-01
0447-RXSGD,No,2024-03-01
7758-UJWYS,No,2024-03-01
5380-XPJNZ,No,2024-03-01
0354-WYROK,Yes,2024-03-01
8325-QRPZR,No,2024-03-01
1069-QJOEE,No,2024-03-01
6769-DCQLI,Yes,2024-03-01
7473-ZBDSN,No,2024-03-01
7026-YMSBE,No,2024-03-01
8150-QUDFX,No,2024-03-01
7274-CGTOD,No,2024-03-01
2351-BKRZW,No,2024-03-01
2439-QKJUL,No,2024-03-01
6599-GZWCM,No,2024-03-01
7209-JCUDS,Yes,2024-03-01
4831-EOBFE,Yes,2024-03-01
3097-FQTVJ,No,2024-03-01
9512-PHSMG,No,2024-03-01
0428-IKYCP,No,2024-03-01
6505-OZNPG,No,2024-03-01
2761-XECQW,No,2024-03-01
5294-IMHHT,No,2024-03-01
2576-HXMPA,No,2024-03-01
2960-NKRSO,No,2024-03-01
4770-UEZOX,No,2024-03-01
4176-RELJR,No,2024-03-01
5897-ZYEKH,No,2024-03-01
2858-MOFSQ,Yes,2024-03-01
5277-ZLOOR,Yes,2024-03-01
4248-HCETZ,Yes,2024-03-01
2122-SZZZD,No,2024-03-01
5077-DXTCG,Yes,2024-03-01
7410-KTVFV,Yes,2024-03-01
2834-SPCJV,Yes,2024-03-01
8564-LDKFL,No,2024-03-01
6869-FGJJC,No,2024-03-01
7850-THJMU,No,2024-03-01
7365-BVCJH,No,2024-03-01
4293-ETKAP,No,2024-03-01
1336-EZFZY,No,2024-03-01
5016-ETTFF,Yes,2024-03-01
1513-XNPPH,Yes,2024-03-01
5447-VYTKW,No,2024-03-01
5766-FTRTS,No,2024-03-01
3096-WPXBT,No,2024-03-01
4176-FXYBO,No,2024-03-01
5955-ERIHD,Yes,2024-03-01
0311-UNPFF,Yes,2024-03-01
7673-LPRNY,No,2024-03-01
7730-IUTDZ,Yes,2024-03-01
8393-JMVMB,No,2024-03-01
9028-LIHRP,No,2024-03-01
8417-GSODA,No,2024-03-01
4795-WRNVT,No,2024-03-01
6185-TASNN,No,2024-03-01
3209-ZPKFI,No,2024-03-01
7579-OOPEC,Yes,2024-03-01
3604-WLABM,No,2024-03-01
6473-ULUHT,No,2024-03-01
7346-MEDWM,No,2024-03-01
8468-EHYJA,No,2024-03-01
4950-BDEUX,No,2024-03-01
8885-QSQBX,No,2024-03-01
9631-XEYKE,No,2024-03-01
2800-QQUSO,No,2024-03-01
8819-ZBYNA,No,2024-03-01
7714-YXSMB,No,2024-03-01
0840-DCNZE,No,2024-03-01
2223-GDSHL,No,2024-03-01
2332-TODQS,No,2024-03-01
6319-IEJWJ,Yes,2024-03-01
6629-LADHQ,No,2024-03-01
4652-NNHNY,Yes,2024-03-01
0432-CAJZV,No,2024-03-01
6752-APNJL,No,2024-03-01
2969-WGHQO,No,2024-03-01
2525-GVKQU,No,2024-03-01
2873-ZLIWT,Yes,2024-03-01
0628-CNQRM,Yes,2024-03-01
5356-RHIPP,Yes,2024-03-01
4826-TZEVA,No,2024-03-01
5597-GLBUC,Yes,2024-03-01
8874-EJNSR,No,2024-03-01
1209-VFFOC,No,2024-03-01
1207-BLKSA,No,2024-03-01
9027-YFHQJ,No,2024-03-01
5016-LIPDW,No,2024-03-01
9360-AHGNL,Yes,2024-03-01
6821-JPCDC,No,2024-03-01
5651-CPDND,No,2024-03-01
4369-NYSCF,No,2024-03-01
9708-HPXWZ,No,2024-03-01
6253-WRFHY,No,2024-03-01
6980-CDGFC,No,2024-03-01
4915-BFSXL,No,2024-03-01
0378-XSZPU,Yes,2024-03-01
2263-SFSQZ,No,2024-03-01
2037-SGXHH,Yes,2024-03-01
0988-JRWWP,No,2024-03-01
0967-BMLBD,No,2024-03-01
8808-ELEHO,Yes,2024-03-01
0378-TOVMS,Yes,2024-03-01
8063-GBATB,Yes,2024-03-01
7766-CLTIC,No,2024-03-01
4929-ROART,No,2024-03-01
6350-XFYGW,No,2024-03-01
7817-BOQPW,Yes,2024-03-01
8455-HIRAQ,No,2024-03-01
3006-XIMLN,Yes,2024-03-01
8166-ZZTFS,Yes,2024-03-01
3556-BVQGL,No,2024-03-01
2369-UAPKZ,Yes,2024-03-01
3646-ITDGM,No,2024-03-01
7608-RGIRO,No,2024-03-01
4948-WBBKL,No,2024-03-01
8348-JLBUG,No,2024-03-01
1360-XFJMR,No,2024-03-01
3950-VPYJB,No,2024-03-01
7869-ZYDST,No,2024-03-01
8993-PHFWD,Yes,2024-03-01
6582-PLFUU,No,2024-03-01
6413-XKKPU,Yes,2024-03-01
0060-FUALY,No,2024-03-01
4855-SNKMY,Yes,2024-03-01
8920-NAVAY,No,2024-03-01
6928-ONTRW,No,2024-03-01
4815-TUMEQ,No,2024-03-01
1376-HHBDV,No,2024-03-01
9402-ROUMJ,No,2024-03-01
8258-GSTJK,Yes,2024-03-01
7621-VPNET,No,2024-03-01
4119-ZYPZY,No,2024-03-01
8092-NLTGF,No,2024-03-01
4350-ZTLPI,No,2024-03-01
0643-OKLRP,Yes,2024-03-01
2923-ARZLG,No,2024-03-01
7841-FCRQD,No,2024-03-01
8634-CILSZ,Yes,2024-03-01
1061-PNTHC,No,2024-03-01
5647-FXOTP,No,2024-03-01
2498-XLDZR,No,2024-03-01
2580-ASVVY,No,2024-03-01
6082-GLJIX,No,2024-03-01
5320-BRKGK,No,2024-03-01
3936-QQFLL,No,2024-03-01
8490-BXHEO,No,2024-03-01
0727-IWKVK,Yes,2024-03-01
2207-OBZNX,Yes,2024-03-01
3374-TTZTK,No,2024-03-01
1976-CFOCS,Yes,2024-03-01
9574-RKJIF,Yes,2024-03-01
4614-NUVZD,Yes,2024-03-01
0675-NCDYU,No,2024-03-01
8215-NGSPE,No,2024-03-01
6051-PTVNS,No,2024-03-01
9932-WBWIK,No,2024-03-01
5143-WMWOG,Yes,2024-03-01
2371-JQHZZ,No,2024-03-01
4797-AXPXK,Yes,2024-03-01
0654-HMSHN,Yes,2024-03-01
9840-DVNDC,Yes,2024-03-01
5049-GLYVG,Yes,2024-03-01
5847-MXBEO,No,2024-03-01
3090-QFUVD,No,2024-03-01
4548-SDBKE,Yes,2024-03-01
3197-NNYNB,No,2024-03-01
9822-BIIGN,No,2024-03-01
8241-JUIQO,No,2024-03-01
8909-BOLNL,No,2024-03-01
8277-RVRSV,No,2024-03-01
8514-VZHEB,No,2024-03-01
9971-ZWPBF,No,2024-03-01
6859-RKMZJ,No,2024-03-01
0239-OXEXL,No,2024-03-01
0442-TDYUO,No,2024-03-01
8859-DZTGQ,No,2024-03-01
1555-DJEQW,Yes,2024-03-01
0356-ERHVT,No,2024-03-01
9691-HKOVS,No,2024-03-01
4700-UBQMV,No,2024-03-01
9924-JPRMC,No,2024-03-01
4833-QTJNO,No,2024-03-01
3845-FXCYS,No,2024-03-01
3719-TDVQB,No,2024-03-01
0071-NDAFP,No,2024-03-01
8821-KVZKQ,No,2024-03-01
5188-HGMLP,No,2024-03-01
5066-GFJMM,No,2024-03-01
7208-PSIHR,No,2024-03-01
7356-IWLFW,No,2024-03-01
0547-HURJB,No,2024-03-01
2081-KJSQF,No,2024-03-01
1027-LKKQQ,No,2024-03-01
0637-UBJRP,Yes,2024-03-01
3259-FDWOY,Yes,2024-03-01
2486-WYVVE,No,2024-03-01
3551-HUAZH,Yes,2024-03-01
9644-UMGQA,No,2024-03-01
9330-VOFSZ,No,2024-03-01
0742-NXBGR,Yes,2024-03-01
1963-SVUCV,Yes,2024-03-01
5712-PTIWW,Yes,2024-03-01
4488-PSYCG,Yes,2024-03-01
3898-BSJYF,No,2024-03-01
6169-PGNCD,No,2024-03-01
8404-FYDIB,No,2024-03-01
4990-ALDGW,No,2024-03-01
0818-OCPZO,Yes,2024-03-01
3978-YNKDD,No,2024-03-01
6906-MPARY,No,2024-03-01
8676-TRMJS,Yes,2024-03-01
3590-TCXTB,No,2024-03-01
7956-XQWGU,No,2024-03-01
5893-KCLGT,No,2024-03-01
7562-UXTPG,No,2024-03-01
2710-WYVXG,No,2024-03-01
2025-JKFWI,Yes,2024-03-01
2685-SREOM,Yes,2024-03-01
2990-HWIML,Yes,2024-03-01
1956-YIFGE,No,2024-03-01
8267-ZNYVZ,Yes,2024-03-01
5996-EBTKM,No,2024-03-01
3078-ZKNTS,No,2024-03-01
6439-PKTRR,No,2024-03-01
0928-XUTSN,No,2024-03-01
1122-JWTJW,Yes,2024-03-01
6840-RESVB,No,2024-03-01
