customerID,Churn,snapdate
2792-LSHWX,No,2024-02-01
6131-FOYAS,No,2024-02-01
6849-WLEYG,Yes,2024-02-01
1569-TTNYJ,Yes,2024-02-01
8510-AWCXC,Yes,2024-02-01
6402-SSEJG,No,2024-02-01
2495-INZWQ,Yes,2024-02-01
1429-UYJSV,No,2024-02-01
2790-XUYMV,No,2024-02-01
6645-MXQJT,No,2024-02-01
8559-WNQZS,No,2024-02-01
7508-KBIMB,No,2024-02-01
5226-NOZFC,No,2024-02-01
7409-KIUTL,Yes,2024-02-01
7780-OTDSO,Yes,2024-02-01
1930-QPBVZ,No,2024-02-01
2845-AFFTX,Yes,2024-02-01
0258-NOKBL,No,2024-02-01
6295-OSINB,No,2024-02-01
8084-OIVBS,No,2024-02-01
8740-XLHDR,Yes,2024-02-01
1728-BQDMA,No,2024-02-01
1810-BOHSY,No,2024-02-01
5751-USDBL,No,2024-02-01
5056-FIMPT,No,2024-02-01
2739-CCZMB,No,2024-02-01
2452-SNHFZ,No,2024-02-01
4893-GYUJU,No,2024-02-01
0587-DMGBH,Yes,2024-02-01
8550-XSXUQ,No,2024-02-01
3567-PQTSO,No,2024-02-01
7779-LGOVN,Yes,2024-02-01
6778-EICRF,No,2024-02-01
1843-TLSGD,No,2024-02-01
2706-QZIHY,No,2024-02-01
1640-PLFMP,No,2024-02-01
2172-EJXVF,No,2024-02-01
1370-GGAWX,No,2024-02-01
8498-XXGWA,No,2024-02-01
2108-YKQTY,Yes,2024-02-01
8749-JMNKX,Yes,2024-02-01
5949-EBSQK,Yes,2024-02-01
0247-SLUJI,No,2024-02-01
0003-MKNFE,No,2024-02-01
2368-GAKKQ,No,2024-02-01
2332-EFBJY,Yes,2024-02-01
0670-ANMUU,No,2024-02-01
2227-JRSJX,No,2024-02-01
9643-YBLUR,No,2024-02-01
3208-YPIOE,Yes,2024-02-01
5186-EJEGL,No,2024-02-01
9419-IPPBE,No,2024-02-01
1353-GHZOS,No,2024-02-01
5312-UXESG,No,2024-02-01
6698-OXETB,No,2024-02-01
6352-GIGGQ,No,2024-02-01
6339-RZCBJ,No,2024-02-01
3537-HPKQT,No,2024-02-01
1725-IQNIY,Yes,2024-02-01
7785-RDVIG,No,2024-02-01
8747-UDCOI,No,2024-02-01
8805-JNRAZ,No,2024-02-01
1396-QWFBJ,Yes,2024-02-01
6086-ESGRL,Yes,2024-02-01
8261-GWDBQ,No,2024-02-01
4647-MUZON,No,2024-02-01
4355-CVPVS,No,2024-02-01
7463-IFMQU,No,2024-02-01
6194-HBGQN,No,2024-02-01
0743-HRVFF,No,2024-02-01
5574-NXZIU,No,2024-02-01
6762-QVYJO,No,2024-02-01
3423-HHXAO,No,2024-02-01
1196-AMORA,Yes,2024-02-01
2650-GYRYL,No,2024-02-01
4628-CTTLA,Yes,2024-02-01
9142-XMYJH,No,2024-02-01
1194-BHJYC,No,2024-02-01
2357-COQEK,Yes,2024-02-01
9955-QOPOY,No,2024-02-01
6416-TVAIH,Yes,2024-02-01
1020-JPQOW,No,2024-02-01
5198-HQAEN,No,2024-02-01
5442-UTCVD,Yes,2024-02-01
7504-UWHNB,No,2024-02-01
1101-SSWAG,No,2024-02-01
6121-VZNQB,Yes,2024-02-01
1704-NRWYE,Yes,2024-02-01
3525-DVKFN,No,2024-02-01
2824-DXNKN,No,2024-02-01
5449-FIBXJ,Yes,2024-02-01
6543-XRMYR,Yes,2024-02-01
7083-YNSKY,Yes,2024-02-01
3714-JTVOV,Yes,2024-02-01
3530-VWVGU,No,2024-02-01
9688-YGXVR,No,2024-02-01
5572-ZDXHY,Yes,2024-02-01
3709-OIJEA,No,2024-02-01
2105-PHWON,No,2024-02-01
0813-TAXXS,No,2024-02-01
1202-KKGFU,No,2024-02-01
9717-QEBGU,No,2024-02-01
1791-PQHBB,No,2024-02-01
2988-GBIVW,No,2024-02-01
5181-OABFK,No,2024-02-01
6119-SPUDB,No,2024-02-01
3125-RAHBV,No,2024-02-01
3996-ZNWYK,No,2024-02-01
9102-OXKFY,No,2024-02-01
8144-DGHXP,No,2024-02-01
8350-NYMVI,No,2024-02-01
5380-AFSSK,Yes,2024-02-01
2568-OIADY,Yes,2024-02-01
4393-RYCRE,No,2024-02-01
3957-LXOLK,Yes,2024-02-01
2718-GAXQD,Yes,2024-02-01
3446-QDSZF,No,2024-02-01
2197-OMWGI,No,2024-02-01
1439-LCGVL,No,2024-02-01
9150-KPBJQ,No,2024-02-01
0254-FNMCI,No,2024-02-01
1360-JYXKQ,No,2024-02-01
6892-BOGQE,No,2024-02-01
1399-OUPJN,No,2024-02-01
7811-JIVPF,No,2024-02-01
4128-ETESU,No,2024-02-01
6196-HBOBZ,No,2024-02-01
6000-APYLU,Yes,2024-02-01
1028-FFNJK,No,2024-02-01
6502-KUGLL,No,2024-02-01
3589-PPVKW,No,2024-02-01
3239-TPHPZ,No,2024-02-01
2885-HIJDH,No,2024-02-01
8058-INTPH,Yes,2024-02-01
9110-HSGTV,No,2024-02-01
0334-ZFJSR,No,2024-02-01
9495-REDIY,No,2024-02-01
6168-WFVVF,Yes,2024-02-01
5515-IDEJJ,Yes,2024-02-01
6407-GSJNL,No,2024-02-01
7394-FKDNK,Yes,2024-02-01
0580-PIQHM,No,2024-02-01
6437-UKHMV,Yes,2024-02-01
7856-GANIL,No,2024-02-01
6010-DDPPW,No,2024-02-01
9127-QRZMH,No,2024-02-01
4589-IUAJB,No,2024-02-01
2270-CHBFN,No,2024-02-01
1660-HSOOQ,Yes,2024-02-01
9705-ZJBCG,No,2024-02-01
6821-BUXUX,Yes,2024-02-01
4291-HYEBC,No,2024-02-01
0147-ESWWR,No,2024-02-01
9585-KKMFD,No,2024-02-01
7072-MBHEV,No,2024-02-01
3374-LXDEV,Yes,2024-02-01
4686-UXDML,No,2024-02-01
8679-LZBMD,No,2024-02-01
4815-GBTCD,No,2024-02-01
2419-FSORS,No,2024-02-01
0402-OAMEN,No,2024-02-01
9958-MEKUC,No,2024-02-01
9214-EKVXR,No,2024-02-01
8610-WFCJF,Yes,2024-02-01
4786-UKSNZ,Yes,2024-02-01
1830-IPXVJ,No,2024-02-01
1414-YADCW,No,2024-02-01
9033-EOXWV,Yes,2024-02-01
6828-HMKWP,No,2024-02-01
4451-RWASJ,No,2024-02-01
1871-MOWRM,Yes,2024-02-01
9253-QXKBE,Yes,2024-02-01
3945-GFWQL,Yes,2024-02-01
3063-QFSZL,Yes,2024-02-01
4819-HJPIW,No,2024-02-01
3317-VLGQT,No,2024-02-01
8990-YOZLV,No,2024-02-01
2868-MZAGQ,Yes,2024-02-01
7542-CYDDM,No,2024-02-01
0909-SELIE,No,2024-02-01
8597-CTXVJ,No,2024-02-01
6549-BTYPG,No,2024-02-01
9746-UGFAC,No,2024-02-01
3422-GALYP,No,2024-02-01
5442-BHQNG,No,2024-02-01
4701-LKOZD,No,2024-02-01
1025-FALIX,No,2024-02-01
2720-WGKHP,Yes,2024-02-01
1963-VAUKV,Yes,2024-02-01
5748-RNCJT,Yes,2024-02-01
2079-FBMZK,Yes,2024-02-01
3685-YLCMQ,Yes,2024-02-01
2599-CZABP,No,2024-02-01
0488-GSLFR,Yes,2024-02-01
8708-XPXHZ,Yes,2024-02-01
4957-SREEC,No,2024-02-01
5012-YSPJJ,No,2024-02-01
5647-URDKA,No,2024-02-01
3389-KTRXV,No,2024-02-01
4576-CSAJH,Yes,2024-02-01
9979-RGMZT,No,2024-02-01
2164-SOQXL,No,2024-02-01
2832-KJCRD,No,2024-02-01
0064-SUDOG,No,2024-02-01
2272-QAGFO,Yes,2024-02-01
2380-DAMQP,No,2024-02-01
6230-BSUXY,Yes,2024-02-01
9739-JLPQJ,No,2024-02-01
1760-CAZHT,No,2024-02-01
1116-DXXDF,No,2024-02-01
2005-DWQZJ,No,2024-02-01
5916-QEWPT,No,2024-02-01
1195-OIYEJ,Yes,2024-02-01
3191-CSNMG,No,2024-02-01
1750-CSKKM,Yes,2024-02-01
5306-BVTKJ,No,2024-02-01
2750-BJLSB,No,2024-02-01
8685-WHQPW,Yes,2024-02-01
1684-FLBGS,No,2024-02-01
1980-KXVPM,Yes,2024-02-01
9281-CEDRU,No,2024-02-01
