customerID,Churn,snapdate
2933-FILNV,Yes,2024-01-01
0487-CRLZF,No,2024-01-01
1142-IHLOO,No,2024-01-01
4433-JCGCG,Yes,2024-01-01
3812-LRZIR,No,2024-01-01
2839-RFSQE,Yes,2024-01-01
2984-TBYKU,No,2024-01-01
9385-NXKDA,No,2024-01-01
8873-TMKGR,No,2024-01-01
5914-DVBWJ,Yes,2024-01-01
1833-VGRUM,Yes,2024-01-01
4039-HEUNW,Yes,2024-01-01
0479-HMSWA,No,2024-01-01
2176-OSJUV,No,2024-01-01
2773-OVBPK,No,2024-01-01
7964-YESJC,No,2024-01-01
4797-MIWUM,No,2024-01-01
7421-ZLUPA,No,2024-01-01
1200-TUZHR,No,2024-01-01
7446-KQISO,No,2024-01-01
4255-DDUOU,Yes,2024-01-01
5862-BRIXZ,No,2024-01-01
1629-DQQVB,No,2024-01-01
7665-TOALD,Yes,2024-01-01
9780-FKVVF,No,2024-01-01
0576-WNXXC,Yes,2024-01-01
8450-UYIBU,No,2024-01-01
4223-WOZCM,No,2024-01-01
4553-DVPZG,No,2024-01-01
1166-PQLGG,No,2024-01-01
7926-IJOOU,No,2024-01-01
2150-UWTFY,Yes,2024-01-01
6195-MELTI,No,2024-01-01
8582-KRHPJ,No,2024-01-01
7729-XBTWX,No,2024-01-01
5599-HVLTW,No,2024-01-01
3754-DXMRT,Yes,2024-01-01
8680-CGLTP,No,2024-01-01
7481-ATQQS,Yes,2024-01-01
7576-JMYWV,No,2024-01-01
4636-JGAAI,No,2024-01-01
4825-FUREZ,No,2024-01-01
0082-OQIQY,No,2024-01-01
8644-XYTSV,No,2024-01-01
5006-MXVRN,No,2024-01-01
8671-KKKOS,No,2024-01-01
9058-CBREO,Yes,2024-01-01
9415-TPKRV,No,2024-01-01
9084-OAYKL,No,2024-01-01
3932-IJWDZ,No,2024-01-01
0311-QYWSS,No,2024-01-01
9895-VFOXH,No,2024-01-01
9415-ZNBSX,No,2024-01-01
9965-YOKZB,Yes,2024-01-01
5956-YHHRX,No,2024-01-01
4211-MMAZN,Yes,2024-01-01
6583-KQJLK,No,2024-01-01
8224-KDLKN,No,2024-01-01
9814-AOUDH,No,2024-01-01
0988-AADSA,No,2024-01-01
9200-NLNPD,No,2024-01-01
9058-MJLZC,No,2024-01-01
6941-KXRRV,No,2024-01-01
2305-MRGLV,No,2024-01-01
3765-JXVKY,Yes,2024-01-01
0089-IIQKO,No,2024-01-01
1449-XQEMT,Yes,2024-01-01
6954-OOYZZ,No,2024-01-01
8008-HAWED,Yes,2024-01-01
8292-TYSPY,Yes,2024-01-01
6617-WLBQC,No,2024-01-01
4092-OFQZS,No,2024-01-01
4135-FRWKJ,No,2024-01-01
5707-ZMDJP,No,2024-01-01
6591-QGOYB,No,2024-01-01
4903-CNOZC,No,2024-01-01
0303-WMMRN,No,2024-01-01
0696-UKTOX,No,2024-01-01
5727-MYATE,No,2024-01-01
6202-JVYEU,No,2024-01-01
5336-UFNZP,No,2024-01-01
7753-USQYQ,No,2024-01-01
1409-PHXTF,No,2024-01-01
7399-QHBJS,No,2024-01-01
2082-OJVTK,Yes,2024-01-01
7718-UPSKJ,No,2024-01-01
2982-IHMFT,Yes,2024-01-01
2495-TTHBQ,No,2024-01-01
9465-RWMXL,Yes,2024-01-01
5124-EOGYE,No,2024-01-01
2300-RQGOI,No,2024-01-01
3512-IZIKN,Yes,2024-01-01
1221-GHZEP,No,2024-01-01
8473-VUVJN,Yes,2024-01-01
4987-GQWPO,No,2024-01-01
3863-QSTYI,No,2024-01-01
6804-GDMOI,Yes,2024-01-01
5088-QZLRL,No,2024-01-01
5271-YNWVR,Yes,2024-01-01
2877-VDUER,No,2024-01-01
6424-ELEYH,Yes,2024-01-01
7452-FOLON,No,2024-01-01
4396-KLSEH,No,2024-01-01
2522-WLNSF,No,2024-01-01
6476-YHMGA,No,2024-01-01
6064-ZATLR,No,2024-01-01
5883-GTGVD,Yes,2024-01-01
1116-FRYVH,No,2024-01-01
1818-ESQMW,No,2024-01-01
8695-ARGXZ,No,2024-01-01
9066-QRSDU,No,2024-01-01
7136-RVDTZ,Yes,2024-01-01
9631-RXVJM,No,2024-01-01
3229-USWAR,No,2024-01-01
6172-FECYY,Yes,2024-01-01
0068-FIGTF,No,2024-01-01
2908-ZTPNF,No,2024-01-01
2049-BAFNW,No,2024-01-01
8577-QSOCG,No,2024-01-01
4367-NHWMM,No,2024-01-01
3752-CQSJI,No,2024-01-01
3363-EWLGO,No,2024-01-01
3920-HIHMQ,No,2024-01-01
8757-TFHHJ,No,2024-01-01
4627-MIHJH,No,2024-01-01
7337-CINUD,No,2024-01-01
5385-SUIRI,Yes,2024-01-01
4343-EJVQB,No,2024-01-01
4937-QPZPO,No,2024-01-01
6458-CYIDZ,No,2024-01-01
0042-JVWOJ,No,2024-01-01
8878-HMWBV,Yes,2024-01-01
7268-WNTCP,No,2024-01-01
7435-ZNUYY,No,2024-01-01
7872-RDDLZ,No,2024-01-01
1577-HKTFG,Yes,2024-01-01
9330-IJWIO,Yes,2024-01-01
5309-TAIKL,No,2024-01-01
0927-CNGRH,No,2024-01-01
0807-ZABDG,Yes,2024-01-01
2999-AANRQ,No,2024-01-01
5084-OOVCJ,No,2024-01-01
0419-YAAPX,No,2024-01-01
9389-ACWBI,No,2024-01-01
4753-PADAS,No,2024-01-01
1092-WPIVQ,No,2024-01-01
1635-HDGFT,No,2024-01-01
6339-YPSAH,No,2024-01-01
2453-SAFNS,No,2024-01-01
4909-JOUPP,No,2024-01-01
6762-NSODU,No,2024-01-01
2810-FTLEM,Yes,2024-01-01
3704-IEAXF,No,2024-01-01
1389-CXMLU,Yes,2024-01-01
0516-OOHAR,No,2024-01-01
6898-RBTLU,No,2024-01-01
2180-DXNEG,Yes,2024-01-01
2369-FEVNO,No,2024-01-01
4919-MOAVT,Yes,2024-01-01
6668-CNMFP,No,2024-01-01
8784-CGILN,Yes,2024-01-01
8217-QYOHV,No,2024-01-01
6692-UDPJC,Yes,2024-01-01
7078-NVFAM,No,2024-01-01
2925-MXLSX,No,2024-01-01
5243-SAOTC,No,2024-01-01
2405-LBMUW,No,2024-01-01
8155-IBNHG,Yes,2024-01-01
5568-DMXZS,No,2024-01-01
6304-IJFSQ,Yes,2024-01-01
1699-HPSBG,Yes,2024-01-01
8361-LTMKD,Yes,2024-01-01
