customerID,Churn,snapdate
7989-VCQOH,No,2023-08-01
5539-HIVAK,No,2023-08-01
6087-YPWHO,No,2023-08-01
1169-WCVAK,No,2023-08-01
4361-JEIVL,Yes,2023-08-01
2969-QWUBZ,No,2023-08-01
0378-NHQXU,Yes,2023-08-01
6777-TGHTM,Yes,2023-08-01
0562-HKHML,No,2023-08-01
5144-PQCDZ,No,2023-08-01
5383-MMTWC,Yes,2023-08-01
6877-LGWXO,Yes,2023-08-01
0780-XNZFN,No,2023-08-01
3462-BJQQA,No,2023-08-01
4482-FTFFX,No,2023-08-01
7537-CBQUZ,No,2023-08-01
4003-FUSHP,No,2023-08-01
8085-MSNLK,No,2023-08-01
9114-DPSIA,No,2023-08-01
3308-DGHKL,No,2023-08-01
0870-VEMYL,Yes,2023-08-01
6776-TLWOI,Yes,2023-08-01
1260-TTRXI,Yes,2023-08-01
1585-MQSSU,Yes,2023-08-01
1599-MMYRQ,No,2023-08-01
7153-OANIO,Yes,2023-08-01
1977-STDKI,Yes,2023-08-01
4195-SMMNX,Yes,2023-08-01
0864-FVJNJ,No,2023-08-01
7493-TPUWZ,Yes,2023-08-01
2696-ECXKC,No,2023-08-01
8079-XRJRS,Yes,2023-08-01
7851-FLGGQ,Yes,2023-08-01
7994-XIRTR,No,2023-08-01
9776-CLUJA,Yes,2023-08-01
2995-YWTCD,No,2023-08-01
2233-TXSIU,No,2023-08-01
3518-FSTWG,No,2023-08-01
4062-HBMOS,No,2023-08-01
9332-GYWLO,No,2023-08-01
1444-VVSGW,Yes,2023-08-01
8709-KRDVL,No,2023-08-01
6953-PBDIN,No,2023-08-01
9210-IAHGH,Yes,2023-08-01
8822-KNBHV,No,2023-08-01
1122-YJBCS,No,2023-08-01
0048-PIHNL,No,2023-08-01
1442-BQPVU,No,2023-08-01
8080-POTJR,No,2023-08-01
3768-NLUBH,Yes,2023-08-01
9488-FYQAU,No,2023-08-01
5294-CDGWY,Yes,2023-08-01
9572-WUKSB,No,2023-08-01
8725-JEDFD,No,2023-08-01
4707-MAXGU,No,2023-08-01
6229-LSCKB,No,2023-08-01
1930-WNXSB,No,2023-08-01
4501-EQDRN,Yes,2023-08-01
2363-BJLSL,No,2023-08-01
2904-GGUAZ,No,2023-08-01
7746-AWNQW,No,2023-08-01
3914-FDRHP,No,2023-08-01
2843-CQMEG,No,2023-08-01
2523-EWWZL,No,2023-08-01
4807-IZYOZ,No,2023-08-01
2569-WGERO,No,2023-08-01
